CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
65,100,1753.61,2967.02,30.55
65,120,1578.62,3199.28,27.43
65,140,1495.41,3524.49,25.99
65,160,1513.41,3879.08,25.43
65,180,1432.72,4192.19,24.89
65,200,1429.13,4265.31,24.91
65,220,1427.74,4304.28,24.89
65,240,1429.31,4336.37,24.92
65,260,1428.18,4369.94,25.01
70,100,1901.96,3120.46,31.87
70,120,1656.08,3267.49,27.88
70,140,1564.23,3569.21,26.26
70,160,1508.88,3937.04,25.48
70,180,1477.75,4227.93,24.5
70,200,1473.46,4324.59,24.95
70,220,1484.63,4360.56,25.11
70,240,1487.04,4406.66,25.23
70,260,1478.33,4393.95,25.12
75,100,2046.41,3104.35,31.68
75,120,1776.31,3221.02,27.46
75,140,1671.72,3539.92,25.94
75,160,1611.71,3843.56,24.83
75,180,1565.85,4223.41,24.49
75,200,1582.05,4285.46,24.33
75,220,1572.24,4316.04,24.49
75,240,1575.33,4335.18,24.48
75,260,1572.69,4352.19,24.48
80,100,2167.34,3123.45,31.81
80,120,1877.33,3222.78,27.51
80,140,1768.62,3528.64,25.92
80,160,1692.65,3854.69,24.86
80,180,1659.25,4208.78,24.39
80,200,1663.33,4269.55,24.4
80,220,1667.03,4310.28,24.47
80,240,1665.45,4331.62,24.47
80,260,1663.55,4349.99,24.45
85,100,2290.26,3122.53,31.73
85,120,1978.54,3226.6,27.55
85,140,1868.81,3542.87,25.92
85,160,1798.52,3873.25,24.96
85,180,1754.65,4214.44,24.37
85,200,1748.45,4291.84,24.28
85,220,1752.26,4328.46,24.34
85,240,1761.32,4323.26,24.46
85,260,1760.8,4363.7,24.4
90,100,2404.24,3101.74,31.55
90,120,2069.61,3208.36,27.26
90,140,1960.72,3520.13,25.77
90,160,1884.92,3840.9,24.72
90,180,1838.24,4180.74,24.11
90,200,1839.9,4290.43,24.2
90,220,1849.02,4307.91,24.23
90,240,1837.98,4316.18,24.15
90,260,1848.74,4351.79,24.35
95,100,2539.3,3119.02,31.68
95,120,2193.34,3209.18,27.32
95,140,2060.76,3504.46,25.72
95,160,1975.46,3829.23,24.67
95,180,1917.85,4149.98,23.88
95,200,1934.7,4258.97,24.08
95,220,1933.96,4288.54,24.09
95,240,1913.13,4342.35,24.24
95,260,1937.86,4341.08,24.22
110,100,2855.77,3077.14,31.28
110,120,2459.29,3180.42,26.96
110,140,2317.04,3466.24,25.37
110,160,2230.94,3786.3,24.3
110,180,-259972.74,4129.6,23.75
110,200,2170.93,4236.3,23.68
110,220,2172.61,4279.85,23.7
110,240,2174.47,4297.86,23.8
110,260,2169.52,4311.97,23.75
120,100,2888.95,3086.12,31.43
120,120,2485.76,3175.15,27.02
120,140,2331.76,3475.54,25.36
120,160,2236.54,3792.81,24.32
120,180,2176.71,4146.02,23.75
120,200,2182.08,4250.5,23.74
120,220,2182.8,4283.62,23.7
120,240,2183.61,4294.68,23.75
120,260,2182.43,4322.59,23.7
65,100,1826.76,2990.89,30.76
65,120,1574.31,3194.69,27.39
65,140,1492.84,3524.49,26.04
65,160,1429.71,3877.82,25.37
65,180,1496.6,4269.26,25.46
65,200,1416.53,4258.12,24.82
65,220,1419.11,4269.47,24.92
65,240,1427.38,4297.77,25.1
65,260,1423.11,4303.28,25.01
70,100,1884.03,3139.0,32.11
70,120,1649.06,3235.44,27.6
70,140,1542.68,3580.26,26.64
70,160,1496.0,3906.38,25.46
70,180,1462.82,4231.88,24.81
70,200,1471.59,4271.51,24.79
70,220,1463.91,4249.62,24.54
70,240,1462.23,4255.75,24.52
70,260,1469.31,4262.33,24.53
75,100,2035.44,3102.61,31.59
75,120,1779.04,3208.26,27.45
75,140,1636.61,3542.48,26.19
75,160,1598.7,3880.84,25.14
75,180,1569.08,4186.5,24.2
75,200,1578.71,4216.53,24.3
75,220,1568.05,4261.6,24.45
75,240,1571.53,4290.02,24.64
75,260,1575.61,4271.94,24.46
80,100,2155.18,3111.06,31.7
80,120,1873.98,3233.9,27.54
80,140,1759.1,3518.51,25.82
80,160,1688.13,3848.44,24.74
80,180,1652.34,4199.23,24.25
80,200,1659.55,4224.1,24.34
80,220,1665.81,4278.7,24.46
80,240,1675.94,4277.57,24.52
80,260,1672.64,4302.15,24.5
85,100,2276.62,3111.46,31.59
85,120,1977.79,3224.18,27.45
85,140,1856.47,3533.51,25.76
85,160,1786.39,3826.61,24.71
85,180,1747.45,4192.53,24.25
85,200,1834.59,4222.62,24.41
85,220,1761.74,4253.54,24.46
85,240,1754.7,4261.6,24.34
85,260,1766.97,4277.5,24.42
90,100,2397.99,3107.81,31.52
90,120,2083.84,3226.54,27.41
90,140,1955.93,3526.27,25.82
90,160,1873.63,3835.41,24.77
90,180,1828.95,4207.29,24.08
90,200,1841.57,4254.62,24.36
90,220,1858.07,4272.12,24.5
90,240,1837.46,4270.49,24.25
90,260,1840.92,4269.39,24.27
95,100,2521.39,3103.81,31.49
95,120,2192.72,3212.7,27.36
95,140,2031.15,3462.76,25.34
95,160,1963.88,3844.86,24.62
95,180,1900.84,4143.96,23.75
95,200,1915.86,4197.96,23.94
95,220,1929.73,4255.82,24.17
95,240,1908.8,4241.96,23.84
95,260,1911.88,4247.45,23.87
