CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
65,100,625.6,1027.12,10.89
65,120,620.38,1097.36,10.77
65,140,620.49,1087.43,10.78
65,160,619.91,1094.62,10.79
65,180,638.47,1092.71,10.88
65,200,618.47,1099.71,10.8
65,220,608.48,1083.26,10.75
65,240,614.26,1083.78,10.79
65,260,616.32,1099.87,10.8
70,100,641.56,1007.79,10.72
70,120,645.86,1116.8,11.07
70,140,639.76,1106.78,10.9
70,160,638.46,1093.83,10.82
70,180,642.31,1105.51,10.92
70,200,643.23,1108.46,10.99
70,220,655.69,1066.82,10.58
70,240,651.07,1124.24,11.1
70,260,645.17,1110.72,10.99
75,100,681.37,1026.08,10.78
75,120,653.94,1034.45,10.11
75,140,661.15,1048.58,10.4
75,160,644.91,1025.74,10.0
75,180,661.01,1051.94,10.31
75,200,648.9,1038.34,10.06
75,220,667.22,1080.2,10.52
75,240,652.25,1040.12,10.2
75,260,652.7,1043.16,10.1
80,100,712.13,983.83,10.38
80,120,700.46,1063.6,10.37
80,140,707.02,1064.81,10.38
80,160,698.19,1053.46,10.23
80,180,690.22,1051.75,10.18
80,200,703.25,1065.06,10.31
80,220,700.02,1062.13,10.34
80,240,697.26,1062.02,10.25
80,260,709.68,1077.31,10.47
85,100,745.11,983.04,10.3
85,120,737.3,1047.49,10.17
85,140,737.17,1062.82,10.27
85,160,735.62,1062.53,10.21
85,180,741.52,1061.16,10.32
85,200,728.52,1050.85,10.11
85,220,734.73,1049.98,10.18
85,240,737.0,1063.05,10.25
85,260,740.87,1064.61,10.27
90,100,784.25,996.32,10.36
90,120,773.74,1047.34,10.18
90,140,784.48,1072.44,10.35
90,160,774.66,1058.81,10.27
90,180,764.15,1050.0,10.11
90,200,772.13,1061.43,10.22
90,220,769.97,1048.87,10.16
90,240,779.92,1060.1,10.29
90,260,769.05,1048.48,10.14
95,100,809.15,968.44,10.11
95,120,775.88,1008.69,9.68
95,140,802.45,1036.81,10.0
95,160,795.32,1035.59,9.96
95,180,796.6,1036.99,9.97
95,200,799.04,1036.72,9.97
95,220,807.82,1046.47,10.08
95,240,782.53,1024.73,9.8
95,260,777.39,1024.9,9.77
110,100,899.67,943.86,9.92
110,120,875.54,994.14,9.62
110,140,873.17,1003.9,9.6
110,160,875.23,1009.46,9.63
110,180,871.26,995.88,9.58
110,200,874.03,1010.64,9.61
110,220,866.06,996.0,9.55
110,240,874.12,1013.77,9.63
110,260,873.25,1007.91,9.63
120,100,908.02,952.04,9.9
120,120,884.11,1007.71,9.66
120,140,877.23,1002.21,9.58
120,160,880.66,1010.99,9.6
120,180,878.94,1012.84,9.6
120,200,884.24,1007.86,9.66
120,220,883.32,1015.25,9.61
120,240,881.22,1014.84,9.61
120,260,883.1,1014.44,9.65
65,100,623.12,1028.51,10.88
65,120,619.17,1082.93,10.72
65,140,612.03,1081.65,10.71
65,160,617.16,1084.31,10.73
65,180,615.35,1095.03,10.79
65,200,615.23,1083.98,10.74
65,220,656.06,1115.61,11.07
65,240,642.23,1097.91,10.85
65,260,608.69,1084.66,10.72
70,100,640.49,1007.92,10.73
70,120,639.03,1114.83,10.93
70,140,658.19,1078.66,10.67
70,160,663.23,1090.65,10.79
70,180,626.11,1068.55,10.54
70,200,639.19,1094.26,10.82
70,220,636.06,1112.3,10.89
70,240,643.73,1123.23,11.06
70,260,625.99,1069.16,10.57
75,100,657.53,960.41,10.19
75,120,648.97,1036.4,10.09
75,140,647.75,1038.12,10.09
75,160,650.66,1022.47,10.0
75,180,649.48,1024.29,10.0
75,200,653.18,1034.77,10.13
75,220,648.13,1035.49,10.07
75,240,658.43,1048.07,10.27
75,260,650.59,1024.81,10.01
80,100,703.54,987.25,10.37
80,120,697.44,1051.92,10.27
80,140,699.7,1061.57,10.33
80,160,705.86,1079.05,10.42
80,180,696.68,1048.62,10.25
80,200,698.5,1054.77,10.23
80,220,703.74,1048.55,10.28
80,240,703.82,1062.54,10.35
80,260,696.31,1047.97,10.22
85,100,750.26,998.35,10.44
85,120,731.37,1046.59,10.17
85,140,741.92,1064.99,10.3
85,160,734.54,1059.17,10.21
85,180,735.0,1061.8,10.2
85,200,737.03,1050.97,10.18
85,220,741.72,1061.99,10.31
85,240,729.69,1050.19,10.13
85,260,731.14,1044.56,10.16
90,100,784.58,982.38,10.32
90,120,768.18,1045.98,10.16
90,140,771.02,1043.61,10.15
90,160,786.21,1056.4,10.29
90,180,758.88,1033.81,10.0
90,200,764.97,1033.01,10.04
90,220,757.97,1034.05,9.96
90,240,759.36,1037.24,10.03
90,260,762.53,1046.86,10.07
95,100,818.16,984.23,10.25
95,120,779.67,1005.94,9.69
95,140,804.34,1045.36,10.08
95,160,810.69,1043.84,10.15
95,180,806.59,1044.57,10.1
95,200,792.68,1033.38,9.93
95,220,802.98,1033.34,10.0
95,240,807.29,1048.08,10.18
95,260,798.48,1048.29,10.07
110,100,892.67,937.78,9.79
110,120,872.31,1002.46,9.62
110,140,875.79,1004.68,9.64
110,160,871.6,1006.99,9.58
110,180,875.73,1006.1,9.63
110,200,874.4,1007.8,9.63
110,220,871.63,1005.16,9.61
110,240,875.37,1006.71,9.63
110,260,870.06,1009.26,9.57
120,100,901.53,935.67,9.84
120,120,875.15,993.17,9.54
120,140,879.3,1005.53,9.61
120,160,883.38,1004.84,9.65
120,180,879.45,1007.91,9.61
120,200,880.21,1009.09,9.61
120,220,882.62,1009.45,9.65
120,240,879.85,1009.08,9.6
120,260,882.3,1007.52,9.65
65,100,626.53,1027.89,10.87
65,120,614.22,1068.8,10.67
65,140,612.23,1068.83,10.66
65,160,611.29,1071.44,10.69
65,180,613.76,1026.28,10.39
65,200,607.72,1072.54,10.65
65,220,608.1,1072.65,10.67
65,240,610.99,1070.8,10.7
65,260,613.22,1063.91,10.75
70,100,635.77,997.99,10.54
70,120,631.22,1058.64,10.59
70,140,655.35,1068.75,10.77
70,160,614.76,1033.01,10.24
70,180,626.15,1057.91,10.54
70,200,621.11,1045.26,10.39
70,220,612.06,1031.47,10.26
70,240,647.32,1095.66,11.06
70,260,613.48,1032.21,10.26
75,100,669.08,975.97,10.31
75,120,650.0,1010.27,10.03
75,140,653.12,1022.53,10.13
75,160,654.48,1022.74,10.15
75,180,650.5,1009.97,10.05
75,200,654.45,1022.93,10.12
75,220,647.78,1021.48,10.06
75,240,650.92,1011.4,10.02
75,260,651.23,1038.04,10.19
80,100,718.8,961.55,10.3
80,120,695.74,1030.45,10.26
80,140,700.59,1031.72,10.29
80,160,700.07,1049.05,10.38
80,180,699.2,1045.82,10.32
80,200,700.68,1044.04,10.32
80,220,695.06,1033.78,10.24
80,240,691.23,1019.76,10.08
80,260,693.98,1046.92,10.24
85,100,750.66,1000.61,10.44
85,120,736.41,1028.75,10.24
85,140,741.85,1040.76,10.36
85,160,723.42,1019.02,10.06
85,180,730.69,1030.81,10.17
85,200,743.25,1043.63,10.3
85,220,728.79,1031.54,10.13
85,240,730.75,1033.17,10.17
85,260,743.93,1044.81,10.34
90,100,769.93,971.95,10.16
90,120,761.85,1016.44,10.0
90,140,760.35,1017.43,10.0
90,160,763.9,1019.54,10.04
90,180,762.82,1033.87,10.07
90,200,776.22,1032.56,10.22
90,220,767.24,1031.27,10.1
90,240,770.27,1031.61,10.11
90,260,762.21,1020.07,9.99
95,100,803.99,957.11,10.05
95,120,802.15,1018.25,10.03
95,140,780.17,992.54,9.7
95,160,799.82,1020.15,10.0
95,180,780.23,993.87,9.67
95,200,783.21,1015.34,9.8
95,220,800.26,1014.55,10.01
95,240,785.69,1007.35,9.83
95,260,791.93,1023.73,9.93
110,100,886.96,937.03,9.81
110,120,871.84,991.82,9.59
110,140,875.84,980.18,9.58
110,160,877.84,988.97,9.66
110,180,874.53,990.38,9.62
110,200,874.74,996.42,9.59
110,220,874.0,990.82,9.59
110,240,-261269.93,994.93,9.61
110,260,873.42,992.24,9.64
120,100,897.79,940.84,9.8
120,120,878.12,990.16,9.59
120,140,874.46,989.57,9.63
120,160,879.32,992.34,9.63
120,180,878.09,995.74,9.59
120,200,878.08,994.97,9.61
120,220,877.66,996.16,9.6
120,240,879.69,999.3,9.61
120,260,882.69,998.49,9.65
