CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
65,100,281.39,404.91,5.0
65,120,229.89,386.79,4.11
65,140,220.11,398.81,3.92
65,160,208.17,422.64,3.74
65,180,209.16,445.19,3.68
65,200,202.99,466.71,3.61
65,220,205.41,500.87,3.69
65,240,210.74,527.4,3.69
65,260,203.21,502.67,3.62
70,100,262.88,363.55,4.5
70,120,238.39,372.86,4.05
70,140,220.58,392.62,3.69
70,160,211.07,415.7,3.65
70,180,218.66,443.99,3.67
70,200,209.84,488.69,3.58
70,220,202.86,492.62,3.36
70,240,201.26,508.31,3.44
70,260,198.74,508.29,3.42
75,100,270.05,356.44,4.23
75,120,256.64,372.76,3.96
75,140,241.32,399.84,3.77
75,160,218.72,403.59,3.4
75,180,218.1,440.8,3.39
75,200,211.57,454.05,3.27
75,220,216.85,497.95,3.36
75,240,204.91,501.04,3.2
75,260,210.62,508.34,3.32
80,100,296.61,364.27,4.39
80,120,248.43,365.45,3.69
80,140,241.09,383.18,3.59
80,160,240.38,422.98,3.56
80,180,220.97,430.71,3.3
80,200,222.37,464.23,3.33
80,220,209.75,498.71,3.11
80,240,208.79,481.4,3.12
80,260,209.4,490.32,3.14
85,100,298.39,351.64,4.15
85,120,262.84,366.64,3.66
85,140,246.23,380.07,3.45
85,160,241.64,396.6,3.34
85,180,227.68,429.39,3.2
85,200,225.93,474.15,3.15
85,220,226.79,488.43,3.16
85,240,225.31,502.49,3.17
85,260,219.41,493.56,3.1
90,100,315.97,353.61,4.15
90,120,283.91,366.88,3.74
90,140,269.73,388.76,3.6
90,160,248.58,404.16,3.3
90,180,238.68,439.68,3.18
90,200,247.68,464.58,3.32
90,220,239.94,497.59,3.17
90,240,231.75,495.2,3.11
90,260,232.09,495.61,3.04
95,100,325.86,352.64,4.11
95,120,286.38,349.8,3.59
95,140,277.95,394.83,3.52
95,160,253.95,401.58,3.23
95,180,252.45,415.68,3.15
95,200,244.95,446.53,3.05
95,220,237.9,477.19,3.02
95,240,243.93,494.74,3.1
95,260,245.08,503.35,3.11
110,100,358.25,343.71,3.97
110,120,321.59,354.22,3.54
110,140,295.0,370.36,3.3
110,160,284.54,405.08,3.19
110,180,274.45,425.6,3.09
110,200,275.45,445.52,3.04
110,220,264.57,475.18,2.93
110,240,266.71,490.5,2.97
110,260,265.19,492.24,2.95
120,100,357.58,353.89,3.99
120,120,314.61,352.5,3.51
120,140,300.9,379.39,3.33
120,160,284.13,399.24,3.17
120,180,275.43,427.94,3.05
120,200,273.49,453.11,3.04
120,220,267.78,478.05,2.96
120,240,266.06,483.98,2.94
120,260,268.45,485.31,3.0
65,100,255.13,363.88,4.49
65,120,238.82,378.42,4.16
65,140,223.5,414.24,3.98
65,160,214.53,423.49,3.77
65,180,207.14,467.9,3.69
65,200,203.59,474.2,3.63
65,220,202.12,518.6,3.59
65,240,202.86,517.52,3.62
65,260,197.57,537.01,3.57
70,100,263.31,375.24,4.55
70,120,251.08,376.74,4.14
70,140,231.67,400.96,3.94
70,160,221.37,418.25,3.77
70,180,209.4,461.1,3.61
70,200,208.49,479.66,3.55
70,220,202.08,501.41,3.45
70,240,207.05,531.85,3.53
70,260,198.93,512.36,3.45
75,100,266.75,352.63,4.23
75,120,237.07,357.08,3.75
75,140,237.84,405.77,3.76
75,160,215.66,417.85,3.4
75,180,211.34,438.18,3.35
75,200,208.78,463.78,3.28
75,220,214.01,508.03,3.44
75,240,216.2,518.6,3.37
75,260,207.49,511.12,3.28
