Time (s),Core 0 Uncore Frequency (GHz),Core 1 Uncore Frequency (GHz)
0.10016345977783203,2.2,2.2
0.23368501663208008,2.2,2.2
0.36757540702819824,2.2,2.2
0.5017082691192627,2.2,2.2
0.638070821762085,2.2,2.2
0.77836012840271,2.2,2.2
0.9124710559844971,2.2,2.2
1.0462355613708496,2.2,2.2
1.1778056621551514,1.2,1.2
1.3093736171722412,1.2,1.2
1.44136643409729,1.2,1.2
1.5745601654052734,1.2,1.2
1.7041313648223877,1.2,1.2
1.8371150493621826,1.2,1.2
1.9701128005981445,1.2,1.2
2.100259304046631,2.2,2.2
2.2298295497894287,2.2,2.2
2.3610966205596924,1.2,1.2
2.496675729751587,1.2,1.2
2.6289613246917725,2.2,2.2
2.7618796825408936,2.2,2.2
2.8945226669311523,1.2,1.2
3.0286028385162354,1.2,1.2
3.16229510307312,1.2,1.2
3.2923970222473145,1.2,1.2
3.4273879528045654,2.2,2.2
3.559217929840088,2.2,2.2
3.6946732997894287,2.2,2.2
3.829481840133667,2.2,2.2
3.960184335708618,2.2,2.2
4.093038320541382,2.2,2.2
4.224222421646118,2.2,2.2
4.356282949447632,2.2,2.2
4.485122442245483,2.2,2.2
4.616990089416504,1.2,1.2
4.74799656867981,1.2,1.2
4.881535530090332,1.2,1.2
5.012756586074829,1.2,1.2
5.145511627197266,1.2,1.2
5.277564525604248,1.2,1.2
5.417487382888794,1.2,1.2
5.557832956314087,1.2,1.2
5.690973997116089,1.2,1.2
5.825470209121704,2.2,2.2
5.961543798446655,2.2,2.2
6.093384265899658,1.2,1.2
6.230045795440674,1.2,1.2
6.364122152328491,1.2,1.2
6.5019285678863525,1.2,1.2
6.633806943893433,1.2,1.2
6.767772674560547,2.2,2.2
6.8987226486206055,2.2,2.2
7.03266978263855,1.2,1.2
7.166268825531006,1.2,1.2
7.3020195960998535,2.2,2.2
7.43898344039917,2.2,2.2
7.570478200912476,1.2,1.2
7.703132629394531,1.2,1.2
7.837762832641602,2.2,2.2
7.970006227493286,2.2,2.2
8.103712797164917,1.2,1.2
8.240066766738892,1.2,1.2
8.373859882354736,1.2,1.2
8.507387161254883,1.2,1.2
8.636502504348755,1.2,1.2
8.769388198852539,1.2,1.2
8.904030561447144,1.2,1.2
9.03763747215271,1.2,1.2
9.173091888427734,1.2,1.2
9.30254340171814,2.2,2.2
9.437608003616333,2.2,2.2
9.570788383483887,2.2,2.2
9.708359479904175,2.2,2.2
9.839582204818726,2.2,2.2
9.975366830825806,2.2,2.2
10.105141639709473,2.2,2.2
10.239063262939453,2.2,2.2
10.370652675628662,1.2,1.2
10.50275182723999,1.2,1.2
10.634957790374756,2.2,2.2
10.766706228256226,2.2,2.2
10.898112535476685,2.2,2.2
11.029257774353027,2.2,2.2
11.161535024642944,2.2,2.2
11.289081811904907,2.2,2.2
11.418951034545898,2.2,2.2
11.55299711227417,1.2,1.2
11.685377836227417,1.2,1.2
11.817683219909668,1.2,1.2
11.95097303390503,1.2,1.2
12.085924863815308,2.2,2.2
12.217120170593262,2.2,2.2
12.34835410118103,2.2,2.2
12.483306407928467,2.2,2.2
12.613853931427002,2.2,2.2
12.749701499938965,2.2,2.2
12.883809328079224,1.2,1.2
13.015679121017456,1.2,1.2
13.149786472320557,1.2,1.2
13.286205291748047,1.2,1.2
13.415111541748047,2.2,2.2
13.543394327163696,2.2,2.2
13.67234754562378,1.2,1.2
13.806867361068726,1.2,1.2
13.93566608428955,1.2,1.2
14.070748567581177,1.2,1.2
14.199493408203125,1.2,1.2
14.329661846160889,1.2,1.2
14.47091007232666,1.2,1.2
14.602663516998291,1.2,1.2
14.737190961837769,1.2,1.2
14.870445966720581,1.2,1.2
15.007319688796997,1.2,1.2
15.136560440063477,1.2,1.2
15.269694805145264,1.2,1.2
15.396848917007446,1.2,1.2
15.529687404632568,1.2,1.2
15.666907787322998,1.2,1.2
15.801625967025757,1.2,1.2
15.935258388519287,2.2,2.2
16.072793006896973,2.2,2.2
16.20238947868347,2.2,2.2
16.33061671257019,2.2,2.2
16.46214747428894,2.2,2.2
16.596674919128418,1.2,1.2
16.73202157020569,1.2,1.2
16.87056541442871,1.2,1.2
17.004856824874878,1.2,1.2
17.13753652572632,1.2,1.2
17.27266550064087,1.2,1.2
17.413282871246338,1.2,1.2
17.55215835571289,1.2,1.2
17.688225030899048,1.2,1.2
17.825279474258423,1.2,1.2
17.960047721862793,1.2,1.2
18.102651596069336,1.2,1.2
18.239163875579834,1.2,1.2
18.378228187561035,1.2,1.2
18.518221616744995,1.2,1.2
18.65617847442627,1.2,1.2
18.796245574951172,1.2,1.2
18.929096221923828,1.2,1.2
19.06074023246765,1.2,1.2
19.19258403778076,1.2,1.2
19.32298707962036,1.2,1.2
19.455330848693848,1.2,1.2
19.59187340736389,1.2,1.2
19.725568294525146,1.2,1.2
19.86245083808899,1.2,1.2
19.99896740913391,1.2,1.2
20.13126564025879,1.2,1.2
20.26624298095703,1.2,1.2
20.400470495224,1.2,1.2
20.53376269340515,1.2,1.2
20.666090965270996,1.2,1.2
20.802600622177124,1.2,1.2
20.9334237575531,1.2,1.2
21.069355249404907,1.2,1.2
21.201205015182495,2.2,2.2
21.3322536945343,2.2,2.2
21.46922016143799,1.2,1.2
21.602762699127197,1.2,1.2
21.741741180419922,1.2,1.2
21.883480072021484,1.2,1.2
22.01876211166382,1.2,1.2
22.150954008102417,1.2,1.2
22.279991388320923,1.2,1.2
22.41388487815857,1.2,1.2
22.547413110733032,1.2,1.2
22.680991888046265,2.2,2.2
22.814890384674072,2.2,2.2
22.945210695266724,1.2,1.2
23.08520817756653,1.2,1.2
23.218085527420044,2.2,2.2
23.351670503616333,2.2,2.2
23.483052492141724,1.2,1.2
23.61542296409607,1.2,1.2
23.749481201171875,2.2,2.2
23.88338327407837,2.2,2.2
24.017797470092773,2.2,2.2
24.16269063949585,2.2,2.2
24.307514190673828,2.2,2.2
24.446457862854004,2.2,2.2
24.587333917617798,2.2,2.2
24.72622323036194,1.2,1.2
24.86479115486145,1.2,1.2
25.00216293334961,1.2,1.2
25.138076543807983,1.2,1.2
25.270594596862793,1.2,1.2
25.403218030929565,1.2,1.2
25.533082485198975,1.2,1.2
25.668086290359497,1.2,1.2
25.80153727531433,2.2,2.2
25.93356490135193,2.2,2.2
26.062952280044556,2.2,2.2
