Time (s),Core 0 Uncore Frequency (GHz),Core 1 Uncore Frequency (GHz)
0.10016608238220215,2.2,2.2
0.2757124900817871,2.2,2.2
0.44997715950012207,2.2,2.2
0.6166675090789795,2.2,2.2
0.7803699970245361,2.2,2.2
0.9553084373474121,2.2,2.2
1.1236169338226318,2.2,2.2
1.2968363761901855,2.2,2.2
1.4710052013397217,2.2,2.2
1.6488823890686035,2.2,2.2
1.8239002227783203,2.2,2.2
1.9977161884307861,2.2,2.2
2.171193838119507,2.2,2.2
2.3472256660461426,2.2,2.2
2.5217223167419434,2.2,2.2
2.695995330810547,2.2,2.2
2.867826223373413,2.2,2.2
3.04388427734375,2.2,2.2
3.2188801765441895,2.2,2.2
3.391592264175415,2.2,2.2
3.566516399383545,2.2,2.2
3.737760305404663,2.2,2.2
3.9116969108581543,2.2,2.2
4.08716344833374,2.2,2.2
4.260595798492432,2.2,2.2
4.4366233348846436,2.2,2.2
4.610869646072388,2.2,2.2
4.7819952964782715,2.2,2.2
4.951847076416016,2.2,2.2
5.1235740184783936,2.2,2.2
5.2987871170043945,2.2,2.2
5.475358009338379,2.2,2.2
5.648056983947754,2.2,2.2
5.823603630065918,2.2,2.2
5.996162414550781,2.2,2.2
6.168745040893555,2.2,2.2
6.3398277759552,2.2,2.2
6.512600898742676,2.2,2.2
6.685372591018677,2.2,2.2
6.859392404556274,2.2,2.2
7.035193920135498,2.2,2.2
7.211181879043579,2.2,2.2
7.387014150619507,2.2,2.2
7.5585715770721436,2.2,2.2
7.730090618133545,2.2,2.2
7.904146194458008,2.2,2.2
8.077350854873657,2.2,2.2
8.250616312026978,2.2,2.2
8.426777601242065,2.2,2.2
8.598725080490112,2.2,2.2
8.773991107940674,2.2,2.2
8.946739912033081,2.2,2.2
9.118725776672363,2.2,2.2
9.331151723861694,2.2,2.2
9.506852388381958,2.2,2.2
9.679416418075562,2.2,2.2
9.85461139678955,2.2,2.2
10.027618408203125,2.2,2.2
10.200973749160767,2.2,2.2
10.375608444213867,2.2,2.2
10.549971342086792,2.2,2.2
10.72498893737793,2.2,2.2
10.89678430557251,2.2,2.2
