Time (s),Core 0 Uncore Frequency (GHz),Core 1 Uncore Frequency (GHz)
0.10018372535705566,1.2,1.2
0.23460888862609863,1.2,1.2
0.36353492736816406,1.2,1.2
0.49654316902160645,1.2,1.2
0.6346111297607422,2.2,2.2
0.7712802886962891,2.2,2.2
0.9050033092498779,2.2,2.2
1.035454511642456,2.2,2.2
1.1654667854309082,2.2,2.2
1.3001670837402344,2.2,2.2
1.4367423057556152,2.2,2.2
1.5681757926940918,2.2,2.2
1.7035698890686035,2.2,2.2
1.8356852531433105,2.2,2.2
1.9634709358215332,2.2,2.2
2.0971765518188477,2.2,2.2
2.2266149520874023,2.2,2.2
2.35433030128479,2.2,2.2
2.4829838275909424,2.2,2.2
2.6145100593566895,2.2,2.2
2.7473349571228027,1.2,1.2
2.8827755451202393,1.2,1.2
3.015014410018921,1.2,1.2
3.1465489864349365,1.2,1.2
3.2792418003082275,2.2,2.2
3.414695978164673,2.2,2.2
3.5484302043914795,1.2,1.2
3.67604660987854,1.2,1.2
3.8103020191192627,1.2,1.2
3.9422624111175537,1.2,1.2
4.078144550323486,1.2,1.2
4.214219808578491,2.2,2.2
4.346316337585449,2.2,2.2
4.475459814071655,2.2,2.2
4.604881048202515,2.2,2.2
4.736136198043823,2.2,2.2
4.868848562240601,2.2,2.2
5.002635955810547,2.2,2.2
5.136947154998779,2.2,2.2
5.268979787826538,2.2,2.2
5.4027040004730225,2.2,2.2
5.534246444702148,2.2,2.2
5.663851499557495,2.2,2.2
5.796757698059082,2.2,2.2
5.927177906036377,2.2,2.2
6.058329820632935,2.2,2.2
6.189440011978149,2.2,2.2
6.318438291549683,2.2,2.2
6.449474811553955,1.2,1.2
6.5790557861328125,1.2,1.2
6.711715459823608,1.2,1.2
6.840556621551514,1.2,1.2
6.9776225090026855,1.2,1.2
7.109047889709473,1.2,1.2
7.240954875946045,1.2,1.2
7.373082637786865,2.2,2.2
7.5028605461120605,2.2,2.2
7.637932777404785,2.2,2.2
7.769812822341919,2.2,2.2
7.900763034820557,2.2,2.2
8.038072109222412,2.2,2.2
8.170066118240356,2.2,2.2
8.30124306678772,2.2,2.2
8.431662559509277,1.2,1.2
8.563741445541382,1.2,1.2
8.698479413986206,2.2,2.2
8.831796884536743,2.2,2.2
8.963530540466309,2.2,2.2
9.092827320098877,2.2,2.2
9.229515314102173,2.2,2.2
9.360074758529663,2.2,2.2
9.500375509262085,1.2,1.2
9.632410049438477,1.2,1.2
9.768340349197388,1.2,1.2
9.895746231079102,1.2,1.2
10.030444622039795,1.2,1.2
10.16384220123291,1.2,1.2
10.300812244415283,1.2,1.2
10.433708190917969,2.2,2.2
10.568104028701782,2.2,2.2
10.699656248092651,1.2,1.2
10.832639932632446,1.2,1.2
10.9717698097229,1.2,1.2
11.104281902313232,1.2,1.2
11.238387107849121,1.2,1.2
11.370182037353516,1.2,1.2
11.508113384246826,1.2,1.2
11.640095472335815,1.2,1.2
11.774636030197144,1.2,1.2
11.90638256072998,1.2,1.2
12.037673473358154,1.2,1.2
12.170744180679321,1.2,1.2
12.308517932891846,1.2,1.2
12.441874742507935,1.2,1.2
12.576179027557373,1.2,1.2
12.707919597625732,1.2,1.2
12.84035849571228,1.2,1.2
12.97290563583374,1.2,1.2
13.105499029159546,1.2,1.2
13.24175214767456,1.2,1.2
13.37399172782898,1.2,1.2
13.509533166885376,1.2,2.2
13.644063472747803,2.2,2.2
13.781622409820557,2.2,2.2
13.911385297775269,2.2,2.2
14.044841527938843,2.2,2.2
14.176921129226685,2.2,2.2
14.308255195617676,2.2,2.2
14.441054344177246,2.2,2.2
14.572515726089478,2.2,2.2
14.704934120178223,2.2,2.2
14.837836742401123,1.2,1.2
14.969671726226807,1.2,1.2
15.104570388793945,2.2,2.2
15.232233762741089,2.2,2.2
15.3635835647583,1.2,1.2
15.494474411010742,1.2,1.2
15.629832029342651,2.2,2.2
15.766111135482788,2.2,2.2
15.899518728256226,2.2,2.2
16.02911901473999,1.2,1.2
16.163431406021118,1.2,1.2
16.293535232543945,1.2,1.2
16.426280736923218,1.2,1.2
16.55827522277832,1.2,1.2
16.69258975982666,1.2,1.2
16.831382036209106,1.2,1.2
16.966766119003296,1.2,1.2
17.09837818145752,1.2,1.2
17.23214840888977,1.2,1.2
17.36533260345459,2.2,2.2
17.49702739715576,2.2,2.2
17.63064742088318,2.2,2.2
17.76067852973938,2.2,2.2
17.89253306388855,2.2,1.2
18.02102017402649,1.2,1.2
18.152695417404175,1.2,1.2
18.28595280647278,1.2,1.2
18.418492078781128,1.2,1.2
18.55033302307129,1.2,1.2
18.682770490646362,2.2,2.2
18.814478635787964,2.2,2.2
18.947478771209717,2.2,2.2
19.08416175842285,2.2,2.2
19.21544122695923,2.2,2.2
19.348986387252808,2.2,2.2
19.48107385635376,2.2,2.2
19.614844799041748,2.2,2.2
19.74462127685547,2.2,2.2
19.875357627868652,2.2,2.2
20.006994247436523,2.2,2.2
20.14123821258545,2.2,2.2
20.271591424942017,1.2,1.2
20.400578260421753,1.2,1.2
20.53224778175354,1.2,1.2
20.66364860534668,1.2,1.2
20.79665970802307,1.2,1.2
20.930601358413696,1.2,1.2
21.066441774368286,1.2,1.2
21.198580503463745,1.2,1.2
21.33375358581543,2.2,2.2
21.46663999557495,2.2,2.2
21.600549697875977,1.2,1.2
21.73391366004944,1.2,1.2
21.86953592300415,2.2,2.2
22.002195835113525,2.2,2.2
22.13402485847473,1.2,1.2
22.265716791152954,1.2,1.2
22.397042274475098,1.2,1.2
22.530210494995117,1.2,1.2
22.65920090675354,1.2,1.2
22.788126468658447,1.2,1.2
22.92411971092224,1.2,1.2
23.062557697296143,1.2,1.2
23.19448161125183,2.2,2.2
23.330000638961792,2.2,2.2
23.460857391357422,1.2,1.2
23.594462156295776,1.2,1.2
23.72770404815674,1.2,1.2
23.864569425582886,2.2,2.2
23.996886491775513,2.2,2.2
24.127428770065308,2.2,2.2
24.257368326187134,1.2,1.2
24.390928268432617,1.2,1.2
24.52306318283081,1.2,1.2
24.661820888519287,1.2,1.2
24.793177604675293,1.2,1.2
24.926068782806396,1.2,1.2
25.06090760231018,1.2,1.2
25.1933536529541,1.2,1.2
25.326074361801147,1.2,1.2
25.46047329902649,1.2,1.2
25.59416699409485,1.2,1.2
25.72793483734131,1.2,1.2
25.861247301101685,1.2,1.2
25.990947723388672,1.2,1.2
26.12331461906433,1.2,1.2
26.254638671875,1.2,1.2
26.3859703540802,1.2,1.2
26.51871085166931,1.2,1.2
26.650603532791138,1.2,1.2
26.785563468933105,1.2,1.2
26.923553466796875,1.2,1.2
27.05751943588257,1.2,1.2
27.191277027130127,1.2,1.2
27.32854151725769,1.2,1.2
27.460336685180664,1.2,1.2
27.593957662582397,1.2,1.2
27.726163387298584,1.2,1.2
27.86105751991272,2.2,2.2
27.991252899169922,2.2,2.2
28.122366666793823,2.2,2.2
28.251896619796753,2.2,2.2
28.382307291030884,2.2,2.2
28.513970136642456,1.2,1.2
28.644505500793457,1.2,1.2
28.77788496017456,1.2,1.2
28.916738271713257,1.2,1.2
29.053043365478516,2.2,2.2
29.185331106185913,2.2,2.2
29.32765007019043,1.2,1.2
29.464483976364136,1.2,1.2
29.599491834640503,1.2,1.2
29.734283924102783,1.2,1.2
29.866769790649414,1.2,1.2
29.99810290336609,1.2,1.2
30.129554271697998,1.2,1.2
30.26209330558777,1.2,1.2
30.40465784072876,1.2,1.2
30.53788471221924,1.2,1.2
30.668980360031128,1.2,1.2
30.799641370773315,1.2,1.2
30.936103343963623,1.2,1.2
31.067533493041992,1.2,1.2
31.198821544647217,1.2,1.2
31.333488702774048,1.2,1.2
31.465195894241333,1.2,1.2
31.598480701446533,1.2,1.2
31.7311794757843,1.2,1.2
31.86588406562805,2.2,2.2
32.00580453872681,2.2,2.2
32.1378276348114,2.2,2.2
32.2685444355011,2.2,2.2
32.401437520980835,2.2,2.2
32.53354835510254,2.2,2.2
32.670409202575684,2.2,2.2
32.80341815948486,2.2,2.2
32.93457531929016,2.2,2.2
33.0656054019928,2.2,2.2
33.20228886604309,1.2,1.2
33.33212900161743,1.2,1.2
33.47247552871704,1.2,1.2
33.606996297836304,1.2,1.2
33.741448163986206,2.2,2.2
33.873663663864136,2.2,2.2
34.008090019226074,2.2,2.2
34.14241027832031,1.2,1.2
34.27983570098877,1.2,1.2
34.413673877716064,1.2,1.2
34.54815745353699,1.2,1.2
34.681031942367554,1.2,1.2
34.81461501121521,2.2,2.2
34.95083785057068,2.2,2.2
35.08779525756836,2.2,2.2
35.221553564071655,2.2,2.2
35.35411190986633,2.2,2.2
35.48976707458496,2.2,2.2
35.621248960494995,2.2,2.2
35.75674080848694,2.2,2.2
35.889676332473755,2.2,2.2
36.023459672927856,2.2,2.2
36.1537721157074,2.2,2.2
36.28530669212341,2.2,2.2
36.413472414016724,1.2,1.2
36.55747985839844,1.2,1.2
36.6887264251709,1.2,1.2
36.8203227519989,1.2,1.2
36.95296835899353,1.2,1.2
37.084203481674194,1.2,1.2
37.22068238258362,1.2,1.2
37.356478452682495,1.2,1.2
37.489155530929565,2.2,2.2
37.621745347976685,2.2,2.2
37.75384187698364,1.2,1.2
37.88829183578491,1.2,1.2
38.020694971084595,2.2,2.2
38.152732610702515,2.2,2.2
38.28465294837952,2.2,2.2
38.416571378707886,2.2,2.2
38.54751014709473,1.2,1.2
38.68129873275757,1.2,1.2
38.817917585372925,1.2,1.2
38.95793867111206,1.2,1.2
39.095601081848145,2.2,2.2
39.22787547111511,2.2,2.2
39.3613703250885,1.2,1.2
39.49258589744568,1.2,1.2
39.627230644226074,1.2,1.2
39.76432466506958,1.2,1.2
39.90105700492859,1.2,1.2
40.0317108631134,2.2,2.2
40.16669225692749,2.2,2.2
40.29467988014221,2.2,2.2
40.4273636341095,2.2,2.2
40.55524778366089,2.2,1.2
40.68879222869873,1.2,1.2
40.821239948272705,1.2,1.2
40.95410227775574,2.2,2.2
41.090152740478516,2.2,2.2
41.22152495384216,2.2,2.2
41.356419801712036,2.2,2.2
41.48744511604309,1.2,1.2
41.621253967285156,1.2,1.2
41.753533363342285,1.2,1.2
41.88772654533386,1.2,1.2
42.02308011054993,1.2,1.2
42.157508850097656,1.2,1.2
42.29915165901184,1.2,1.2
42.43303942680359,1.2,1.2
42.568467140197754,1.2,1.2
42.70158410072327,1.2,1.2
42.83474159240723,2.2,2.2
42.968658447265625,2.2,2.2
43.09568810462952,1.2,1.2
43.228071451187134,1.2,1.2
43.36211967468262,1.2,1.2
43.49596619606018,1.2,1.2
43.63071274757385,1.2,1.2
43.76287007331848,1.2,1.2
43.89574885368347,2.2,2.2
44.03097748756409,2.2,2.2
44.16624975204468,1.2,1.2
44.299044370651245,1.2,1.2
44.4346137046814,2.2,2.2
44.569108724594116,2.2,2.2
44.700932264328,1.2,1.2
44.83360743522644,1.2,1.2
44.969141244888306,1.2,1.2
45.10552954673767,1.2,1.2
45.240766763687134,1.2,1.2
45.37621474266052,2.2,2.2
45.513004302978516,2.2,2.2
45.6452362537384,1.2,1.2
45.78091025352478,1.2,1.2
45.91377925872803,1.2,1.2
46.052560567855835,1.2,1.2
46.191487312316895,1.2,1.2
46.32402539253235,2.2,2.2
46.45747113227844,2.2,2.2
46.58814573287964,2.2,2.2
46.7192440032959,2.2,2.2
46.85628271102905,1.2,1.2
46.99099612236023,1.2,1.2
47.126378774642944,1.2,1.2
47.25877928733826,1.2,1.2
47.39305400848389,1.2,1.2
47.526451587677,1.2,1.2
47.659183502197266,1.2,1.2
47.79274654388428,1.2,1.2
47.925511598587036,1.2,1.2
