System,System,System,System,System,System,System,System,System,System
Time,EXEC,CFREQ,READ,WRITE,INST,PhysIPC%,Proc Energy (Joules),DRAM Energy (Joules),UncFREQ (Ghz)
20:14:00.142,0.0,1.16,0.0,0.0,2.46,12.14,2.75,0.05,0.21
20:14:00.242,0.0,1.0,0.0,0.0,5.69,23.66,2.8,0.05,0.23
20:14:00.342,0.0,1.0,0.0,0.0,5.61,25.11,2.61,0.03,0.13
20:14:00.443,0.0,1.0,0.0,0.0,5.48,25.36,2.52,0.02,0.09
20:14:00.543,0.0,1.0,0.0,0.0,5.44,25.04,2.47,0.03,0.11
20:14:00.658,0.01,1.5,0.01,0.02,157.79,6.75,6.37,0.72,1.25
20:14:00.743,0.05,1.95,0.18,1.1,604.5,3.45,13.08,1.42,2.24
20:14:00.844,0.06,2.34,0.23,1.39,757.16,3.38,13.37,1.52,1.93
20:14:00.944,0.06,2.36,0.23,1.38,749.91,3.36,13.18,1.5,1.91
20:14:01.044,0.06,2.37,0.23,1.4,760.83,3.36,13.4,1.53,1.9
20:14:01.144,0.06,2.37,0.23,1.39,756.15,3.36,13.15,1.5,1.9
20:14:01.244,0.06,2.36,0.23,1.38,751.07,3.36,13.21,1.51,1.91
20:14:01.345,0.06,2.31,0.19,1.37,812.93,4.16,12.77,1.44,1.93
20:14:01.446,0.06,2.05,0.17,1.2,687.57,4.13,12.11,1.35,2.05
20:14:01.545,0.06,2.15,0.21,1.26,692.46,3.4,13.25,1.47,2.11
20:14:01.646,0.06,2.19,0.22,1.3,709.57,3.4,13.35,1.5,2.09
20:14:01.747,0.06,2.2,0.22,1.31,716.79,3.41,13.27,1.49,2.07
20:14:01.846,0.06,2.2,0.22,1.31,725.45,3.46,13.23,1.48,2.06
20:14:01.946,0.06,2.18,0.21,1.29,705.69,3.4,13.2,1.47,2.09
20:14:02.047,0.06,2.18,0.21,1.28,699.25,3.38,13.27,1.48,2.1
20:14:02.147,0.1,2.17,0.67,1.68,1241.4,6.27,13.36,1.6,2.09
20:14:02.247,0.69,1.64,6.96,7.58,8685.12,55.35,13.33,3.67,1.5
20:14:02.347,0.69,1.56,5.84,2.0,8494.16,57.34,12.59,2.55,1.62
20:14:02.447,0.49,1.28,4.16,3.52,6078.61,49.95,13.11,2.58,1.91
20:14:02.547,0.29,1.33,5.57,5.43,3587.86,28.2,13.26,3.05,1.89
20:14:02.647,0.32,1.54,5.65,0.93,3990.42,27.23,13.03,2.27,2.01
20:14:02.747,0.27,2.0,4.65,1.26,3315.84,17.47,13.41,2.24,1.71
20:14:02.847,0.27,2.13,4.73,1.28,3404.01,16.73,13.16,2.25,1.48
20:14:02.947,0.27,2.13,4.73,1.28,3389.92,16.73,13.21,2.26,1.49
20:14:03.047,0.27,2.13,4.76,1.28,3400.55,16.8,13.21,2.26,1.49
20:14:03.147,0.27,2.13,4.74,1.28,3406.23,16.76,13.29,2.28,1.48
20:14:03.247,0.27,2.13,4.74,1.28,3387.31,16.72,13.27,2.28,1.5
20:14:03.347,0.27,2.12,4.74,1.46,3396.81,16.79,13.15,2.27,1.49
20:14:03.447,0.25,1.84,4.42,1.12,3178.16,20.58,12.1,2.11,1.7
