Time Elapsed (s), sys_mem_r(MB/s), sys_mem_w(MB/s), total(MB/s)
0.00010199,562.186,667.022,1229.21
0.0998217,521.983,756.866,1278.85
0.200422,850.52,1392.34,2242.86
0.299994,366.003,553.592,919.595
0.40058,312.925,473.644,786.568
0.500188,293.172,465.604,758.776
0.59982,329.707,454.568,784.276
0.700479,431.092,623.475,1054.57
0.800055,367.201,555.605,922.806
0.900432,442.428,494.463,936.891
1.00077,213.091,237.778,450.869
1.10113,537.677,508.916,1046.59
1.20145,1209.22,995.665,2204.88
1.3044,242.251,169.394,411.645
1.40191,425.192,328.937,754.129
1.51465,200.206,160.004,360.21
1.60217,201.183,155.466,356.649
1.7028,1571.58,1028.5,2600.08
1.80221,682.683,496.122,1178.8
1.91038,193.64,159.58,353.22
2.00289,724.331,488.795,1213.13
2.1036,417.462,380.112,797.574
2.20421,311.564,308.331,619.894
2.30259,346.49,338.086,684.577
2.40309,183.722,148.552,332.274
2.50365,146.964,114.426,261.39
2.60323,220.614,316.333,536.947
2.70272,435.786,345.741,781.527
2.80323,1124.08,1588.35,2712.43
2.90268,1568.01,2023.06,3591.07
3.00233,3793.75,4468.18,8261.93
3.10289,1948.95,2116.13,4065.08
3.20343,4321.51,4742.38,9063.89
3.30308,1359.33,1262.09,2621.42
3.40364,5985.68,6258.14,12243.8
3.50323,6195.1,8514.97,14710.1
3.60281,6224.31,6452.21,12676.5
3.70342,6539.9,6637.69,13177.6
3.80298,3873.57,3826.43,7700
3.90262,3530.07,4014.72,7544.79
4.00319,6685.15,6755.55,13440.7
4.10279,5890.25,5741.95,11632.2
4.20343,1471.1,1756.87,3227.97
4.30405,8253.41,8360.28,16613.7
4.40366,6428.63,6423.81,12852.4
4.50424,4123.29,4102.47,8225.76
4.60381,3504.7,4019.79,7524.49
4.70341,8101.69,7857.79,15959.5
4.80398,1655.92,1661.14,3317.06
4.90361,6141.26,6495.2,12636.5
5.00323,7100.85,6811.7,13912.6
5.10378,7933.96,7893.54,15827.5
5.20349,6969,6700.85,13669.9
5.30409,8274.35,7983.47,16257.8
5.40357,6609.54,6416.13,13025.7
5.5032,7591.98,7304.28,14896.3
5.60377,1686.96,1743.14,3430.1
5.70434,6761.17,6991.55,13752.7
5.80393,7513.31,7277.82,14791.1
5.90452,7352.15,7342.21,14694.4
6.00406,7004.86,6645.05,13649.9
6.10364,1458.56,1576.94,3035.49
6.2042,7357.81,7529.5,14887.3
6.30479,8196.16,7855.43,16051.6
6.40436,6723.96,6673.99,13397.9
6.50492,8274.1,7934.41,16208.5
6.6045,2639.56,2507.55,5147.12
6.70407,5243.35,5628.93,10872.3
6.80463,8131.57,7919.52,16051.1
6.9042,7057.45,6940.2,13997.6
7.00374,8187.59,7853.14,16040.7
7.10433,7129.91,6883.31,14013.2
7.2041,7665.12,7570.54,15235.7
7.30467,8241.39,7861.72,16103.1
7.40522,7040.57,6799.14,13839.7
7.50482,8193.18,7855.35,16048.5
7.6054,6905.58,6531.32,13436.9
7.70594,8012.71,7849.1,15861.8
7.80551,7988.03,7648.66,15636.7
7.90612,7067.91,6860.64,13928.5
8.00669,8120.98,7837.72,15958.7
8.1062,6486.27,6263.21,12749.5
8.20681,8022.55,7787.88,15810.4
8.30741,7135.49,6726.37,13861.9
8.407,1608.57,1761.67,3370.24
8.50758,7466.88,7644.9,15111.8
8.60819,8161.96,7928.61,16090.6
8.70779,7058.79,6930.97,13989.8
8.80837,8280.5,7905.48,16186
8.90793,8092.58,7734.74,15827.3
9.00751,2313.01,2212.19,4525.2
9.10802,5456.81,5816.01,11272.8
9.20861,8013.29,7824.58,15837.9
9.30817,8144.8,7828.33,15973.1
9.40868,7126.86,7015.08,14141.9
9.50925,8010.63,7752.79,15763.4
9.60881,7172.09,6773.68,13945.8
9.70935,1570.02,1754.21,3324.23
9.80993,7168.52,7389.03,14557.5
9.90953,8188.25,7960.99,16149.2
10.0101,8084.75,7706.62,15791.4
10.1106,7375.07,7278.43,14653.5
10.2102,7899.77,7711.28,15611
10.3109,8011.27,7608.47,15619.7
10.4105,1427.01,1539.14,2966.14
10.5099,6522.83,6861.09,13383.9
10.6105,8234.19,7952.03,16186.2
10.7112,8262.96,7899.55,16162.5
10.8109,6703.73,6651.57,13355.3
10.9114,8328.55,7981.66,16310.2
11.011,8247.04,7827.71,16074.7
11.1106,6289.72,6192.21,12481.9
11.2112,8288.1,8072.18,16360.3
11.3106,8206.25,7875.67,16081.9
11.4113,7155.06,6688.54,13843.6
11.5119,7940.22,7957.98,15898.2
11.6116,8173.35,7872.79,16046.1
11.7122,8241.89,7890.19,16132.1
11.8116,6196.47,6195.17,12391.6
11.9113,8261,7925,16186
12.0119,8316,7908.05,16224
12.1115,6421.68,6406.52,12828.2
12.2111,8173.96,7912.81,16086.8
12.3118,8263.26,7905.66,16168.9
12.4114,7183.91,6845.47,14029.4
12.5121,7748.03,7665.42,15413.5
12.6116,8254.66,7869.69,16124.3
12.7112,8175.11,7753.1,15928.2
12.8118,6491.22,6543.98,13035.2
12.9115,8286.58,7976.43,16263
13.0111,8203.59,7858.65,16062.2
13.1117,6554.59,6417.71,12972.3
13.2113,8047.1,7915.95,15963
13.3118,8276.35,7959,16235.4
13.4124,8248.09,7925.57,16173.7
13.512,1831.83,1944.5,3776.33
13.6125,5501.49,5945.27,11446.8
13.7131,8343.51,7997.67,16341.2
13.8127,8213.84,7818.28,16032.1
13.9132,6735.09,6545.75,13280.8
14.0138,8186.99,8073.29,16260.3
14.1134,8153.42,7812.09,15965.5
14.214,7979.21,7748.76,15728
14.3146,4523.93,4034.69,8558.62
14.4142,1355.39,882.878,2238.27
14.5147,532.732,353.407,886.14
14.6199,933.886,957.428,1891.31
14.7153,586.659,461.554,1048.21
14.8149,400.359,568.613,968.972
14.9145,480.422,637.704,1118.13
15.0151,610.289,557.387,1167.68
15.1147,1021.52,1147.27,2168.78
15.2152,871.285,1042.92,1914.21
15.3158,426.064,620.608,1046.67
15.4154,459.743,482.945,942.687
15.516,144.772,319.27,464.042
15.6165,418.227,388.491,806.717
15.7161,238.565,167.852,406.417
15.8167,191.896,172.751,364.647
15.9172,307.357,244.419,551.777
16.0167,251.099,160.752,411.851
16.1162,197.587,119.457,317.043
16.2168,238.225,148.828,387.053
16.3163,207.351,121.745,329.096
16.4159,186.533,113.292,299.825
16.5164,260.796,173.549,434.345
16.6169,202.511,128.165,330.676
16.7164,162.24,92.7341,254.974
16.817,223.146,151.382,374.529
16.9175,227.549,153.902,381.451
17.017,174.231,104.722,278.953
17.1165,162.534,91.1392,253.674
17.2171,194.247,117.022,311.269
17.3176,183.269,113.721,296.99
17.4172,178.983,102.82,281.803
17.5178,152.446,87.8208,240.267
17.6184,183.709,106.104,289.813
17.7179,221.402,129.1,350.502
17.8184,1990.23,617.311,2607.54
17.9191,452.074,248.073,700.147
18.0186,201.469,110.585,312.054
18.1192,190.543,99.5469,290.09
18.2197,199.12,117.891,317.011
18.3193,167.233,94.6093,261.842
18.4199,178.225,96.4544,274.679
18.5205,170.932,97.9386,268.87
18.62,187.91,109.542,297.452
18.7206,174.454,96.7405,271.194
18.8211,237.545,160.941,398.486
18.9207,1850.87,501.99,2352.86
19.0213,281.352,136.966,418.318
19.1218,283.079,136.227,419.306
19.2214,219.79,106.761,326.551
19.3219,189.051,103.665,292.716
19.4225,186.509,99.7837,286.293
19.5218,630.179,364.797,994.976
19.6222,629.832,491.914,1121.75
19.7227,218.232,146.3,364.531
19.8234,310.82,233.325,544.145
19.923,290.431,209.26,499.69
20.0236,155.376,99.7459,255.122
20.1242,485.27,498.071,983.341
20.2238,417.763,440.108,857.871
20.3243,231.952,163.577,395.529
20.4249,177.367,110.394,287.761
20.5244,209.402,137.537,346.939
20.625,199.039,129.421,328.46
20.7254,226.717,143.011,369.728
20.825,228.106,156.733,384.839
20.9245,248.243,165.036,413.279
21.025,215.356,128.303,343.659
21.1256,1904.05,529.375,2433.42
21.2251,180.691,92.791,273.482
21.3257,210.83,110.559,321.389
21.4262,196.79,104.479,301.269
21.5258,203.16,111.351,314.511
21.6263,158.657,88.4186,247.076
21.7268,229.004,131.98,360.984
21.8264,266.393,169.809,436.201
21.926,231.549,150.097,381.645
22.0265,201.359,114.632,315.991
22.1259,195.63,109.046,304.676
22.2255,1697.48,387.548,2085.03
22.3261,202.981,103.467,306.448
22.4267,174.419,89.4029,263.821
22.5293,205.972,111.408,317.38
22.6295,201.672,113.962,315.635
22.7301,246.251,122.045,368.296
22.8306,223.812,144.943,368.755
22.9302,247.249,153.91,401.16
23.0308,236.415,136.736,373.151
23.1303,186.371,114.537,300.907
23.2297,555.3,281.441,836.74
23.3301,362.391,222.594,584.985
23.4307,237.199,181.294,418.493
23.5312,165.958,146.015,311.973
23.6308,148.679,133.894,282.573
23.7313,694.443,360.545,1054.99
23.8319,214.294,133.953,348.247
23.9314,268.343,172.782,441.125
24.032,316.579,207.532,524.111
24.1326,215.092,126.212,341.305
24.2321,239.059,137.74,376.799
24.3327,196.63,128.293,324.923
24.4333,195.117,122.086,317.203
24.5328,202.333,124.335,326.668
24.6333,182.834,116.176,299.01
24.7338,1730.59,435.668,2166.26
24.8334,382.638,206.606,589.244
24.9329,257.02,150.546,407.565
25.0335,196.002,108.936,304.938
25.134,193.881,104.415,298.296
25.2336,217.622,127.322,344.943
25.3341,211.322,122.523,333.844
25.4347,188.273,101.616,289.889
25.5342,189.943,111.299,301.242
25.6348,170.461,99.063,269.524
25.7353,187.043,114.577,301.62
25.8349,1538.19,343.299,1881.49
25.9354,374.495,183.813,558.308
26.036,227.219,117.75,344.97
26.1356,230.525,121.177,351.702
26.2362,169.326,92.1216,261.448
26.3367,203.194,123.247,326.441
26.4362,211.124,121.78,332.905
26.5368,192.568,118.25,310.818
26.6374,162.78,89.6614,252.442
26.7369,186.036,116.453,302.489
26.8364,290.973,197.005,487.978
26.937,219.317,143.185,362.502
27.0366,174.376,103.731,278.107
27.1361,180.81,111.241,292.051
27.2367,183.694,110.724,294.418
27.336,462.191,256.591,718.781
27.4353,300.03,179.278,479.308
27.5346,277.506,192.358,469.864
27.635,236.787,164.233,401.02
27.7355,198.538,137.042,335.58
27.8361,235.013,168.511,403.524
27.9366,202.57,138.276,340.846
28.0362,1805.38,515.22,2320.6
28.1367,256.795,125.089,381.884
28.2373,169.75,86.9606,256.71
28.3369,208.851,113.626,322.476
28.4374,229.855,128.647,358.502
28.538,183.308,102.409,285.717
28.6375,184.164,103.568,287.732
28.7381,215.989,127.713,343.702
28.8386,235.487,159.226,394.713
28.9381,179.059,114.193,293.252
29.0387,189.114,113.537,302.651
29.1393,1773.45,406.32,2179.77
29.2388,240.618,120.667,361.284
29.3394,329.128,111.861,440.989
29.4399,710.147,162.259,872.406
29.5394,727.291,176.299,903.59
29.639,295.214,129.213,424.428
29.7395,167.34,92.1978,259.538
29.8401,220,149.647,369.647
29.9396,239.761,153.469,393.23
30.0402,207.393,125.487,332.88
30.1407,167.882,96.6938,264.576
30.2403,163.34,96.2349,259.574
30.3409,201.438,122.542,323.98
30.4414,198.111,120.724,318.835
30.5409,147.089,84.3507,231.44
30.6415,188.297,114.234,302.531
30.742,187.306,116.301,303.606
30.8415,195.487,140.37,335.857
30.941,188.327,117.216,305.543
31.0428,524.126,275.525,799.651
31.1411,254.121,162.538,416.659
31.2414,1750.99,555.919,2306.91
31.3417,217.833,111.397,329.23
31.442,209.928,113.757,323.685
31.5425,221.675,125.871,347.546
31.643,203.201,122.672,325.873
31.7435,176.89,101.684,278.574
31.8431,206.803,133.974,340.776
31.9437,543.656,342.08,885.736
32.0443,213.693,122.257,335.949
32.1438,174.344,99.9366,274.28
32.2444,207.204,118.717,325.921
32.3449,1715.09,402.134,2117.22
32.4445,299.411,140.603,440.014
32.545,189.377,92.7693,282.146
32.6456,198.79,111.52,310.31
32.7451,199.53,112.097,311.627
32.8457,282.605,175.546,458.152
32.9462,214.584,129.811,344.394
33.0458,201.582,119.191,320.773
33.1451,221.18,132.815,353.995
33.2456,183.288,109.836,293.124
33.3462,178.86,104.36,283.22
33.4457,184.504,108.797,293.301
33.5452,195.932,122.463,318.395
33.6457,193.66,118.383,312.044
33.7453,160.475,100.126,260.601
33.8448,218.65,149.7,368.349
33.9454,234.235,153.562,387.796
34.0459,180.828,114.914,295.741
34.1455,162.193,95.4099,257.603
34.246,244.415,151.347,395.762
34.3466,192.364,119.748,312.111
34.4461,1847.87,447.033,2294.9
34.5467,189.717,91.8003,281.517
34.6472,217.26,110.401,327.661
34.7465,725.578,305.511,1031.09
34.8458,319.812,216.951,536.764
34.9463,210.502,133.784,344.287
35.0469,238.568,153.439,392.007
35.1475,213.589,141.372,354.961
35.2471,168.238,110.327,278.565
35.3477,199.481,122.53,322.011
35.4482,200.212,134.028,334.241
35.5477,1128.03,417.45,1545.48
35.6483,892.959,211.654,1104.61
35.7488,200.932,101.517,302.449
35.8483,231.564,140.758,372.322
35.9479,217.531,125.705,343.236
36.0484,162.969,93.4925,256.461
36.1481,208.054,115.177,323.232
36.2488,177.919,102.993,280.912
36.3484,205.596,125.742,331.338
36.448,167.428,91.4112,258.84
36.5485,188.259,113.151,301.41
36.6491,185.686,107.283,292.969
36.7486,176.28,109.313,285.593
36.8491,197.855,128.166,326.021
