System,System,System,System,System,System,System,System,System,System
Time,EXEC,CFREQ,READ,WRITE,INST,PhysIPC%,Proc Energy (Joules),DRAM Energy (Joules),UncFREQ (Ghz)
14:31:14.080,0.0,1.13,0.0,0.0,3.06,12.63,2.95,0.03,0.24
14:31:14.181,0.0,1.0,0.0,0.0,6.24,24.88,2.72,0.01,0.17
14:31:14.281,0.0,1.0,0.0,0.0,6.09,25.51,2.56,0.01,0.11
14:31:14.381,0.0,1.0,0.0,0.0,6.2,24.96,2.59,0.01,0.14
14:31:14.481,0.0,1.0,0.0,0.01,19.09,35.15,3.03,0.06,0.31
14:31:14.581,0.01,1.5,0.01,0.01,141.82,44.81,5.48,0.42,1.15
14:31:14.681,0.01,2.14,0.03,0.04,184.68,35.96,6.17,0.61,1.28
14:31:14.780,0.0,1.09,0.01,0.02,60.69,39.25,5.75,0.4,1.31
14:31:14.881,0.0,1.0,0.0,0.0,13.14,24.94,5.44,0.31,1.2
14:31:14.993,0.01,1.94,0.0,0.01,121.67,2.87,6.87,0.5,1.24
14:31:15.080,0.05,2.4,0.01,0.07,603.53,14.03,7.56,0.69,1.62
14:31:15.181,0.06,3.49,0.1,0.05,731.43,94.38,9.64,0.69,2.32
14:31:15.281,0.02,3.43,0.01,0.09,217.83,28.49,9.39,0.65,2.35
14:31:15.393,0.01,1.48,0.14,0.49,139.26,4.63,9.99,0.8,2.34
14:31:15.481,0.07,2.81,0.22,1.45,852.82,3.29,16.69,1.42,2.31
14:31:15.582,0.07,3.12,0.26,1.7,930.56,3.12,17.07,1.52,2.03
14:31:15.682,0.07,3.13,0.26,1.7,932.12,3.1,17.1,1.53,2.02
14:31:15.782,0.07,3.12,0.26,1.69,930.1,3.11,17.07,1.52,2.03
14:31:15.883,0.07,3.13,0.26,1.74,927.3,3.1,17.08,1.53,2.03
14:31:15.983,0.08,3.12,0.23,1.63,965.38,3.37,16.66,1.48,2.03
14:31:16.082,0.02,2.62,0.02,0.19,230.35,3.92,10.41,0.77,2.29
14:31:16.184,0.01,3.2,0.02,0.18,116.19,16.31,9.6,0.74,2.34
14:31:16.283,0.01,3.44,0.02,0.19,120.52,15.86,9.39,0.72,2.35
14:31:16.383,0.59,1.92,0.24,0.4,7342.46,61.64,13.23,1.04,2.36
14:31:16.483,0.85,2.47,0.36,0.54,10571.58,45.43,16.71,1.24,2.39
14:31:16.584,0.01,3.19,0.21,0.7,129.89,7.69,9.96,1.0,2.36
14:31:16.684,0.0,3.46,0.08,0.73,16.55,2.15,9.63,0.98,2.35
14:31:16.784,0.0,3.45,0.35,0.74,16.44,2.16,9.67,1.13,2.35
14:31:16.884,0.0,3.41,0.32,0.74,16.08,2.11,9.54,1.1,2.35
14:31:16.984,0.0,3.41,0.28,0.74,15.96,2.1,9.61,1.11,2.35
14:31:17.085,0.0,3.4,0.31,0.74,15.97,2.1,9.62,1.12,2.35
14:31:17.185,0.01,3.42,0.15,0.31,148.51,19.57,9.52,0.87,2.35
14:31:17.285,0.01,3.4,0.07,0.27,93.3,12.25,9.43,0.84,2.35
14:31:17.385,0.01,3.43,0.02,0.22,79.91,10.53,9.36,0.81,2.35
14:31:17.486,0.01,3.42,0.02,0.22,80.44,10.5,9.51,0.83,2.35
14:31:17.586,0.01,3.43,0.11,0.22,155.68,20.53,9.43,0.82,2.35
14:31:17.686,0.01,3.42,0.07,0.22,118.46,15.61,9.41,0.82,2.35
14:31:17.786,0.01,3.4,0.02,0.22,80.11,10.51,9.41,0.82,2.35
14:31:17.886,0.01,3.42,0.02,0.21,79.61,10.5,9.39,0.81,2.35
14:31:17.987,0.01,3.41,0.02,0.22,80.64,10.51,9.46,0.82,2.35
14:31:18.087,0.01,3.41,0.02,0.22,79.94,10.53,9.42,0.81,2.35
14:31:18.187,0.01,3.43,0.02,0.22,79.69,10.5,9.36,0.81,2.35
14:31:18.287,0.01,3.41,0.09,0.22,141.86,18.7,9.43,0.81,2.35
14:31:18.388,0.01,3.42,0.13,0.22,178.14,23.24,9.6,0.82,2.35
14:31:18.488,0.01,3.41,0.13,0.22,176.91,23.32,9.45,0.81,2.35
14:31:18.588,0.01,3.32,0.13,0.22,179.07,23.34,9.46,0.81,2.35
14:31:18.689,0.01,3.32,0.13,0.22,181.01,23.43,9.56,0.82,2.35
14:31:18.788,0.01,2.96,0.07,0.22,156.29,19.06,9.52,0.86,2.35
14:31:18.888,0.01,3.26,0.13,0.22,173.23,22.32,9.53,0.84,2.35
14:31:18.988,0.01,3.4,0.13,0.21,174.12,22.89,9.51,0.8,2.35
14:31:19.089,0.01,3.41,0.13,0.22,175.67,22.92,9.57,0.81,2.35
14:31:19.189,0.01,3.25,0.12,0.22,166.52,21.46,9.55,0.8,2.35
14:31:19.289,0.01,3.35,0.03,0.21,79.94,10.46,9.42,0.82,2.35
14:31:19.390,0.01,3.42,0.12,0.22,166.88,21.93,9.52,0.8,2.35
14:31:19.490,0.01,3.42,0.13,0.22,174.05,22.96,9.45,0.8,2.35
