CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
540,250,26682.44,5620.82,141.13
540,240,26833.64,5694.43,141.42
540,230,26847.71,5642.59,141.31
540,220,26834.79,5659.3,141.5
540,210,26821.5,5650.92,141.27
540,200,26730.45,5712.95,141.22
540,190,26754.01,5605.77,141.49
540,180,26787.31,5637.63,141.57
540,170,-235275.2,5717.56,141.62
540,160,26740.05,5744.99,141.16
540,150,-235421.87,5650.64,141.14
