CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
540,250,1048.35,210.05,5.24
400,250,1027.93,214.6,5.23
300,250,1066.12,214.93,5.33
280,250,1046.43,215.51,5.36
260,250,1044.82,221.69,5.3
240,250,1018.1,235.54,5.29
220,250,992.88,207.18,5.36
200,250,960.6,191.78,5.4
180,250,938.39,247.6,5.79
160,250,963.94,265.41,6.77
140,250,969.0,291.61,7.75
120,250,992.36,337.61,9.33
540,250,1081.02,194.54,5.28
400,250,1055.32,224.98,5.22
300,250,1029.94,196.53,5.21
280,250,1056.07,243.84,5.3
260,250,1030.92,214.08,5.24
240,250,1011.5,218.13,5.26
220,250,1013.87,215.12,5.39
200,250,959.11,218.17,5.48
180,250,906.12,252.15,5.59
160,250,978.26,268.58,6.88
140,250,956.58,283.05,7.62
120,250,992.53,310.17,9.31
