CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
70,260,3344.68,787.16,50.78
90,260,2487.96,469.2,29.55
110,260,2191.73,347.62,21.83
130,260,2086.68,281.89,17.56
150,260,2164.81,248.51,15.78
170,260,2379.92,245.84,15.33
190,260,2239.49,204.18,12.87
210,260,2059.64,167.31,10.63
230,260,2134.75,160.1,10.14
250,260,2225.34,149.74,9.78
70,260,3437.52,824.56,52.18
90,260,2308.71,431.44,27.33
110,260,2202.38,355.24,22.05
130,260,2102.27,283.81,17.78
150,260,2193.81,255.35,16.0
170,260,2355.56,237.94,14.96
190,260,2262.91,209.17,13.06
210,260,2049.71,169.7,10.57
230,260,2144.16,163.73,10.28
250,260,2217.5,154.96,9.7
70,260,3373.28,817.81,51.2
90,260,2307.78,432.13,27.29
110,260,2196.52,353.57,22.06
130,260,2118.42,285.94,17.92
150,260,2158.26,251.96,15.76
170,260,2367.45,238.05,15.06
190,260,2265.83,206.2,13.0
210,260,2057.0,166.67,10.62
230,260,2133.05,158.97,10.1
250,260,2222.72,154.39,9.76
