Time Elapsed (s), sys_mem_r(MB/s), sys_mem_w(MB/s), total(MB/s)
0.00015643,348.07,257.386,605.456
0.0989784,204.374,173.58,377.954
0.199687,113.94,72.7706,186.711
0.299384,219.967,183.377,403.344
0.416085,177.214,139.906,317.12
0.51577,122.859,91.3818,214.241
0.616459,167.76,150.32,318.08
0.716153,107.976,78.9229,186.899
0.81678,215.322,225.387,440.709
0.916471,135.099,99.9273,235.027
1.01621,224.371,202.084,426.456
1.11689,112.159,91.5514,203.711
1.21657,219.631,177.07,396.701
1.31724,167.275,151.556,318.831
1.4169,140.518,97.6499,238.168
1.51755,172.265,154.191,326.456
1.61721,90.2387,75.0623,165.301
1.71687,208.708,184.833,393.542
1.81751,183.711,195.181,378.893
1.91725,95.2493,84.969,180.218
2.01799,167.753,155.542,323.295
2.11779,143.306,144.38,287.686
2.21854,154.685,150.527,305.212
2.31829,266.417,204.856,471.274
2.41903,212.015,190.593,402.607
2.51876,96.208,86.7488,182.957
2.61951,179.903,163.682,343.585
2.71927,89.3011,78.4185,167.72
2.81897,2001.65,1091.21,3092.86
2.91876,2494.79,586.604,3081.39
3.01851,243.318,120.206,363.523
3.11811,138.858,74.0179,212.876
3.21873,464.417,248.62,713.036
3.31848,126.356,74.3475,200.703
3.41925,218.462,149.846,368.308
3.519,67.3306,54.7328,122.063
3.61975,227.278,177.018,404.296
3.71953,159.96,134.948,294.909
3.82031,116.291,125.686,241.977
3.92008,199.633,171.687,371.32
4.01984,115.168,104.189,219.357
4.11961,202.003,181.245,383.247
4.21933,110.028,96.7816,206.81
4.31907,373.909,275.591,649.5
4.41881,1190.53,559.783,1750.31
4.51859,2742.42,816.238,3558.66
4.6184,1073.45,411.832,1485.28
4.7182,746.358,572.451,1318.81
4.81797,432.785,313.613,746.398
4.91873,639.071,381.594,1020.66
5.01847,580.556,317.444,898
5.11923,471.187,235.333,706.52
5.21899,1369.94,723.494,2093.43
5.31977,3420.72,918.128,4338.85
5.4195,1073.54,268.255,1341.8
5.52027,1330.7,351.638,1682.34
5.62002,983.224,352.75,1335.97
5.72076,679.505,242.095,921.599
5.82056,2076.17,1478.09,3554.25
5.92035,2294.04,1302.33,3596.37
6.02015,2675.11,1101.19,3776.3
6.11994,2011.79,520.09,2531.88
6.22071,580.908,457.016,1037.92
6.32047,550.453,422.164,972.616
6.42123,598.065,328.615,926.68
6.52099,602.115,329.526,931.642
6.62173,690.856,331.522,1022.38
6.72147,921.039,523.097,1444.14
6.82233,785.39,463.297,1248.69
6.92208,704.198,251.578,955.776
7.02282,1312.1,284.403,1596.5
7.12258,1135.69,297.05,1432.74
7.22343,945.374,331.302,1276.68
7.32322,1293.06,540.543,1833.61
7.42298,2394.88,1408.18,3803.06
7.52377,2067.82,1678.96,3746.78
7.62357,1433.83,814.712,2248.54
7.72434,186.502,153.297,339.799
7.82409,99.7901,99.9379,199.728
7.9248,127.187,99.4822,226.669
8.02455,73.8182,56.8237,130.642
8.12528,147.627,115.679,263.306
8.22504,84.96,84.6202,169.58
8.32578,68.88,58.4102,127.29
8.42552,61.6486,56.377,118.026
8.52628,61.4656,54.487,115.953
8.62581,95.1827,91.0131,186.196
8.72642,99.3261,61.7229,161.049
8.82619,194.356,154.827,349.183
8.92594,42.2394,37.1814,79.4208
9.02568,94.2571,80.6232,174.88
9.12542,121.885,65.5149,187.4
9.22516,46.5093,43.8251,90.3344
9.3249,47.0778,42.7834,89.8611
9.42465,46.4679,40.7855,87.2533
9.5244,105.675,64.4774,170.152
9.62424,124.095,105.496,229.591
9.72504,65.097,52.7226,117.82
9.82483,89.0483,92.2048,181.253
9.92562,121.417,85.639,207.056
10.0254,84.1152,72.0819,156.197
10.1261,72.9786,49.3229,122.301
10.2259,85.0771,67.2275,152.305
10.3266,65.9238,50.2643,116.188
10.4264,55.6787,51.593,107.272
10.5261,47.4221,42.8832,90.3053
10.6259,56.1203,43.3376,99.4579
10.7256,48.4635,46.7659,95.2294
10.8254,59.504,72.7821,132.286
10.9251,53.7393,47.5901,101.329
11.0248,39.2115,31.2602,70.4717
11.1246,76.4697,60.2893,136.759
11.2244,127.311,81.1565,208.467
11.3241,48.4887,43.9958,92.4845
11.4239,87.2954,76.0787,163.374
11.5237,1125.9,491.598,1617.5
11.6245,2446.72,877.389,3324.11
11.7243,1580.79,441.128,2021.92
11.8251,1436.84,478.422,1915.26
11.9248,1348.93,582.142,1931.07
12.0256,1491.02,456.022,1947.04
12.1254,906.073,294.686,1200.76
12.2252,1339.95,560.721,1900.67
12.325,1449.27,419.718,1868.99
12.4247,1160.25,258.927,1419.18
12.5255,1035.04,433.954,1468.99
12.6253,1719.67,729.144,2448.81
12.7261,2123.31,760.896,2884.21
12.8259,788.579,341.407,1129.99
12.9267,1525.84,884.836,2410.68
13.0264,664.035,418.971,1083.01
13.1272,447.02,279.542,726.561
13.227,259.539,205.121,464.66
13.3267,239.012,181.618,420.63
13.4265,732.025,702.739,1434.76
13.5263,914.023,1127.89,2041.92
13.6261,1638.78,2028.98,3667.77
13.7258,480.541,514.069,994.61
13.8266,95.8054,115.148,210.953
13.9263,72.2394,72.7027,144.942
14.0271,545.79,332.627,878.417
14.1269,655.445,461.466,1116.91
14.2275,982.186,815.381,1797.57
14.3272,661.247,599.723,1260.97
14.428,1414.27,1696.61,3110.88
14.5278,929.63,1037.22,1966.85
14.6285,47.7747,53.6045,101.379
14.7283,146.197,148.365,294.562
14.8291,405.034,291.865,696.899
14.9288,813.677,579.15,1392.83
15.0296,619.123,540.866,1159.99
15.1293,1497.99,1407.38,2905.37
15.2301,1273.58,1262.78,2536.36
15.3298,65.5085,69.8618,135.37
15.4306,71.737,78.5619,150.299
15.5303,175.11,118.019,293.129
15.6311,757.192,539.411,1296.6
15.7309,376.283,230.596,606.879
15.8307,465.08,351.008,816.088
15.9304,194.007,158.506,352.513
16.0302,81.8069,67.1399,148.947
16.13,57.209,58.8557,116.065
16.2297,133.287,91.4912,224.778
16.3305,698.804,552.739,1251.54
16.4302,1405.73,1064.31,2470.04
16.531,1399.84,1067.64,2467.48
16.6308,985.69,739.514,1725.2
16.7315,1025.24,768.708,1793.95
16.8313,1125.3,886.065,2011.37
16.9321,1042.62,763.676,1806.29
17.0319,1073.88,830.354,1904.24
17.1317,1014.04,726.565,1740.6
17.2315,1281.85,947.629,2229.48
17.3313,935.315,693.633,1628.95
17.431,1151.48,863.045,2014.53
17.5308,1057.39,774.392,1831.79
17.6316,1034.16,761.928,1796.09
17.7314,1164.56,898.938,2063.5
17.8322,892.673,635.002,1527.67
17.932,1205.41,931.793,2137.21
18.0318,1008.39,756.167,1764.55
18.1315,1080.87,790.124,1871
18.2313,764.187,639.198,1403.39
18.3311,399.104,351.765,750.869
18.4308,1422.09,1713.74,3135.83
18.5306,1501.39,1422.38,2923.77
18.6303,209.92,235.326,445.246
18.7311,62.9574,70.3514,133.309
18.8308,72.0525,90.6304,162.683
18.9316,560.47,416.469,976.939
19.0314,669.649,565.549,1235.2
19.1321,984.758,903.506,1888.26
19.2319,1484.67,1417.24,2901.91
19.3327,493.105,521.238,1014.34
19.4325,56.7021,58.5363,115.238
19.5332,47.3658,46.6048,93.9706
19.6329,421.885,320.832,742.717
19.7336,259.289,251.097,510.386
19.8334,367.021,273.991,641.012
19.9341,74.9504,56.313,131.263
20.0338,1388.37,1216.31,2604.67
20.1344,1811.64,2144.36,3955.99
20.234,1646.98,2952.83,4599.81
20.3346,1881.26,2150.93,4032.19
20.4353,1828.65,1986.67,3815.32
20.5349,1870.04,2164.3,4034.34
20.6355,1729.88,2295.81,4025.69
20.7351,1870.01,2761.17,4631.17
20.8347,1781.09,2270.75,4051.84
20.9353,1855.81,2077.68,3933.49
21.0349,1886.59,2001.72,3888.32
21.1355,1882.57,1864.11,3746.69
21.2361,1924.41,2011.06,3935.46
21.3358,1776.18,2039.98,3816.17
21.4364,1978.01,2167.76,4145.77
21.536,1860,1858.51,3718.5
21.6367,1971.38,2124.56,4095.94
21.7373,2394.17,2448.88,4843.05
21.8369,2527.25,2331.12,4858.37
21.9376,3900.66,1943.73,5844.38
22.0372,3797.32,1957.24,5754.56
22.1369,4049.52,2123.93,6173.45
22.2375,3989.11,2138.71,6127.82
22.3372,3890.25,1989.08,5879.33
22.4379,3942.06,2094.43,6036.49
22.5375,3873.29,1987.36,5860.65
22.6381,3979.72,2116.11,6095.83
22.7377,3916.98,2022.05,5939.03
22.8374,3916.87,2090.2,6007.07
22.938,3878.98,1989.17,5868.15
23.0377,4007.99,2266.55,6274.54
23.1383,3778.08,1927.98,5706.07
23.238,1373.94,782.058,2156
23.3376,491.8,323.796,815.596
23.4382,3027.44,3414.05,6441.49
23.5379,1473.57,765.649,2239.22
23.6385,600.401,355.283,955.684
23.7381,207.525,184.306,391.832
23.8377,267.162,186.738,453.9
23.9384,2001.17,1831.51,3832.68
24.038,2275.95,2249.33,4525.29
24.1386,2556.53,2520.91,5077.44
24.2383,2455.37,2441.78,4897.16
24.3379,2372.09,2333,4705.09
24.4386,2467.55,2452.18,4919.74
24.5382,2365.66,2331.27,4696.93
24.6388,2465.28,2472.76,4938.04
24.7385,2386.71,2376.75,4763.45
24.8381,2520.83,2533.37,5054.2
24.9388,2305.33,2278.03,4583.35
25.0384,1535.63,1526.11,3061.74
25.1391,1652.43,1582.27,3234.7
25.2388,2426.82,2768.8,5195.63
25.3393,2016.29,1266.12,3282.41
25.4398,2099.8,2410.13,4509.93
25.5395,2504.8,1964.09,4468.9
25.6391,413.713,241.779,655.492
25.7397,192.378,170.202,362.58
25.8394,108.849,98.7546,207.604
25.9401,479.393,394.031,873.424
26.0397,22.3475,24.935,47.2826
26.1404,44.1926,51.7581,95.9507
26.24,23.4124,28.1891,51.6015
26.3396,26.0064,26.9075,52.9139
26.4404,19.3754,28.0736,47.449
26.5401,12.3878,16.9376,29.3254
26.6408,41.9213,44.7808,86.7021
26.7404,309.388,285.05,594.438
26.8411,2156.1,1548.08,3704.18
26.9407,1727.28,1229.56,2956.84
27.0403,1232.65,930.113,2162.76
27.141,202.695,171.78,374.476
27.2406,110.531,91.847,202.378
27.3412,406.604,273.034,679.638
27.4409,647.297,249.474,896.771
27.5405,1611.38,694.236,2305.61
27.6412,1389.39,402.641,1792.03
27.7408,1352.32,686.135,2038.45
27.8414,408.532,233.715,642.247
27.941,347.435,268.307,615.743
28.0406,133.741,107.888,241.629
28.1413,126.392,103.114,229.506
28.2409,121.66,93.2326,214.893
28.3415,82.1882,65.4432,147.631
28.4411,61.7639,62.0218,123.786
28.5408,64.9626,53.2589,118.221
28.6414,166.89,126.988,293.878
28.741,119.344,107.823,227.167
28.8416,94.5632,87.7382,182.301
28.9422,76.4621,68.1792,144.641
29.0418,46.6061,40.5286,87.1347
29.1425,154.077,123.181,277.259
29.2421,211.178,122.991,334.169
29.3418,153.265,107.267,260.532
29.4424,172.602,117.094,289.697
29.542,318.25,200.766,519.016
29.6426,282.165,227.992,510.157
29.7422,323.787,293.216,617.003
29.8419,177.247,166.097,343.344
29.9426,843.199,561.844,1405.04
30.0424,2475.57,1702,4177.57
30.1431,519.771,455.267,975.038
30.2428,1093.69,543.504,1637.19
30.3436,1701.08,755.898,2456.98
30.4433,1322.65,393.886,1716.54
30.544,1302.89,679.934,1982.82
30.6437,1946.45,746.46,2692.91
30.7443,1256.11,418.547,1674.65
30.844,1207.43,615.856,1823.29
30.9446,361.733,243.932,605.665
31.0443,216.333,174.074,390.407
31.144,169.764,121.405,291.169
31.2447,131.821,113.585,245.405
31.3443,129.489,88.0224,217.511
31.445,137.864,118.634,256.499
31.5446,37.3274,35.5955,72.9229
31.6453,91.5731,75.4733,167.046
31.745,154.064,135.47,289.533
31.8447,121.881,98.5914,220.472
31.9453,84.8154,78.4762,163.292
32.045,73.4304,53.7728,127.203
32.1456,100.854,85.8342,186.688
32.2453,134.449,102.927,237.377
32.3459,244.658,147.038,391.696
32.4456,137.387,102.536,239.924
32.5453,91.1021,64.2016,155.304
32.6459,332.058,212.6,544.658
32.7455,132.432,118.989,251.421
32.8462,431.303,371.684,802.988
32.9459,27.4938,27.1942,54.688
33.0465,938.962,547.613,1486.58
33.1463,2380.84,980.949,3361.79
33.246,1369.3,533.804,1903.1
33.3467,847.281,450.596,1297.88
33.4463,599.268,277.454,876.723
33.5471,2484.65,867.413,3352.06
33.6468,1150.19,456.307,1606.49
33.7474,1632.69,786.39,2419.08
33.8471,2398.19,596.823,2995.01
33.9481,2149,697.727,2846.73
34.0478,571.69,349.748,921.438
34.1486,650.604,521.678,1172.28
34.2499,523.252,360.166,883.418
34.3488,541.849,292.349,834.198
34.4485,584.718,323.689,908.407
34.5491,495.276,236.243,731.519
34.6488,436.981,237.625,674.606
34.7484,71.1846,66.1171,137.302
34.8491,149.96,116.047,266.008
34.9488,63.328,41.0413,104.369
35.0495,54.4256,40.7674,95.193
35.1491,44.9062,32.9594,77.8656
35.2498,45.7856,30.7482,76.5338
35.3495,72.3239,49.633,121.957
35.4491,47.9405,35.9315,83.872
35.5498,40.8909,31.897,72.7878
35.6495,63.5674,40.6259,104.193
35.7501,63.3632,72.9901,136.353
35.8498,40.455,37.8586,78.3136
35.9504,34.9178,30.6426,65.5603
36.0501,108.989,46.2339,155.223
36.1498,37.321,28.8966,66.2176
36.2504,41.3946,34.409,75.8035
36.3501,27.257,20.2899,47.5469
36.4506,59.1059,49.209,108.315
36.5502,34.1566,27.6984,61.855
36.6498,33.2397,24.9939,58.2336
36.7504,44.1325,58.4198,102.552
36.8501,34.688,32.6219,67.3099
36.9497,111.931,51.3261,163.257
37.0504,32.5274,23.8368,56.3642
37.15,35.104,28.9946,64.0986
37.2507,66.6733,42.6266,109.3
37.3503,36.841,25.9597,62.8006
37.4509,39.1776,31.0298,70.2074
37.5506,28.3934,20.4748,48.8682
37.6502,41.6275,34.9325,76.56
37.751,157.489,94.3712,251.86
37.8507,121.148,71.5315,192.68
37.9514,90.4422,78.9165,169.359
38.0511,46.3379,31.8944,78.2323
38.1518,48.2906,36.6067,84.8973
38.2515,43.2269,27.1482,70.375
38.3522,74.1389,49.4144,123.553
38.4518,29.8566,22.5248,52.3814
38.5515,106.164,48.6297,154.793
38.6512,33.5315,24.5922,58.1236
38.7509,44.6125,56.5414,101.154
38.8516,42.9139,35.6685,78.5824
38.9512,31.6179,23.3357,54.9536
39.0519,60.919,43.3811,104.3
39.1515,40.0467,26.208,66.2547
39.2522,33.6691,30.409,64.0781
39.3518,80.6878,33.1475,113.835
39.4514,45.9379,36.6938,82.6317
39.5521,32.5011,24.6515,57.1526
39.6517,34.5626,29.4931,64.0557
39.7523,47.2051,60.7622,107.967
39.853,88.9894,57.2397,146.229
39.9527,68.9171,61.8118,130.729
40.0534,24.5728,18.6112,43.184
40.153,91.9347,42.2374,134.172
40.2537,32.9363,29.6179,62.5542
40.3534,120.529,81.0778,201.606
40.4541,37.4093,33.8189,71.2282
