CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
250,0,9555.99,0,41.14
230,0,9151.02,0,42.45
210,0,8775.82,0,44.62
190,0,10093.63,0,57.4
170,0,10739.54,0,68.62
150,0,10588.8,0,77.43
130,0,9248.78,0,77.76
110,0,-252669.8,0,97.28
90,0,11808.31,0,144.75
70,0,14306.16,0,216.83
250,0,9475.84,0,40.66
230,0,9722.9,0,45.83
210,0,9526.21,0,48.61
190,0,10133.28,0,57.77
170,0,10683.48,0,67.81
150,0,10692.26,0,78.52
130,0,9235.71,0,77.81
110,0,9513.06,0,98.31
90,0,11676.87,0,143.26
70,0,14037.27,0,212.79
250,0,9513.05,0,40.66
230,0,9689.23,0,45.51
210,0,9782.89,0,50.25
190,0,10136.67,0,57.62
170,0,10717.3,0,68.49
150,0,10695.35,0,78.38
130,0,9336.97,0,78.58
110,0,9390.45,0,96.72
90,0,11694.62,0,143.55
70,0,13977.47,0,211.86
