CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
250,0,5061.56,0,24.94
230,0,5079.87,0,25.01
210,0,4910.64,0,25.55
190,0,4631.85,0,26.28
170,0,4528.98,0,28.67
150,0,4459.95,0,31.97
130,0,4881.31,0,40.3
110,0,4764.67,0,46.75
90,0,5075.17,0,60.73
70,0,6735.21,0,102.13
250,0,5066.36,0,24.89
230,0,5021.42,0,24.62
210,0,-257103.45,0,26.33
190,0,4601.53,0,26.11
170,0,4397.22,0,27.8
150,0,4275.22,0,30.63
130,0,4816.16,0,39.83
110,0,4951.0,0,48.5
90,0,5188.54,0,62.14
70,0,6514.78,0,98.79
250,0,5058.53,0,24.87
230,0,5102.35,0,25.18
210,0,4981.66,0,26.0
190,0,4635.41,0,26.35
170,0,4457.39,0,28.19
150,0,4544.73,0,32.52
130,0,4816.0,0,39.73
110,0,4676.98,0,45.91
90,0,4967.96,0,59.42
70,0,6691.03,0,101.45
