CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
250,0,3098.48,0,13.97
230,0,3035.82,0,14.61
210,0,2823.43,0,14.63
190,0,2701.29,0,15.38
170,0,2837.72,0,18.05
150,0,2880.29,0,20.94
130,0,2729.55,0,22.64
110,0,2750.14,0,26.73
90,0,2836.5,0,33.52
70,0,4954.18,0,75.21
250,0,2988.42,0,13.41
230,0,2878.28,0,13.63
210,0,2748.59,0,14.07
190,0,2713.82,0,15.32
170,0,2517.38,0,15.85
150,0,2567.41,0,18.38
130,0,2517.48,0,20.73
110,0,2669.05,0,25.79
90,0,2641.63,0,31.18
70,0,4908.61,0,74.45
250,0,3206.32,0,14.34
230,0,2883.97,0,13.63
210,0,2727.9,0,13.96
190,0,2810.69,0,15.83
170,0,2534.93,0,15.98
150,0,2432.25,0,17.36
130,0,2481.77,0,20.4
110,0,2573.0,0,24.89
90,0,2590.91,0,30.58
70,0,5032.94,0,76.36
