CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
250,0,3008.98,0,13.68
230,0,3017.3,0,14.55
210,0,2857.2,0,14.75
190,0,3100.76,0,17.77
170,0,3172.59,0,20.16
150,0,3310.53,0,24.24
130,0,3521.5,0,29.7
110,0,3913.07,0,38.19
90,0,3375.36,0,40.0
70,0,4844.72,0,73.55
250,0,2928.73,0,13.17
230,0,2935.9,0,14.09
210,0,2883.41,0,14.91
190,0,2808.69,0,15.97
170,0,2939.05,0,18.66
150,0,3120.7,0,22.78
130,0,3294.09,0,27.66
110,0,3602.73,0,34.99
90,0,3036.84,0,35.96
70,0,4603.95,0,70.05
250,0,2932.52,0,13.2
230,0,2921.19,0,14.01
210,0,2859.52,0,14.76
190,0,2818.97,0,16.02
170,0,2941.34,0,18.66
150,0,3174.23,0,23.21
130,0,3316.92,0,27.87
110,0,3578.16,0,34.73
90,0,3047.51,0,35.98
70,0,4752.71,0,72.08
