CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
70,0,10088.64,0,153.41
90,0,7005.48,0,83.75
110,0,6538.1,0,63.66
130,0,5206.03,0,43.4
150,0,6257.05,0,45.58
170,0,4973.03,0,32.27
190,0,5141.59,0,29.93
210,0,5615.14,0,30.19
230,0,5742.45,0,28.5
250,0,6921.97,0,33.76
70,0,11612.06,0,176.65
90,0,6797.37,0,81.12
110,0,6478.84,0,63.12
130,0,5928.66,0,49.32
150,0,5729.86,0,41.6
170,0,-256380.42,0,37.61
190,0,6191.54,0,36.73
210,0,5483.36,0,29.31
230,0,5749.56,0,28.29
250,0,6077.35,0,29.53
70,0,10774.98,0,163.98
90,0,6783.05,0,81.07
110,0,5980.32,0,58.33
130,0,6201.64,0,51.72
150,0,5467.71,0,40.15
170,0,5072.71,0,32.89
190,0,6167.98,0,36.23
210,0,5895.2,0,31.74
230,0,6912.91,0,34.77
250,0,6067.5,0,29.33
