CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
250,0,0,0,0.05
230,0,0,0,0.05
210,0,0,0,0.05
190,0,0,0,0.05
170,0,0,0,0.06
150,0,0,0,0.05
130,0,0,0,0.05
110,0,0,0,0.05
90,0,0,0,0.06
70,0,0,0,0.07
250,0,0,0,0.06
230,0,0,0,0.06
210,0,0,0,0.05
190,0,0,0,0.05
170,0,0,0,0.05
150,0,0,0,0.06
130,0,0,0,0.05
110,0,0,0,0.06
90,0,0,0,0.05
70,0,0,0,0.06
250,0,0,0,0.05
230,0,0,0,0.05
210,0,0,0,0.05
190,0,0,0,0.05
170,0,0,0,0.05
150,0,0,0,0.05
130,0,0,0,0.06
110,0,0,0,0.06
90,0,0,0,0.05
70,0,0,0,0.05
