Time Elapsed (s), sys_mem_r(MB/s), sys_mem_w(MB/s), total(MB/s)
5.0856e-05,880.832,730.537,1611.37
0.100411,1014.19,714.181,1728.37
0.20101,500.713,319.459,820.172
0.300546,450.876,277.306,728.181
0.401174,344.278,238.839,583.117
0.501724,262.032,186.193,448.225
0.601316,539.313,358.476,897.789
0.701872,271.266,207.485,478.751
0.802407,566.545,298.673,865.218
0.902004,318.626,204.6,523.226
1.00263,319.304,220.934,540.238
1.10309,279.4,193.163,472.563
1.20265,861.516,377.102,1238.62
1.30275,543.891,389.909,933.8
1.40306,208.335,134.623,342.958
1.50336,97.6877,57.6608,155.348
1.60363,566.783,382.372,949.155
1.70388,461.179,387.247,848.426
1.80439,1127.33,955.027,2082.35
1.90501,531.875,312.253,844.128
2.00458,2116.67,1557.55,3674.21
2.1051,1817.86,1616.61,3434.47
2.20568,1618.98,1440.94,3059.91
2.30525,1803.42,1539.95,3343.37
2.40575,810.667,626.425,1437.09
2.50627,106.939,68.4666,175.405
2.60581,91.1224,67.4276,158.55
2.70536,41.04,34.3546,75.3946
2.80576,81.5539,72.5907,154.145
2.90656,5275.18,3955.17,9230.35
3.00623,174.28,188.607,362.888
3.10678,92.5408,68.3987,160.94
3.20629,77.2704,57.6224,134.893
3.30684,96.8339,54.6982,151.532
3.40735,200.836,117.023,317.859
3.50683,60.9758,38.9217,99.8975
3.60635,108.893,54.0314,162.925
3.70687,47.5475,35.767,83.3146
3.80728,82.5395,59.6806,142.22
3.90686,253.249,181.194,434.442
4.00639,196.664,203.224,399.887
4.10692,90.0512,100.502,190.554
4.20745,2337.4,2235.84,4573.25
4.30697,256.958,141.736,398.694
4.40748,64.496,45.097,109.593
4.508,116.464,55.1744,171.638
4.60751,142.028,110.377,252.406
4.70701,75.0726,53.047,128.12
4.80741,82.8346,60.3981,143.233
4.90793,131.266,121.994,253.26
5.00746,220.364,167.692,388.055
5.10696,163.281,117.759,281.041
5.2075,70.1933,50.9786,121.172
5.30802,49.7658,46.1146,95.8803
5.40754,116.616,79.7882,196.404
5.50811,77.7082,63.3094,141.018
5.60868,32.6842,29.5194,62.2035
5.70822,53.6006,47.3613,100.962
5.80864,107.309,101.658,208.966
5.90917,70.6522,61.0784,131.731
6.00973,74.887,73.5053,148.392
6.10931,222.411,160.75,383.161
6.20982,74.3226,60.8378,135.16
6.31035,46.3987,37.7056,84.1043
6.40988,1538.23,1002.44,2540.68
6.51041,411.782,184.772,596.554
6.61092,109.122,70.7776,179.9
6.71048,82.633,59.1063,141.739
6.80995,81.4483,69.9757,151.424
6.91049,106.029,75.8387,181.868
7.01104,253.687,215.969,469.656
7.11054,35.2269,29.5098,64.7366
7.21103,40.713,30.7898,71.5027
7.31153,53.9994,37.6083,91.6077
7.41108,135.191,73.6116,208.802
7.51063,88.4742,60.5875,149.062
7.61119,94.5434,56.647,151.19
7.71174,59.952,37.8131,97.7651
7.81116,67.7229,62.4634,130.186
7.91172,101.443,68.4429,169.886
8.01232,131.267,94.9286,226.195
8.11184,51.7779,38.4333,90.2112
8.21243,1963.21,1181.26,3144.47
8.31296,280.008,124.305,404.313
8.41253,117.005,63.6328,180.638
8.51203,53.5654,33.1891,86.7546
8.6126,89.7677,53.7498,143.517
8.71214,104.941,61.6999,166.641
8.81161,52.7098,52.0051,104.715
8.91217,89.936,62.112,152.048
9.01277,134.434,98.6598,233.094
9.11233,85.5232,62.2867,147.81
9.21293,47.4259,37.2915,84.7174
9.31352,81.4349,63.5814,145.016
9.41307,103.471,72.3693,175.84
9.51361,68.4045,53.3453,121.75
9.61412,139.185,103.264,242.449
9.71369,119.659,90.4442,210.103
9.81419,63.3274,58.0179,121.345
9.91473,156.117,116.226,272.343
10.0143,148.906,127.013,275.92
10.1139,42.4678,36.7584,79.2262
10.2146,76.5677,60.5165,137.084
10.3141,214.161,152.471,366.632
10.4147,205.715,143.739,349.454
10.5153,99.7606,89.7658,189.526
10.6149,2180.94,1395.02,3575.96
10.7155,240.245,130.247,370.492
10.816,139.908,119.192,259.1
10.9154,190.711,128.71,319.421
11.0159,160.761,140.956,301.717
11.1164,95.5187,84.7392,180.258
11.2171,118.602,96.3104,214.912
11.3166,81.4893,64.6227,146.112
11.4173,117.041,104.936,221.977
11.5169,95.6962,89.4287,185.125
11.6163,102.613,92.1338,194.747
11.7169,97.1002,93.6813,190.781
