CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
65,100,1016.36,1121.1,17.59
105,260,859.6,601.5,9.51
105,240,852.15,599.97,9.43
105,220,853.27,606.06,9.52
105,200,848.45,599.03,9.45
105,180,857.65,609.13,9.51
105,160,857.44,610.83,9.53
105,140,848.15,605.86,9.43
105,120,850.64,599.69,9.45
105,100,845.43,602.77,9.38
100,260,901.84,672.64,10.58
100,240,938.67,700.75,10.93
100,220,932.46,702.24,10.93
100,200,863.72,639.23,10.06
100,180,861.21,636.9,10.04
100,160,895.18,665.87,10.42
100,140,864.2,647.77,10.06
100,120,904.39,687.4,10.93
100,100,889.75,665.98,10.36
95,260,838.31,645.68,10.16
95,240,854.89,662.4,10.4
95,220,826.25,641.18,10.03
95,200,872.22,686.44,10.73
95,180,868.33,676.51,10.52
95,160,860.82,685.24,10.6
95,140,845.03,654.38,10.25
95,120,845.36,648.88,10.26
95,100,821.92,640.1,9.98
90,260,807.12,651.44,10.33
90,240,835.73,680.76,10.66
90,220,814.82,663.72,10.39
90,200,813.03,674.11,10.49
90,180,823.26,673.78,10.5
90,160,927.73,768.86,12.12
90,140,814.9,663.84,10.39
90,120,803.91,653.16,10.23
90,100,804.95,641.32,10.24
85,260,813.44,701.53,10.91
85,240,851.17,733.8,11.43
85,220,811.56,698.88,10.89
85,200,849.39,731.44,11.55
85,180,831.28,711.88,11.15
85,160,829.89,711.55,11.14
85,140,825.16,705.14,11.09
85,120,848.05,720.99,11.36
85,100,825.45,709.69,11.03
80,260,853.59,779.75,12.21
80,240,879.35,791.86,12.6
80,220,836.11,753.47,11.93
80,200,904.56,823.19,12.96
80,180,889.97,806.59,12.7
80,160,828.54,754.04,11.82
80,140,828.61,754.0,11.8
80,120,896.5,817.97,12.82
80,100,826.99,746.22,11.79
75,260,799.05,761.83,11.99
75,240,827.51,791.35,12.44
75,220,831.55,806.67,12.68
75,200,813.64,777.33,12.22
75,180,809.8,763.24,12.13
75,160,813.0,778.73,12.2
75,140,831.45,786.59,12.48
75,120,814.45,775.03,12.2
75,100,805.66,763.97,12.09
70,260,866.56,876.16,13.87
70,240,884.91,910.69,14.23
70,220,882.28,902.0,14.17
70,200,892.51,912.6,14.34
70,180,892.2,911.21,14.38
70,160,874.94,888.5,14.02
70,140,863.6,880.38,13.85
70,120,914.04,938.43,14.89
70,100,848.75,860.76,13.53
65,260,892.74,943.28,15.1
65,240,900.9,974.98,15.27
65,220,886.25,935.6,15.01
65,200,871.9,929.05,14.74
65,180,915.16,984.28,15.53
65,160,887.95,948.48,15.02
65,140,880.13,924.2,14.9
65,120,884.51,944.21,14.98
65,100,879.86,944.87,14.88
