CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
105,260,434.26,323.7,4.82
105,240,455.73,337.3,5.13
105,220,431.25,316.55,4.78
105,200,426.98,313.46,4.75
105,180,429.43,315.21,4.78
105,160,425.06,318.07,4.74
105,140,436.6,324.55,4.85
105,120,435.84,315.06,4.85
105,100,442.76,316.9,4.94
100,260,445.21,328.83,5.19
100,240,423.45,321.81,4.94
100,220,419.95,319.73,4.89
100,200,421.54,320.93,4.92
100,180,424.04,310.76,4.94
100,160,414.17,302.55,4.82
100,140,425.55,315.88,4.98
100,120,440.08,330.02,5.17
100,100,450.8,351.45,5.5
95,260,432.35,336.32,5.24
95,240,418.81,326.82,5.07
95,220,422.71,334.55,5.13
95,200,435.9,338.98,5.3
95,180,417.16,325.72,5.05
95,160,425.81,329.11,5.15
95,140,412.7,314.15,5.0
95,120,416.03,331.48,5.04
95,100,428.04,335.1,5.2
90,260,413.12,336.74,5.24
90,240,422.93,339.05,5.36
90,220,418.01,337.23,5.3
90,200,411.58,332.57,5.22
90,180,431.94,359.53,5.57
90,160,418.22,344.98,5.31
90,140,418.47,341.53,5.32
90,120,407.83,338.91,5.2
90,100,410.17,337.07,5.22
85,260,411.2,351.3,5.49
85,240,403.19,348.66,5.39
85,220,405.95,345.27,5.4
85,200,410.8,349.88,5.47
85,180,407.7,349.4,5.41
85,160,400.2,339.53,5.36
85,140,400.18,347.31,5.33
85,120,409.43,350.69,5.45
85,100,409.88,350.78,5.45
80,260,451.41,410.66,6.37
80,240,450.58,410.77,6.37
80,220,450.95,413.21,6.38
80,200,421.26,372.55,5.93
80,180,447.21,409.03,6.4
80,160,433.79,392.56,6.11
80,140,430.74,384.46,6.05
80,120,457.2,416.8,6.45
80,100,454.73,407.76,6.44
75,260,384.45,361.02,5.82
75,240,431.63,408.3,6.38
75,220,432.69,406.84,6.44
75,200,438.39,421.44,6.54
75,180,389.12,368.72,5.9
75,160,438.3,412.84,6.5
75,140,445.25,414.65,6.62
75,120,452.13,425.68,6.74
75,100,436.94,406.67,6.47
70,260,466.66,468.65,7.4
70,240,442.58,450.72,7.01
70,220,449.91,452.35,7.11
70,200,453.84,457.35,7.17
70,180,453.41,450.2,7.14
70,160,453.45,451.66,7.17
70,140,445.88,451.53,7.06
70,120,441.45,448.04,7.0
70,100,446.19,454.29,7.08
65,260,441.73,476.41,7.62
65,240,469.3,501.37,7.94
65,220,455.89,481.57,7.69
65,200,501.36,531.08,8.48
65,180,457.46,485.84,7.69
65,160,452.7,474.25,7.61
65,140,470.68,500.24,7.96
65,120,459.7,487.88,7.8
65,100,441.04,463.84,7.46
105,260,434.05,318.99,4.82
105,240,455.42,325.2,5.07
105,220,434.96,324.54,4.83
105,200,446.12,325.3,5.04
105,180,431.28,323.83,4.99
105,160,438.22,314.1,4.87
105,140,439.83,330.44,4.96
105,120,441.73,325.49,4.98
105,100,431.92,312.63,4.8
100,260,434.87,332.68,5.07
100,240,418.11,323.19,4.87
100,220,442.7,357.09,5.37
100,200,425.29,318.64,4.96
100,180,418.44,315.0,4.87
100,160,424.31,324.01,4.94
100,140,427.39,329.03,4.99
100,120,427.23,330.99,4.98
100,100,429.51,323.64,5.01
95,260,422.82,333.7,5.1
95,240,430.4,343.02,5.29
95,220,422.23,331.39,5.1
95,200,412.53,317.44,5.01
95,180,420.9,328.31,5.08
95,160,447.04,356.51,5.49
95,140,427.76,339.58,5.19
95,120,418.22,332.37,5.05
95,100,425.23,337.89,5.16
90,260,440.07,363.41,5.68
90,240,413.52,337.22,5.25
90,220,413.79,336.26,5.25
90,200,422.81,339.56,5.36
90,180,417.5,337.57,5.3
90,160,409.32,329.89,5.2
90,140,417.52,335.93,5.31
90,120,410.32,323.53,5.22
90,100,422.88,342.35,5.38
85,260,411.57,357.2,5.52
85,240,409.55,355.49,5.46
85,220,402.14,346.07,5.36
85,200,439.2,386.12,5.92
85,180,408.48,348.59,5.45
85,160,406.08,335.64,5.4
85,140,398.6,334.65,5.31
85,120,396.57,339.68,5.31
85,100,399.0,348.3,5.33
80,260,456.03,409.62,6.45
80,240,435.29,391.09,6.12
80,220,455.22,408.6,6.44
80,200,448.65,399.27,6.39
80,180,453.78,405.33,6.47
80,160,430.33,387.54,6.07
80,140,437.52,405.67,6.2
80,120,440.16,398.37,6.23
80,100,443.6,393.81,6.29
75,260,447.16,416.86,6.68
75,240,436.08,408.67,6.47
75,220,449.41,420.18,6.67
75,200,440.28,418.15,6.55
75,180,444.58,417.27,6.59
75,160,443.1,426.91,6.58
75,140,433.79,408.5,6.45
75,120,445.11,424.61,6.61
75,100,420.53,397.4,6.25
70,260,440.69,439.35,6.96
70,240,453.12,455.55,7.19
70,220,439.9,439.93,6.96
70,200,449.19,450.88,7.1
70,180,453.77,454.97,7.14
70,160,446.12,449.54,7.08
70,140,439.11,436.51,6.95
70,120,454.26,448.41,7.21
70,100,447.02,442.98,7.07
65,260,440.79,481.82,7.59
