CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
105,260,437.54,302.45,4.9
105,240,489.5,350.02,5.65
105,220,435.84,302.63,4.91
105,200,431.47,302.87,4.86
105,180,433.08,302.82,4.87
105,160,437.72,302.63,4.92
105,140,434.07,302.66,4.88
105,120,437.3,305.36,4.87
105,100,439.82,305.15,4.91
100,260,460.02,330.39,5.39
100,240,451.92,330.85,5.31
100,220,448.24,322.14,5.26
100,200,444.47,322.12,5.23
100,180,455.94,320.24,5.35
100,160,471.43,346.57,5.58
100,140,459.13,331.13,5.39
100,120,470.27,352.38,5.67
100,100,445.12,326.36,5.21
95,260,514.44,392.58,6.32
95,240,406.47,304.1,5.0
95,220,518.27,393.35,6.36
95,200,529.85,403.5,6.51
95,180,462.17,359.12,5.67
95,160,519.53,403.46,6.4
95,140,413.46,317.98,5.24
95,120,479.12,360.59,5.9
95,100,455.2,343.6,5.59
90,260,427.63,332.55,5.51
90,240,421.71,332.63,5.44
90,220,399.92,323.82,5.13
90,200,438.8,350.31,5.64
90,180,413.97,323.07,5.31
90,160,423.03,333.07,5.45
90,140,425.34,342.95,5.47
90,120,420.66,341.25,5.49
90,100,416.97,335.42,5.35
85,260,428.47,361.28,5.79
85,240,450.0,377.31,6.13
85,220,434.08,359.65,5.89
85,200,539.95,461.07,7.46
85,180,430.56,357.51,5.85
85,160,427.76,358.02,5.76
85,140,424.71,357.56,5.75
85,120,424.13,353.63,5.74
85,100,407.59,335.85,5.49
80,260,545.23,494.62,7.87
80,240,520.61,459.55,7.49
80,220,510.95,451.53,7.38
80,200,505.58,450.49,7.3
80,180,518.74,457.47,7.49
80,160,502.22,448.49,7.3
80,140,648.55,586.92,9.37
80,120,548.11,487.92,7.89
80,100,494.63,436.84,7.12
75,260,473.52,444.34,7.18
75,240,468.24,437.48,7.1
75,220,471.44,446.19,7.14
75,200,501.01,474.1,7.62
75,180,516.68,490.92,7.86
75,160,520.8,499.19,7.97
75,140,473.45,455.36,7.24
75,120,487.34,465.69,7.43
75,100,513.89,486.7,7.83
70,260,540.32,556.83,8.92
70,240,593.73,598.49,9.54
