CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
250,260,4408.57,3806.54,30.73
250,240,4441.57,3814.73,30.73
250,220,4469.3,3839.27,30.76
250,200,4447.68,3921.08,30.74
250,180,4468.51,3896.98,30.73
250,160,4469.28,3915.98,30.78
250,140,4522.06,3689.21,31.22
250,120,4743.54,3390.85,32.48
250,100,5094.01,3164.81,35.05
230,260,4443.57,3887.84,30.69
230,240,4481.55,3915.73,30.84
230,220,4467.96,3925.97,30.79
230,200,-257634.92,3940.26,30.92
230,180,4483.21,3924.46,30.76
230,160,4443.81,3922.07,30.76
230,140,4547.9,3713.08,31.36
230,120,4746.96,3407.74,32.59
230,100,5093.02,3160.39,35.07
210,260,4441.61,3888.39,30.61
210,240,4464.04,3914.08,30.74
210,220,4469.1,3930.46,30.87
210,200,4445.47,3911.98,30.68
210,180,4492.62,3941.86,30.82
210,160,4447.5,3918.18,30.74
210,140,4540.87,3698.12,31.29
210,120,4731.05,3397.4,32.53
210,100,5125.31,3161.45,35.1
190,260,4475.89,3883.38,30.62
190,240,4450.3,3892.26,30.67
190,220,4463.54,3915.12,30.78
190,200,4480.65,3927.76,30.75
190,180,4467.63,3934.04,30.73
190,160,4446.05,3937.21,30.8
190,140,4576.97,3686.93,31.27
190,120,4732.53,3397.27,32.53
190,100,5122.09,3174.03,35.09
170,260,4467.83,3892.49,30.63
170,240,4478.17,3911.88,30.83
170,220,4480.36,3912.17,30.77
170,200,4466.44,3913.17,30.79
170,180,4482.24,3932.0,30.81
170,160,4478.48,3922.71,30.87
170,140,4531.03,3701.7,31.27
170,120,4728.69,3412.1,32.61
170,100,5134.93,3171.11,35.16
150,260,4254.96,3880.89,30.68
150,240,4281.03,3920.74,30.81
150,220,4267.58,3923.05,30.74
150,200,4262.17,3940.19,30.77
150,180,4348.15,3962.95,31.44
150,160,4278.54,3898.16,30.84
150,140,4362.22,3709.77,31.44
150,120,4540.51,3395.23,32.66
150,100,4895.58,3170.82,35.14
130,260,3957.01,4054.72,33.59
130,240,3978.23,4067.91,33.6
130,220,3963.81,4108.94,33.59
130,200,3966.91,4100.63,33.63
130,180,3960.12,4071.57,33.5
130,160,4005.73,4087.31,33.63
130,140,4028.18,3872.5,34.06
130,120,4176.35,3573.97,35.3
130,100,4486.34,3315.75,37.81
110,260,3736.71,4299.39,37.68
110,240,3726.61,4310.34,37.54
110,220,3716.34,4243.44,36.76
110,200,3791.56,4312.35,38.04
110,180,3714.42,4272.43,37.43
110,160,3695.46,4250.67,37.17
110,140,3775.42,4081.31,38.03
110,120,3905.33,3741.64,38.62
110,100,4151.68,3548.92,41.76
90,260,3109.29,4246.25,37.54
90,240,3120.66,4256.33,37.75
90,220,3108.64,4254.41,38.16
90,200,3086.43,4235.47,37.76
90,180,3124.15,4252.44,38.3
90,160,3100.69,4237.64,37.5
90,140,3152.52,4092.34,38.64
90,120,3231.96,3794.03,39.66
90,100,3440.47,3554.2,42.11
70,260,2736.21,4460.61,41.53
70,240,2738.23,4464.14,41.64
70,220,2730.24,4442.28,41.5
70,200,2721.88,4437.49,41.35
70,180,2728.11,4450.65,41.44
70,160,2730.85,4471.66,41.51
70,140,2763.43,4296.93,41.94
70,120,2841.93,4013.83,43.22
70,100,3002.3,3749.27,45.61
250,260,4424.08,3821.95,30.64
250,240,4410.38,3801.11,30.66
250,220,4436.4,3836.24,30.65
250,200,4433.17,3842.89,30.68
250,180,4432.86,3851.68,30.7
250,160,4454.29,3863.52,30.71
250,140,4532.29,3677.91,31.15
250,120,4704.69,3399.47,32.5
250,100,5068.58,3131.71,34.98
230,260,4444.95,3812.38,30.67
230,240,4442.72,3840.3,30.68
230,220,4443.69,3902.43,30.68
230,200,4455.24,3908.9,30.73
230,180,4467.17,3913.32,30.72
230,160,4460.55,3896.84,30.8
230,140,4517.68,3668.0,31.12
230,120,4730.6,3395.29,32.52
230,100,5110.69,3146.97,34.96
210,260,4451.5,3797.9,30.69
210,240,4466.65,3850.25,30.76
210,220,4450.37,3919.05,30.69
210,200,4503.74,3932.03,30.92
210,180,4457.14,3919.17,30.77
210,160,4469.5,3887.07,30.75
210,140,4518.93,3677.88,31.13
210,120,4724.1,3394.98,32.57
210,100,5094.89,3163.15,35.03
190,260,4457.8,3887.53,30.66
190,240,4473.48,3914.92,30.78
190,220,4452.14,3906.17,30.69
190,200,4458.03,3906.34,30.74
190,180,4445.13,3909.61,30.74
190,160,4479.34,3902.25,30.85
190,140,4558.8,3686.96,31.24
190,120,4752.64,3384.85,32.48
190,100,5084.32,3161.6,35.08
170,260,4478.02,3899.18,30.65
170,240,4465.66,3887.9,30.67
170,220,4461.57,3912.13,30.74
170,200,4473.56,3911.37,30.83
170,180,4446.09,3920.95,30.73
170,160,4479.39,3907.64,30.93
170,140,4529.23,3698.38,31.29
170,120,4745.33,3398.42,32.59
170,100,5122.46,3143.05,34.95
150,260,4272.96,3885.54,30.82
150,240,4339.32,3926.08,31.36
150,220,4268.58,3906.76,30.71
150,200,4266.53,3917.12,30.72
150,180,4255.49,3893.22,30.76
150,160,4270.83,3902.82,30.79
150,140,4352.28,3691.24,31.3
150,120,4535.78,3417.82,32.69
150,100,4885.17,3171.68,35.12
130,260,3961.87,4039.01,33.6
130,240,3994.2,4031.31,33.43
130,220,3963.4,4067.53,33.46
130,200,3999.65,4043.36,33.39
130,180,3996.33,4036.66,33.35
130,160,3975.28,4055.94,33.63
130,140,4032.54,3827.04,34.07
130,120,4206.79,3548.76,35.24
130,100,4481.73,3307.96,37.71
110,260,3735.3,4214.06,37.02
110,240,3698.01,4253.56,37.3
110,220,3714.61,4258.33,37.37
110,200,3715.89,4267.18,37.4
110,180,3727.06,4270.09,37.52
110,160,3705.8,4209.67,36.65
110,140,3780.4,4067.7,38.01
110,120,3899.69,3789.74,39.29
110,100,4143.51,3528.88,41.62
90,260,3083.51,4226.8,37.33
90,240,3116.61,4255.72,37.7
90,220,3099.12,4239.91,37.49
90,200,3109.7,4261.93,38.06
90,180,3133.7,4243.07,37.89
90,160,3125.66,4279.7,38.12
90,140,3153.84,4090.48,38.16
90,120,3239.09,3786.66,39.66
90,100,3448.17,3525.53,41.65
70,260,2742.79,4437.3,41.68
70,240,2736.55,4472.19,41.61
70,220,2733.55,4448.73,41.54
70,200,2741.33,4451.89,41.68
70,180,2731.19,4460.11,41.48
70,160,2730.56,4448.06,41.51
70,140,2756.13,4286.94,41.86
70,120,-259306.59,3985.71,43.11
70,100,3000.6,3741.64,45.58
250,260,4395.44,3818.02,30.6
250,240,4401.55,3857.71,30.63
250,220,4430.45,3873.15,30.64
250,200,4438.63,3898.8,30.7
250,180,4440.29,3891.96,30.77
250,160,4448.69,3865.63,30.71
250,140,4511.15,3674.39,31.11
250,120,4723.68,3381.17,32.52
250,100,5062.38,3146.45,34.88
230,260,4422.39,3845.36,30.55
230,240,4436.2,3848.21,30.56
230,220,4469.81,3866.69,30.63
230,200,4415.8,3866.36,30.65
230,180,4433.93,3857.06,30.64
230,160,4467.79,3861.92,30.63
230,140,4503.33,3676.37,31.17
230,120,4737.59,3378.91,32.41
230,100,5060.73,3125.03,34.83
210,260,4431.26,3844.27,30.58
210,240,4425.77,3850.18,30.62
210,220,4447.98,3836.82,30.61
210,200,4452.83,3891.35,30.72
210,180,4436.37,3874.45,30.64
