CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
250,260,10296.78,14049.0,61.56
250,240,10409.66,13229.28,62.07
250,220,10700.46,12502.71,63.44
250,200,10883.3,11623.53,64.51
250,180,11341.87,11003.41,67.0
250,160,11995.29,10464.59,70.73
250,140,12561.53,9678.3,74.12
250,120,14025.2,9371.61,82.36
250,100,17285.8,9750.87,101.12
230,260,10421.42,14112.28,61.57
230,240,10523.68,13258.85,62.13
230,220,10690.22,12524.16,63.46
230,200,10939.34,11659.47,64.66
230,180,11396.2,11028.9,67.19
230,160,11967.8,10457.87,70.73
230,140,12582.59,9704.44,74.38
230,120,13927.42,9337.75,82.19
230,100,17239.16,9716.39,100.91
210,260,10414.68,14114.35,61.61
210,240,10497.3,13271.42,62.03
210,220,10732.89,12488.57,63.32
210,200,10905.92,11691.98,64.83
210,180,11343.4,11015.49,67.26
210,160,11958.73,10438.67,70.88
210,140,12572.08,9717.68,74.15
210,120,13991.95,9370.15,82.37
210,100,17298.29,9754.41,101.36
190,260,10399.62,14068.88,61.61
190,240,10503.49,13255.02,62.22
190,220,-251436.69,12469.03,63.3
190,200,10915.93,11642.17,64.47
190,180,11345.6,11031.79,67.08
190,160,11960.88,10460.7,70.77
190,140,12516.14,9662.33,74.01
190,120,13991.76,9364.2,82.26
190,100,-244951.98,9725.14,101.03
170,260,9705.86,14081.69,61.51
170,240,9820.31,13261.21,62.24
170,220,10000.83,12452.45,63.45
170,200,10211.77,11687.02,64.82
170,180,10615.86,11018.64,67.18
170,160,11218.11,10465.73,71.07
170,140,11743.99,9679.17,74.28
170,120,13019.64,9329.86,82.22
170,100,15970.09,9674.1,100.59
150,260,8663.42,14125.2,62.1
150,240,8708.69,13298.7,62.72
150,220,8908.35,12504.88,63.75
150,200,9037.9,11627.18,64.93
150,180,9415.39,11026.1,67.56
150,160,9931.93,10539.81,71.6
150,140,10444.07,9703.08,74.71
150,120,11515.34,9363.89,82.65
150,100,14057.84,9659.99,100.76
130,260,7567.14,14212.28,63.14
130,240,7609.07,13343.92,63.73
130,220,7767.01,12553.64,64.75
130,200,8029.69,11755.2,66.24
130,180,8350.34,11094.67,68.82
130,160,8674.99,10519.89,72.18
130,140,9233.84,9826.09,75.97
130,120,10086.54,9411.64,83.68
130,100,12227.79,9688.68,101.31
110,260,6613.08,14412.41,65.81
110,240,6671.55,13693.21,66.55
110,220,6810.83,12856.79,67.91
110,200,6907.54,11985.8,68.8
110,180,7125.73,11283.39,70.81
110,160,7513.29,10766.08,74.75
110,140,7860.88,9987.13,78.25
110,120,8613.02,9599.15,85.69
110,100,10387.14,9810.62,103.19
90,260,5455.1,14448.81,66.78
90,240,5598.01,13684.94,68.58
90,220,5645.92,12865.11,69.09
90,200,5790.91,12125.57,70.9
90,180,5954.25,11402.82,72.82
90,160,6257.02,10796.86,76.55
90,140,6546.85,10111.43,80.12
90,120,7131.72,9659.19,87.3
90,100,8680.54,10037.02,106.33
70,260,4897.9,15016.59,74.56
70,240,4879.22,14153.07,74.18
70,220,4990.78,13397.98,75.93
70,200,5060.27,12564.22,76.98
70,180,5198.54,11846.39,79.04
70,160,5439.8,11299.89,82.69
70,140,-256488.03,10495.71,85.96
70,120,6153.08,10067.95,93.47
70,100,7313.44,10246.45,111.06
250,260,10259.01,14047.46,61.18
250,240,10420.08,13211.39,62.07
250,220,10621.12,12480.11,63.26
250,200,10943.9,11670.92,64.68
250,180,11328.39,10968.15,67.04
250,160,12023.14,10449.97,70.83
250,140,12573.68,9656.33,74.11
250,120,13966.67,9350.42,82.36
250,100,17259.73,9724.96,101.03
230,260,10448.88,14086.3,61.57
230,240,10541.83,13237.71,62.17
230,220,10702.51,12505.76,63.33
230,200,10935.78,11649.06,64.66
230,180,11323.55,11035.37,67.12
230,160,11945.0,10426.3,70.81
230,140,12545.53,9691.81,74.12
230,120,13983.41,9354.33,82.26
230,100,-245023.1,9680.74,100.67
210,260,10421.49,14040.9,61.54
210,240,10520.34,13278.95,62.48
210,220,10732.34,12466.63,63.31
210,200,-251225.22,11656.74,64.58
210,180,11350.71,11024.81,67.11
210,160,12037.82,10464.6,70.87
210,140,12636.86,9665.21,74.06
210,120,13971.64,9331.88,82.15
210,100,17124.59,9629.35,100.12
190,260,10374.12,14056.41,61.62
190,240,10496.28,13244.93,62.27
190,220,10695.77,12474.37,63.38
190,200,10975.52,11660.75,64.81
190,180,11360.23,11025.83,67.13
190,160,11945.17,10450.71,70.87
190,140,12564.78,9664.25,74.03
190,120,13930.23,9332.09,82.16
190,100,17058.25,9666.46,100.42
170,260,9724.95,14078.36,61.79
170,240,9816.62,13267.81,62.27
170,220,9992.78,12434.92,63.37
170,200,10200.67,11640.6,64.56
170,180,10607.74,10966.16,67.19
170,160,11165.64,10430.47,70.65
170,140,11740.54,9684.62,74.29
170,120,12994.87,9320.58,82.13
170,100,15892.87,9635.8,100.1
150,260,8653.64,14044.92,61.93
150,240,8746.81,13349.11,63.26
150,220,8928.88,12490.51,63.97
150,200,9123.82,11708.27,65.4
150,180,9417.82,11016.82,67.47
150,160,9930.11,10514.88,71.51
150,140,10441.87,9749.12,74.98
150,120,11582.0,9355.95,82.72
150,100,14089.11,9653.39,100.55
130,260,7557.96,14187.25,62.89
130,240,7626.24,13365.37,63.92
130,220,7727.39,12518.76,64.82
130,200,7925.33,11713.8,66.13
130,180,8275.26,11133.41,68.84
130,160,8701.15,10511.13,72.33
130,140,9068.49,9716.05,75.52
130,120,10154.41,9404.82,83.38
130,100,12227.57,9665.15,101.08
110,260,6527.65,14290.83,64.44
110,240,6582.38,13496.92,65.58
110,220,6762.38,12805.62,67.27
110,200,-255303.76,11821.4,67.38
110,180,7147.52,11358.27,71.19
110,160,7537.54,10658.62,74.14
110,140,7873.12,10019.36,78.33
110,120,-253545.3,9572.04,85.54
110,100,10404.11,9824.35,103.37
90,260,5493.94,14439.29,67.16
90,240,5654.93,13731.28,69.3
90,220,5683.84,12921.1,69.56
90,200,5844.47,12043.62,70.37
90,180,5947.88,11362.87,72.82
90,160,6257.34,10853.76,76.57
90,140,6512.57,10054.88,79.7
90,120,7118.34,9633.29,87.07
90,100,8706.81,10067.99,106.5
70,260,4847.0,15001.96,73.76
70,240,4905.08,14140.06,74.6
70,220,4968.57,13402.33,75.6
70,200,5085.13,12528.57,77.35
70,180,5076.36,11709.91,77.05
70,160,5399.08,11278.86,82.1
70,140,5641.98,10520.57,85.76
70,120,6037.92,9966.66,91.67
70,100,7390.26,10392.51,112.2
250,260,10281.67,13970.0,61.15
250,240,10416.93,13152.12,61.89
250,220,10638.19,12374.7,62.96
250,200,10850.84,11602.57,64.33
250,180,11306.18,10974.59,66.89
250,160,11886.56,10403.43,70.56
250,140,-511748.81,9694.42,74.04
250,120,13912.71,9283.47,82.0
