CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
250,260,2251.23,4450.83,23.86
250,240,2318.12,4350.78,24.77
250,220,2375.99,4136.84,25.45
250,200,2452.67,3988.51,26.17
250,180,2533.36,3790.63,27.09
250,160,2623.99,3598.75,28.05
250,140,2803.7,3438.09,29.89
250,120,3067.57,3371.03,32.73
250,100,3620.39,3431.88,38.59
230,260,2304.07,4615.27,24.61
230,240,2346.87,4404.78,25.03
230,220,2408.81,4240.42,25.75
230,200,2448.56,4012.34,26.14
230,180,2534.24,3803.01,27.03
230,160,2645.82,3598.47,28.19
230,140,2810.27,3482.2,29.97
230,120,3091.23,3367.06,32.94
230,100,-258447.89,3506.5,39.37
210,260,2302.88,4619.06,24.6
210,240,2363.68,4418.17,25.19
210,220,2412.43,4222.42,25.7
210,200,2465.15,4016.2,26.3
210,180,2546.5,3809.58,27.21
210,160,2644.23,3596.61,28.14
210,140,2827.74,3468.09,30.13
210,120,3095.25,3383.73,32.96
210,100,3645.72,3440.99,38.74
190,260,2313.03,4634.37,24.7
190,240,2355.92,4407.52,25.11
190,220,2403.99,4207.77,25.69
190,200,2466.18,4018.38,26.31
190,180,2545.05,3820.82,27.19
190,160,2631.7,3599.22,28.06
190,140,2806.91,3460.02,29.92
190,120,3097.51,3391.0,32.86
190,100,3663.26,3481.62,38.92
170,260,2309.26,4587.45,24.58
170,240,2352.96,4435.67,25.14
170,220,2402.67,4208.99,25.63
170,200,2465.65,4014.35,26.3
170,180,2547.2,3816.75,27.19
170,160,2648.25,3635.71,28.25
170,140,2819.25,3496.76,30.07
170,120,3093.69,3379.27,32.98
170,100,3641.12,3451.88,38.74
150,260,2331.86,4597.0,24.69
150,240,2384.31,4465.41,25.25
150,220,2424.0,4244.41,25.66
150,200,2488.27,3992.54,26.26
150,180,2572.19,3840.19,27.23
150,160,2653.59,3598.46,27.95
150,140,2834.34,3442.0,29.86
150,120,3118.89,3360.4,32.84
150,100,3698.23,3463.71,39.04
130,260,2324.37,4600.1,24.66
130,240,2384.78,4415.08,25.21
130,220,2431.73,4229.24,25.77
130,200,2480.31,4008.59,26.22
130,180,2558.15,3827.87,27.04
130,160,2661.09,3588.96,28.13
130,140,2839.54,3452.26,30.03
130,120,-259016.16,3391.67,33.07
130,100,3692.37,3460.01,38.88
110,260,2297.58,4637.38,24.97
110,240,2357.05,4443.11,25.53
110,220,2431.21,4285.32,26.29
110,200,2461.41,4091.51,26.69
110,180,2555.56,3803.85,27.54
110,160,2634.14,3615.05,28.54
110,140,2837.54,3533.19,30.67
110,120,3099.51,3358.75,33.2
110,100,3655.93,3500.15,39.29
90,260,2041.62,4699.3,26.84
90,240,2079.51,4563.61,27.31
90,220,2127.96,4368.01,27.81
90,200,2178.73,4091.56,28.56
90,180,2230.64,3977.88,29.3
90,160,2326.48,3724.21,30.44
90,140,2456.49,3566.06,32.07
90,120,2680.45,3532.05,35.23
90,100,3100.73,3557.84,40.65
70,260,1830.77,4955.17,30.35
70,240,1890.56,4741.06,31.2
70,220,1913.29,4595.96,31.71
70,200,1948.7,4342.08,32.09
70,180,1991.27,4117.86,32.79
70,160,2068.0,3929.35,34.18
70,140,2160.06,3793.41,35.81
70,120,2335.27,3705.38,38.86
70,100,2739.31,3788.04,45.01
250,260,2294.99,4591.88,24.61
250,240,-259800.55,4416.06,25.02
250,220,2394.61,4200.64,25.57
250,200,2462.31,4012.04,26.3
250,180,2535.67,3808.94,27.02
250,160,2633.71,3596.56,28.11
250,140,2825.82,3510.52,30.11
250,120,3087.51,3369.02,32.9
250,100,3665.5,3471.48,38.99
