CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
65,100,2498.75,4233.7,43.35
65,120,2279.4,4634.32,39.73
65,140,2120.3,5021.47,37.19
65,160,2024.35,5446.63,35.52
65,180,1965.35,5903.72,34.54
65,200,1941.81,6420.7,34.1
65,220,1945.26,6644.9,34.19
65,240,1940.36,6656.55,34.17
65,260,1935.35,6596.52,33.97
70,100,2714.92,4520.44,45.9
70,120,2384.39,4667.42,39.98
70,140,2320.76,5058.92,37.35
70,160,2101.26,5459.49,35.63
70,180,2063.52,5922.93,34.59
70,200,2016.69,6385.92,33.92
70,220,2017.72,6577.36,34.1
70,240,2034.7,6530.71,34.13
70,260,2015.57,6532.83,34.19
75,100,2953.69,4484.98,45.57
75,120,2563.68,4652.03,39.86
75,140,2384.51,5011.17,36.88
75,160,2281.71,5453.94,35.31
75,180,2206.88,5902.03,34.39
75,200,2173.79,6414.24,33.86
75,220,2189.06,6575.55,33.99
75,240,2186.03,6565.12,34.03
75,260,2199.12,6534.23,33.92
80,100,3137.12,4481.56,45.8
80,120,2735.01,4709.03,40.14
80,140,2535.59,5048.63,37.1
80,160,2418.43,5454.46,35.45
80,180,2339.09,5894.6,34.33
80,200,2308.85,6409.51,33.8
80,220,2312.54,6515.22,33.89
80,240,2313.98,6512.43,33.93
80,260,2323.63,6546.62,34.03
85,100,3283.41,4470.19,45.55
85,120,2876.66,4678.27,39.83
85,140,2779.09,5022.56,37.05
85,160,2544.2,5467.65,35.33
85,180,2474.83,5914.6,34.31
85,200,2448.92,6412.26,33.89
85,220,2444.18,6546.23,33.91
85,240,2438.54,6544.47,33.8
85,260,2437.22,6511.92,33.81
90,100,3467.37,4486.38,45.49
90,120,3047.94,4686.75,39.92
90,140,2819.4,5033.0,37.02
90,160,2677.62,5449.64,35.4
90,180,2628.26,5943.67,34.48
90,200,2584.28,6423.12,33.95
90,220,2562.84,6513.45,33.79
90,240,2565.37,6488.0,33.73
90,260,2599.52,6519.05,34.14
95,100,3657.79,4498.14,45.69
95,120,3201.36,4693.28,39.97
95,140,2976.06,5053.6,37.18
95,160,2824.87,5453.73,35.25
95,180,2739.35,5889.45,34.21
95,200,2699.06,6401.96,33.69
95,220,2716.73,6541.58,33.91
95,240,2678.14,6508.39,33.82
95,260,2705.38,6455.74,33.83
110,100,4176.88,4497.97,45.78
110,120,3629.29,4689.95,39.72
110,140,3384.37,5054.55,37.04
110,160,3226.88,5459.19,35.25
110,180,3128.37,5905.0,34.16
110,200,3084.86,6405.29,33.75
110,220,3085.71,6511.55,33.69
110,240,3093.59,6517.48,33.87
110,260,3095.08,6501.47,33.93
120,100,4226.41,4505.16,45.79
120,120,3650.77,4690.49,39.87
120,140,3420.8,5070.32,37.14
120,160,3262.94,5484.09,35.39
120,180,3157.54,5916.85,34.26
120,200,3106.72,6409.57,33.77
120,220,3108.99,6520.08,33.74
120,240,3098.24,6472.24,33.92
120,260,3126.48,6459.58,33.84
65,100,2519.75,4275.12,43.61
65,120,2269.02,4606.02,39.41
65,140,2127.48,5012.35,37.15
65,160,2031.47,5433.59,35.56
65,180,1977.41,5897.51,34.63
65,200,1944.55,6406.18,34.18
65,220,1938.51,6573.56,34.1
65,240,1948.5,6645.31,34.24
65,260,1950.66,6598.01,34.26
70,100,2743.07,4503.86,45.89
70,120,2388.3,4666.72,39.92
70,140,2169.36,5031.45,37.2
70,160,2122.06,5464.81,35.71
70,180,2068.33,5918.51,34.67
70,200,2026.37,6389.65,34.06
70,220,2018.91,6495.31,34.14
70,240,2034.15,6551.34,34.1
70,260,2145.72,6559.3,34.29
75,100,2994.32,4461.14,45.51
75,120,2662.14,4672.88,39.99
75,140,2447.22,5038.42,37.22
75,160,2298.7,5439.15,35.45
75,180,2234.18,5941.58,34.54
75,200,2260.86,6420.72,33.97
75,220,2252.41,6533.7,33.92
75,240,2266.98,6547.73,34.02
75,260,2272.61,6530.32,34.2
80,100,3214.28,4458.41,45.61
80,120,2714.28,4695.53,39.99
80,140,2611.2,5026.64,37.06
80,160,2420.55,5463.31,35.55
80,180,2414.6,5880.55,34.31
80,200,2320.05,6433.04,33.98
80,220,2323.39,6508.83,34.16
80,240,2317.68,6577.23,34.11
80,260,2327.84,6523.92,34.11
85,100,3428.71,4477.66,45.52
85,120,2890.24,4696.26,40.03
85,140,2763.24,5043.37,37.06
85,160,2642.43,5437.8,35.34
85,180,2484.31,5897.36,34.5
85,200,2551.8,6386.74,33.76
85,220,2542.07,6465.85,33.92
85,240,2538.48,6579.98,34.0
85,260,2561.12,6502.8,33.91
90,100,3499.38,4500.48,45.85
90,120,3167.44,4705.17,40.0
90,140,2925.11,5032.24,37.09
90,160,2773.81,5465.12,35.38
90,180,2711.88,5891.64,34.26
90,200,2584.5,6382.38,33.89
90,220,2653.43,6490.03,33.86
90,240,2594.26,6556.09,33.97
90,260,2700.83,6510.45,33.97
95,100,3682.14,4482.26,45.6
95,120,3348.12,4709.65,40.06
95,140,3089.26,5037.66,36.99
95,160,2936.1,5457.22,35.32
95,180,2772.42,5908.65,34.38
95,200,2793.7,6395.85,33.82
95,220,2722.07,6472.36,33.93
95,240,2722.3,6515.76,33.88
95,260,2842.97,6532.43,33.97
110,100,4282.6,4507.76,45.79
