CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
65,100,3551.9,2464.95,62.21
65,120,3555.07,2475.48,62.3
65,140,3525.71,2434.5,61.83
65,160,3524.24,2468.24,61.84
65,180,3494.97,2448.89,61.37
65,200,3491.1,2471.51,61.32
65,220,3483.39,2442.86,61.1
65,240,3415.48,2450.36,59.89
65,260,3388.19,2434.89,59.44
70,100,3227.93,2277.18,54.04
70,120,3219.21,2214.48,51.86
70,140,3253.23,2313.71,54.68
70,160,3173.22,2261.36,53.15
70,180,3154.27,2296.6,52.8
70,200,3144.43,2277.04,52.66
70,220,3200.64,2254.6,53.75
70,240,3230.92,2334.73,54.2
70,260,3280.99,2349.38,55.11
75,100,2896.38,2078.99,44.84
75,120,2952.26,2076.46,45.91
75,140,3084.99,2161.13,48.65
75,160,2951.47,2084.3,45.9
75,180,2893.12,2095.14,44.79
75,200,2887.46,2088.72,44.85
75,220,2937.53,2129.08,45.57
75,240,2902.47,2114.59,45.11
75,260,2957.17,2186.37,46.07
80,100,2892.8,2001.09,42.34
80,120,2902.77,1991.78,42.33
80,140,2834.94,1973.48,41.37
80,160,2852.43,2035.62,41.62
80,180,2842.61,2040.67,41.5
80,200,2860.2,2054.63,41.67
80,220,2852.52,2032.24,41.61
80,240,2861.27,2069.02,41.77
80,260,2815.33,2036.27,41.07
85,100,2995.86,1989.92,41.58
85,120,3015.17,1948.11,41.83
85,140,2966.3,1969.97,41.22
85,160,3000.39,1936.23,40.53
85,180,2986.92,1981.86,41.42
85,200,3028.63,2015.72,42.06
85,220,3112.78,2101.94,43.28
85,240,2985.03,2000.92,41.48
85,260,3024.77,2047.48,41.99
90,100,3165.81,2056.87,41.66
90,120,3114.63,2002.35,40.97
90,140,3136.45,1968.81,41.23
90,160,3079.5,1974.94,40.48
90,180,3085.66,1991.8,40.51
90,200,3066.82,2031.65,40.28
90,220,-259169.27,1954.5,39.1
90,240,3101.99,1975.38,40.73
90,260,2988.47,1981.21,39.36
95,100,2846.13,1866.12,35.54
95,120,2794.7,1819.78,34.89
95,140,2861.76,1888.66,35.87
95,160,2798.29,1846.55,34.87
95,180,2846.44,1865.59,35.68
95,200,2875.26,1876.64,36.05
95,220,2772.57,1874.66,34.54
95,240,2784.98,1879.26,34.77
95,260,2877.31,1915.33,36.12
110,100,3041.62,1804.85,33.29
110,120,3023.95,1802.02,33.1
110,140,3025.37,1784.38,33.08
110,160,3013.16,1812.24,32.95
110,180,3009.15,1797.67,32.86
110,200,3032.71,1800.68,33.1
110,220,3061.0,1839.98,33.57
110,240,3008.43,1836.85,32.85
110,260,3014.1,1827.77,32.96
120,100,3076.52,1777.77,33.35
120,120,3043.67,1787.59,33.02
120,140,3029.63,1798.85,32.91
120,160,3050.93,1786.37,32.99
