Time Elapsed (s), sys_mem_r(MB/s), sys_mem_w(MB/s), total(MB/s)
9.2441e-05,1657.18,1560.23,3217.41
0.0995471,1323.15,1230.59,2553.75
0.200089,1197.28,1143.71,2341
0.299609,1231.83,1161.18,2393.01
0.400094,1411.2,1283.49,2694.69
0.500594,1659.08,1447.14,3106.22
0.600082,1136.92,991.911,2128.83
0.699575,2581.07,2248.16,4829.23
0.800014,10378.9,5734.87,16113.7
0.900449,9335.93,4567.08,13903
0.99989,14303.3,7095.52,21398.9
1.09934,16279.4,8109.51,24388.9
1.19976,12171.8,5974.48,18146.3
1.30018,17900.7,8912.09,26812.8
1.40065,18619.5,10530,29149.5
1.50016,20892.5,10343.9,31236.3
1.5996,20291,10037.7,30328.7
1.70004,20883.8,10370.8,31254.6
1.80052,10504.4,6028.22,16532.6
1.90098,17635.3,9163.01,26798.4
2.00044,20750.7,10284.3,31035
2.10091,14539.2,7187.95,21727.1
2.20138,17054.4,8435.02,25489.4
2.30184,17303.9,9777.11,27081
2.40132,19836.6,9977.13,29813.7
2.50078,12264.1,6036.35,18300.5
2.60122,18537.6,9178.51,27716.1
2.70167,20988.8,10401.2,31390
2.80125,18357.4,10387.9,28745.4
2.90067,20524.8,10222.8,30747.5
3.00114,12249,6046.46,18295.5
3.10159,18378.8,9117.79,27496.6
3.20203,20355.5,10135.2,30490.7
3.30157,6089.8,3251.1,9340.9
3.40215,506.27,232.12,738.39
