Time Elapsed (s), sys_mem_r(MB/s), sys_mem_w(MB/s), total(MB/s)
0.000103804,756.425,693.542,1449.97
0.0997001,323.013,289.546,612.559
0.200197,292.509,267.937,560.446
0.300683,423.521,393.768,817.29
0.400159,320.232,287.823,608.056
0.500632,340.456,309.225,649.681
0.601096,357.474,340.731,698.205
0.701541,304.995,276.673,581.668
0.80103,405.768,342.244,748.012
0.900518,375.626,363.745,739.371
1.00098,303.963,289.373,593.336
1.10145,284.332,266.828,551.16
1.20091,303.246,275.42,578.665
1.30041,388.521,392.036,780.557
1.40093,8515.17,4586.84,13102
1.50142,1590.51,754.956,2345.46
1.60088,123.94,90.9744,214.915
1.70035,33.2307,32.9312,66.1619
1.80083,59.4477,59.0074,118.455
1.90131,101.484,77.2595,178.744
2.00079,107.146,68.8259,175.972
2.10033,27.7114,25.3485,53.0598
2.20081,18.055,17.2634,35.3184
2.30127,113.193,90.0755,203.268
2.40074,20.0663,20.33,40.3963
2.50022,22.6618,20.7142,43.376
2.60072,71.6474,69.2595,140.907
2.70128,27.6378,29.0944,56.7322
2.80076,59.0778,62.0173,121.095
2.90025,74.847,63.9599,138.807
3.00069,54.0435,47.255,101.299
3.10114,22.0563,21.7024,43.7587
3.20062,17.002,16.693,33.695
3.3001,76.7264,72.6592,149.386
3.40057,20.32,21.5456,41.8656
3.50105,23.6211,22.2458,45.8669
3.60053,77.3114,64.6503,141.962
3.7,38.3994,40.5056,78.905
3.80048,50.3187,55.0957,105.414
3.90097,69.6915,58.6848,128.376
4.00048,39.6697,39.1518,78.8215
4.09996,38.903,23.9846,62.8877
4.20021,499.83,196.198,696.028
4.30045,236.621,113.564,350.186
4.40066,200.872,49.9936,250.866
4.50086,19.712,18.9818,38.6938
4.60107,66.1894,59.1142,125.304
4.70128,38.7693,42.4698,81.239
4.80175,54.8154,60.1677,114.983
4.90227,62.7315,63.2442,125.976
5.00274,35.5334,38.1926,73.7261
5.1022,19.7094,19.5782,39.2877
5.20268,14.5837,15.0931,29.6768
5.30314,63.2467,62.3258,125.572
5.40354,64.921,45.1302,110.051
5.50298,30.1951,24.3135,54.5086
5.60245,51.4438,46.3834,97.8272
5.7029,33.1104,36.0243,69.1347
5.80337,74.2112,75.3363,149.548
5.90386,60.9082,66.0282,126.936
6.00333,38.2093,39.655,77.8643
6.10381,16.7117,15.52,32.2317
6.20428,18.0262,18.0128,36.039
6.30476,56.2739,51.673,107.947
6.40424,19.5968,20.2528,39.8496
6.50471,12.8,12.992,25.792
6.60519,52.4602,51.4643,103.924
6.70564,27.3926,27.9584,55.351
6.80513,55.0225,60.7037,115.726
6.9046,48.5965,43.3536,91.9501
7.00504,35.8202,35.8022,71.6224
7.10549,22.2771,22.2272,44.5043
7.20498,14.9863,14.6806,29.6669
7.30445,71.344,62.0314,133.375
7.40498,35.7088,25.8547,61.5635
7.50544,19.5981,16.663,36.2611
7.60491,69.9093,54.6211,124.53
7.70439,28.0755,29.4624,57.5379
7.80486,57.1347,64.5786,121.713
7.90533,68.9216,55.3363,124.258
8.00581,27.8483,29.7165,57.5648
8.10526,20.0646,17.9443,38.009
8.20572,17.431,17.9494,35.3805
8.30622,58.9395,62.4525,121.392
8.4067,18.1568,19.4381,37.5949
8.50618,11.9885,11.5904,23.5789
8.60665,60.1594,58.6592,118.819
8.70711,29.015,29.1398,58.1549
8.80756,48.8262,55.6051,104.431
8.90706,55.1202,49.472,104.592
9.00653,29.6525,32.352,62.0045
9.10698,14.7968,13.8496,28.6464
9.20744,13.216,14.1574,27.3734
9.30689,48.8087,45.5648,94.3735
9.40635,33.7363,25.2883,59.0246
9.5068,13.9846,14.0794,28.064
9.60727,44.0698,42.4781,86.5478
9.70774,23.8362,25.4541,49.2902
9.80721,53.9294,60.939,114.868
9.90667,54.4794,60.0672,114.547
10.0071,30.7085,33.8272,64.5357
10.1076,13.1341,12.4774,25.6115
10.2071,24.3497,23.3083,47.658
10.3065,56.4461,58.9875,115.434
10.407,21.8138,24.1638,45.9776
10.5074,13.1859,13.065,26.2509
10.6079,45.8534,42.7366,88.5901
10.7074,45.9155,31.8765,77.792
10.8078,47.2998,53.7709,101.071
10.9083,68.9542,65.5488,134.503
11.0088,56.0314,58.3738,114.405
11.1082,17.4655,17.6019,35.0675
11.2077,15.1123,14.3795,29.4918
11.3082,46.1715,45.7075,91.879
11.4086,19.5974,20.4806,40.0781
11.5081,16.6833,16.5514,33.2347
11.6076,51.6384,56.3616,108
11.708,25.9859,25.9891,51.975
11.8085,45.7395,51.6064,97.3459
11.909,67.2186,71.2883,138.507
12.0084,34.2976,38.9376,73.2352
12.1089,16.4525,15.9379,32.3904
12.2093,20.3194,20.1965,40.5158
12.3098,57.2352,57.6416,114.877
12.4093,18.5619,19.5808,38.1427
12.5087,14.9357,14.8326,29.7683
12.6094,173.03,110.703,283.733
