System,System,System,System,System,System,System,System,System,System
Time,EXEC,CFREQ,READ,WRITE,INST,PhysIPC%,Proc Energy (Joules),DRAM Energy (Joules),UncFREQ (Ghz)
02:07:09.811,0.0,1.13,0.0,0.0,3.22,13.36,2.85,0.04,0.19
02:07:09.911,0.0,1.01,0.0,0.0,5.89,25.13,2.98,0.06,0.31
02:07:10.011,0.0,1.01,0.0,0.0,5.39,25.11,2.67,0.04,0.14
02:07:10.112,0.0,1.01,0.0,0.0,5.44,24.0,2.56,0.03,0.1
02:07:10.212,0.0,1.0,0.0,0.0,5.42,24.47,2.52,0.03,0.1
02:07:10.311,0.03,1.8,0.01,0.02,419.43,12.35,6.51,0.68,1.28
02:07:10.425,0.37,2.15,0.03,0.16,4615.9,27.77,12.41,1.07,2.0
02:07:10.512,0.46,2.28,0.04,0.22,5746.75,27.65,13.28,1.09,2.03
02:07:10.612,0.43,2.09,0.04,0.21,5328.31,27.69,13.26,1.08,2.19
02:07:10.712,0.43,2.1,0.04,0.21,5412.59,27.71,13.22,1.07,2.19
02:07:10.812,0.42,2.01,0.04,0.2,5199.56,27.73,13.22,1.07,2.25
02:07:10.912,0.44,2.1,0.05,0.22,5544.57,27.7,13.29,1.08,2.16
02:07:11.012,0.46,2.17,0.05,0.23,5689.05,27.69,13.29,1.09,2.12
02:07:11.112,0.47,2.22,0.05,0.23,5826.7,27.67,13.28,1.09,2.06
02:07:11.212,0.45,2.11,0.05,0.22,5550.81,27.7,13.15,1.07,2.16
02:07:11.312,0.45,2.15,0.05,0.22,5654.9,27.69,13.28,1.08,2.12
02:07:11.412,0.45,2.15,0.05,0.23,5657.28,27.68,13.21,1.09,2.13
02:07:11.512,0.46,2.16,0.05,0.23,5671.82,27.69,13.23,1.1,2.12
02:07:11.612,0.46,2.17,0.05,0.23,5694.79,27.67,13.27,1.1,2.1
02:07:11.712,0.45,2.15,0.05,0.23,5661.1,27.69,13.21,1.09,2.12
02:07:11.812,0.45,2.14,0.05,0.23,5629.46,27.7,13.19,1.09,2.13
02:07:11.912,0.45,2.15,0.05,0.22,5651.14,27.7,13.29,1.1,2.13
02:07:12.012,0.44,2.1,0.05,0.22,5510.13,27.69,13.18,1.08,2.17
02:07:12.112,0.44,2.09,0.05,0.22,5517.3,27.71,13.28,1.09,2.17
02:07:12.212,0.45,2.13,0.05,0.23,5625.98,27.69,13.25,1.09,2.13
02:07:12.312,0.46,2.17,0.05,0.23,5708.08,27.69,13.19,1.09,2.1
02:07:12.412,0.46,2.17,0.05,0.22,5694.65,27.68,13.21,1.09,2.11
02:07:12.514,0.44,2.06,0.05,0.22,5477.47,27.71,13.42,1.1,2.2
02:07:12.613,0.44,2.08,0.05,0.22,5448.35,27.71,13.17,1.09,2.18
02:07:12.712,0.45,2.15,0.05,0.22,5612.77,27.69,13.06,1.08,2.12
02:07:12.812,0.45,2.13,0.05,0.23,5609.39,27.69,13.3,1.1,2.15
02:07:12.912,0.46,2.17,0.06,0.23,5719.92,27.69,13.2,1.1,2.09
02:07:13.012,0.44,2.06,0.05,0.22,5435.48,27.7,13.28,1.1,2.2
02:07:13.112,0.45,2.16,0.05,0.23,5663.74,27.68,13.22,1.1,2.12
02:07:13.212,0.46,2.17,0.05,0.23,5701.79,27.68,13.18,1.1,2.1
02:07:13.314,0.43,2.04,0.05,0.22,5432.88,27.7,13.41,1.11,2.2
02:07:13.413,0.45,2.15,0.05,0.23,5625.54,27.69,13.12,1.09,2.12
02:07:13.513,0.44,2.06,0.05,0.22,5435.91,27.71,13.23,1.08,2.19
