CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
105,260,4423.42,8038.28,49.54
105,240,4413.85,8311.51,49.57
105,220,4427.92,8296.14,49.59
105,200,4418.51,8370.73,49.59
105,180,4428.66,8284.7,49.6
105,160,4447.3,7856.14,49.8
105,140,4506.01,6992.06,50.47
105,120,4628.27,6155.57,51.88
105,100,4927.02,5468.5,55.24
100,260,4244.66,8252.62,49.55
100,240,4236.78,8341.44,49.63
100,220,4202.04,8408.06,49.6
100,200,4252.97,8427.54,49.6
100,180,4256.59,8300.97,49.61
100,160,4231.24,7848.75,49.8
100,140,4320.44,6980.32,50.46
100,120,4453.23,6158.91,51.93
100,100,4646.33,5465.49,55.26
95,260,4037.43,8269.1,49.57
95,240,4043.42,8321.31,49.62
95,220,4032.92,8415.94,49.6
95,200,4035.68,8396.5,49.66
95,180,-258102.56,8259.25,49.66
95,160,4059.01,7855.69,49.86
95,140,4115.94,6989.49,50.54
95,120,4228.85,6166.19,51.94
95,100,4503.24,5481.3,55.3
90,260,3837.04,8279.31,49.6
90,240,3842.05,8337.87,49.63
90,220,3793.73,8427.42,49.63
90,200,3841.94,8422.61,49.65
90,180,3847.05,8269.7,49.66
90,160,3854.8,7859.64,49.88
90,140,3894.45,6991.59,50.5
90,120,4009.76,6156.86,51.93
90,100,4273.43,5466.43,55.26
85,260,3647.67,8265.16,49.59
85,240,-258505.65,8319.68,49.61
85,220,3631.87,8406.63,49.61
85,200,3645.94,8362.93,49.65
85,180,3656.45,8248.71,49.67
85,160,3669.8,7828.6,49.86
85,140,3658.1,6967.66,50.49
85,120,3784.34,6159.48,51.91
85,100,4064.25,5459.55,55.22
80,260,3430.33,8245.36,49.55
80,240,3446.49,8310.15,49.6
80,220,3425.84,8380.62,49.62
80,200,3428.57,8369.38,49.66
80,180,3427.12,8242.0,49.66
80,160,3445.65,7823.21,49.86
80,140,3484.68,6983.06,50.45
80,120,3584.24,6161.21,51.89
80,100,3815.02,5467.76,55.21
75,260,3232.32,8225.89,49.57
75,240,3228.53,8310.53,49.65
75,220,3332.61,8391.47,49.68
75,200,3236.88,8423.62,49.66
75,180,3215.6,8294.94,49.65
75,160,3248.02,7842.26,49.81
75,140,3292.17,6983.69,50.48
75,120,3373.63,6140.51,51.87
75,100,3598.17,5461.16,55.16
70,260,3045.17,8229.91,49.68
70,240,3005.98,8279.62,49.68
70,220,3056.81,8354.03,49.69
70,200,3005.7,8389.47,49.68
70,180,3001.45,8270.29,49.72
70,160,3021.14,7826.25,49.87
70,140,3040.6,6955.81,50.5
70,120,3136.39,6136.83,51.9
70,100,3341.34,5448.51,55.23
65,260,2895.85,8201.46,49.65
65,240,2903.0,8282.64,49.71
65,220,2900.43,8349.33,49.7
65,200,2895.36,8407.04,49.7
65,180,2867.48,8254.54,49.73
65,160,2912.59,7823.83,49.9
65,140,2948.72,6960.87,50.52
65,120,3045.36,6142.63,51.97
65,100,3231.8,5451.27,55.27
105,260,4417.64,8063.67,49.54
105,240,4413.46,8289.01,49.56
105,220,4412.85,8384.59,49.59
105,200,4423.2,8461.61,49.59
105,180,4423.46,8323.12,49.6
105,160,4441.32,7843.68,49.81
105,140,4501.61,6987.81,50.44
105,120,4633.91,6172.65,51.96
105,100,4924.31,5471.24,55.31
100,260,4186.81,8162.84,49.61
100,240,4233.47,8385.79,49.61
100,220,4253.6,8452.73,49.61
100,200,4222.82,8508.14,49.6
100,180,4243.08,8329.22,49.61
100,160,4258.64,7870.55,49.81
100,140,4295.65,6989.96,50.48
100,120,4432.04,6157.59,51.88
100,100,4714.26,5466.18,55.24
95,260,4028.68,8191.66,49.61
95,240,4026.47,8396.93,49.63
95,220,4028.62,8504.92,49.65
95,200,3996.71,8518.42,49.65
95,180,4058.59,8348.13,49.68
95,160,4055.27,7863.33,49.88
95,140,4108.87,6980.39,50.51
95,120,4236.34,6153.75,51.92
95,100,4520.15,5472.54,55.27
90,260,-258310.35,8178.98,49.6
90,240,3837.11,8374.19,49.6
90,220,3842.35,8479.56,49.62
90,200,-258305.22,8506.12,49.63
90,180,3839.95,8341.64,49.64
90,160,3855.68,7853.42,49.83
90,140,3895.33,6979.11,50.48
90,120,4015.53,6157.71,51.9
90,100,4273.15,5473.62,55.26
85,260,3659.69,8172.62,49.6
85,240,3616.25,8355.99,49.62
85,220,3692.26,8478.38,49.7
85,200,3636.75,8489.49,49.62
85,180,3640.07,8337.31,49.66
85,160,3674.17,7852.33,49.82
85,140,3692.52,6980.06,50.45
85,120,3802.58,6155.55,51.86
85,100,4054.44,5456.79,55.22
80,260,3421.02,8148.51,49.59
80,240,3417.27,8351.07,49.63
80,220,3507.17,8426.95,49.66
80,200,3410.96,8487.75,49.64
80,180,3412.19,8327.06,49.64
80,160,3417.42,7859.6,49.83
80,140,3479.38,6977.18,50.47
80,120,3567.15,6151.51,51.89
80,100,3835.45,5466.95,55.22
75,260,3223.5,8137.28,49.62
75,240,3216.0,8351.44,49.64
75,220,3200.54,8435.13,49.63
75,200,3228.37,8482.88,49.66
75,180,3221.24,8311.58,49.67
75,160,3238.63,7851.97,49.87
75,140,3267.71,6975.52,50.5
75,120,3500.58,6141.24,51.9
75,100,3590.99,5462.57,55.26
70,260,3000.73,8162.23,49.68
70,240,2998.6,8346.84,49.71
70,220,2997.04,8421.97,49.68
70,200,3001.68,8452.65,49.69
70,180,3000.34,8316.39,49.7
70,160,3007.87,7840.69,49.88
70,140,3055.53,6971.76,50.53
70,120,3137.14,6149.0,51.94
70,100,3343.47,5455.72,55.29
65,260,2899.47,8130.17,49.68
65,240,2902.64,8339.87,49.73
65,220,2904.11,8425.5,49.72
65,200,2906.17,8447.49,49.73
65,180,2991.43,8282.79,49.75
