CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
105,260,2005.74,3641.54,22.53
105,240,2006.91,3752.2,22.54
105,220,2012.85,3829.32,22.59
105,200,2018.22,3865.86,22.72
105,180,2023.56,3874.26,22.77
105,160,2068.01,3604.24,23.25
105,140,2162.8,3307.44,24.31
105,120,2299.93,3041.71,25.88
105,100,2546.71,2811.45,28.62
100,260,1923.89,3844.39,22.63
100,240,1941.01,3876.82,22.77
100,220,1954.62,3912.52,22.8
100,200,1947.39,3925.03,22.87
100,180,1960.17,3911.06,22.95
100,160,2003.02,3648.03,23.6
100,140,2067.32,3330.99,24.49
100,120,2205.27,3042.65,25.92
100,100,2435.83,2805.51,28.64
95,260,1832.66,3848.8,22.68
95,240,1842.73,3888.23,22.79
95,220,1855.24,3923.85,22.8
95,200,1861.01,3939.62,22.88
95,180,1862.13,3916.72,22.94
95,160,1928.88,3664.34,23.69
95,140,1991.04,3335.05,24.54
95,120,2107.98,3047.37,26.0
95,100,2326.63,2814.37,28.71
90,260,1755.25,3871.08,22.77
90,240,1763.14,3894.6,22.88
90,220,1760.7,3928.76,22.84
90,200,1770.59,3937.74,23.02
90,180,1782.3,3938.38,23.11
90,160,1817.09,3659.51,23.59
90,140,1889.14,3331.15,24.54
90,120,2007.28,3039.78,26.02
90,100,2223.09,2819.61,28.76
85,260,1683.17,3860.08,22.88
85,240,1674.43,3889.12,22.83
85,220,1680.98,3935.01,22.87
85,200,1689.15,3933.99,22.97
85,180,1696.84,3938.83,23.14
85,160,1726.36,3656.06,23.56
85,140,1803.21,3325.18,24.55
85,120,1917.46,3053.84,26.12
85,100,2161.06,2836.06,29.08
80,260,1634.1,3882.56,23.07
80,240,1578.33,3901.93,22.95
80,220,1577.24,3919.19,22.94
80,200,1593.04,3941.21,23.17
80,180,1593.9,3928.06,23.16
80,160,1637.68,3672.35,23.79
80,140,1695.26,3338.82,24.67
80,120,1800.06,3052.61,26.1
80,100,1989.78,2815.21,28.9
75,260,1502.02,3880.72,23.19
75,240,1488.77,3921.27,23.31
75,220,1509.7,3954.49,23.31
75,200,1514.14,3948.52,23.31
75,180,1512.8,3952.84,23.29
75,160,1541.58,3667.94,23.76
75,140,1612.43,3348.75,24.78
75,120,1711.88,3064.31,26.31
75,100,1880.91,2825.68,28.96
70,260,1390.64,3879.92,23.14
70,240,1407.02,3933.49,23.42
70,220,1445.55,3950.53,23.5
70,200,1420.23,3942.72,23.56
70,180,1469.24,3954.12,23.56
70,160,1441.74,3673.33,23.94
70,140,1517.24,3371.66,25.09
70,120,1590.62,3070.83,26.44
70,100,1765.47,2853.58,29.28
65,260,1367.39,3906.46,23.52
65,240,1373.61,3932.79,23.62
65,220,1413.7,3967.79,23.67
65,200,1382.32,3962.45,23.78
65,180,1383.92,3977.42,23.78
65,160,1411.97,3688.84,24.29
65,140,1472.16,3388.16,25.28
65,120,1558.72,3084.71,26.71
65,100,1723.06,2861.65,29.6
105,260,1989.96,3648.45,22.48
105,240,2006.66,3707.58,22.55
105,220,2019.5,3792.06,22.74
105,200,2039.5,3795.82,22.98
105,180,2019.01,3892.41,22.68
105,160,2058.56,3602.2,23.3
105,140,2135.62,3299.03,24.21
105,120,2296.64,3027.79,25.8
105,100,2555.49,2807.36,28.7
100,260,1935.39,3854.44,22.71
100,240,1939.09,3900.47,22.75
100,220,1940.22,3945.15,22.77
100,200,1946.99,3967.69,22.77
100,180,1941.54,3974.66,22.77
100,160,1997.51,3630.01,23.39
100,140,2076.12,3321.02,24.37
100,120,2230.61,3049.45,26.09
100,100,2448.71,2814.43,28.68
95,260,1845.27,3875.29,22.72
95,240,1841.3,3930.19,22.8
95,220,1850.0,3961.09,22.81
95,200,1852.87,3975.92,22.79
95,180,1852.74,3975.67,22.83
95,160,1899.83,3647.11,23.44
95,140,1959.32,3340.51,24.55
95,120,2101.01,3047.07,25.96
95,100,2349.77,2822.7,28.84
90,260,1764.97,3871.21,22.84
90,240,1769.51,3889.25,22.93
90,220,1779.26,3918.3,23.03
90,200,1765.74,3925.35,22.82
90,180,1782.28,3967.5,23.1
90,160,1807.47,3631.63,23.45
90,140,1914.62,3334.55,24.63
90,120,2007.23,3050.0,25.98
90,100,2226.05,2826.74,28.9
85,260,1677.93,3877.96,22.85
85,240,1676.03,3886.92,22.87
85,220,1681.11,3910.6,22.87
85,200,1676.14,3930.17,22.89
85,180,1691.49,3952.35,23.03
85,160,1724.63,3642.88,23.47
85,140,1815.34,3341.62,24.66
85,120,1916.05,3056.46,26.07
85,100,2121.95,2830.15,28.84
80,260,1587.7,3896.48,23.07
80,240,1570.4,3893.49,22.94
80,220,1576.49,3909.91,22.94
80,200,1575.5,3930.47,22.98
80,180,1586.26,3963.98,23.11
80,160,1619.01,3641.47,23.61
80,140,1697.66,3343.81,24.79
80,120,1803.12,3060.09,26.25
80,100,1982.07,2822.21,28.82
75,260,1486.59,3884.31,23.03
75,240,1499.57,3917.47,23.25
75,220,1494.46,3916.36,23.06
75,200,1495.03,3928.36,23.03
75,180,1508.19,3961.62,23.25
75,160,1537.37,3674.42,23.87
75,140,1669.99,3334.93,24.7
75,120,1709.49,3075.19,26.5
75,100,1883.36,2834.41,28.99
70,260,1401.21,3897.52,23.22
70,240,1400.09,3918.39,23.25
70,220,1444.04,3944.26,23.54
70,200,1404.42,3946.63,23.3
70,180,1444.75,3954.93,23.46
70,160,1444.98,3657.4,23.86
70,140,1505.41,3358.87,25.0
70,120,1589.28,3055.35,26.41
70,100,1768.71,2854.52,29.29
65,260,1371.42,3918.7,23.57
65,240,1367.61,3942.98,23.54
65,220,1408.43,3959.2,23.62
65,200,1373.48,3994.65,23.64
65,180,1372.54,3982.73,23.6
65,160,1407.04,3698.44,24.21
65,140,1476.12,3379.86,25.38
65,120,1604.26,3080.0,26.74
65,100,1718.56,2865.63,29.51
105,260,1996.49,3653.11,22.4
105,240,2003.68,3729.56,22.54
105,220,2023.68,3810.24,22.89
105,200,2021.91,3824.14,22.75
105,180,2026.24,3876.84,22.77
105,160,2070.42,3610.53,23.29
105,140,2161.96,3307.42,24.29
105,120,2301.15,3037.53,25.88
105,100,2543.61,2811.39,28.58
100,260,1931.29,3789.48,22.75
100,240,1935.49,3870.59,22.76
100,220,1941.13,3938.81,22.78
100,200,1934.3,3968.0,22.77
100,180,1935.37,3976.57,22.8
100,160,1982.48,3633.19,23.38
100,140,2083.16,3329.89,24.4
100,120,2198.62,3046.86,25.94
100,100,2434.94,2812.69,28.65
95,260,1862.76,3821.86,22.91
95,240,1849.22,3887.1,22.8
95,220,1848.27,3957.05,22.79
95,200,1848.78,3975.69,22.82
95,180,1847.15,3958.62,22.8
95,160,1899.43,3637.54,23.43
95,140,1984.04,3344.76,24.51
95,120,2117.22,3060.71,26.02
95,100,2330.71,2824.6,28.73
90,260,1760.58,3878.45,22.78
90,240,1756.3,3967.9,23.02
90,220,1774.98,3981.19,23.0
90,200,1773.84,3998.5,23.04
90,180,1812.29,3995.13,23.15
90,160,1848.74,3662.24,23.7
90,140,-260248.79,3339.35,24.51
90,120,2015.35,3049.83,26.15
90,100,2228.01,2826.92,28.85
85,260,1665.53,3884.47,22.82
85,240,1714.18,3952.3,23.11
85,220,1678.23,3980.78,22.94
85,200,1682.11,3995.27,22.95
85,180,1684.51,3985.48,23.02
85,160,1732.87,3651.41,23.6
85,140,1792.07,3342.57,24.53
85,120,1909.95,3061.71,26.15
85,100,2116.07,2821.06,28.82
80,260,1584.14,3878.52,22.99
80,240,1579.1,3951.63,22.97
80,220,-260553.83,3980.66,23.23
80,200,1651.33,4005.14,23.25
80,180,1593.53,4009.43,23.22
80,160,1633.13,3666.58,23.69
80,140,1691.51,3336.29,24.58
80,120,1811.96,3077.25,26.41
80,100,2006.56,2841.77,29.1
75,260,1467.28,3884.31,23.04
75,240,1491.68,3947.71,23.08
75,220,1500.48,3968.17,23.12
75,200,1506.89,3998.47,23.26
75,180,1497.11,3997.66,23.1
75,160,1553.39,3674.39,23.87
75,140,1606.48,3347.33,24.72
75,120,1766.95,3046.9,26.35
75,100,1882.86,2831.1,28.97
70,260,1397.43,3908.32,23.25
70,240,1412.99,3967.0,23.45
70,220,1415.43,4000.05,23.44
70,200,1397.67,4003.69,23.28
70,180,1407.79,3998.52,23.28
70,160,1447.73,3692.25,24.1
70,140,1503.84,3357.55,24.92
70,120,1601.66,3089.93,26.58
70,100,1767.38,2847.01,29.31
65,260,1411.35,3924.61,23.53
65,240,1373.29,3979.46,23.6
65,220,1371.89,4008.68,23.59
65,200,1373.25,4031.86,23.61
65,180,1375.71,4041.03,23.64
65,160,1406.47,3681.68,24.17
65,140,1467.43,3388.68,25.21
65,120,1560.11,3096.11,26.8
65,100,1719.67,2864.42,29.49
