System,System,System,System,System,System,System,System,System,System
Time,EXEC,CFREQ,READ,WRITE,INST,PhysIPC%,Proc Energy (Joules),DRAM Energy (Joules),UncFREQ (Ghz)
14:28:04.781,0.0,1.14,0.0,0.0,2.92,12.6,2.98,0.08,0.33
14:28:04.881,0.0,1.0,0.0,0.0,5.4,24.13,2.35,0.03,0.14
14:28:04.982,0.0,1.0,0.0,0.0,5.52,24.75,2.49,0.02,0.09
14:28:05.082,0.0,1.0,0.0,0.0,5.59,25.53,2.52,0.04,0.11
14:28:05.182,0.0,1.03,0.01,0.01,23.29,37.79,3.27,0.16,0.39
14:28:05.283,0.01,1.53,0.01,0.01,144.61,45.76,5.85,0.66,1.22
14:28:05.382,0.01,2.11,0.03,0.04,179.31,35.66,6.31,0.82,1.32
14:28:05.482,0.0,1.17,0.01,0.02,56.23,39.19,5.86,0.74,1.28
14:28:05.582,0.0,1.0,0.0,0.0,12.3,27.04,5.7,0.69,1.2
14:28:05.682,0.01,1.87,0.0,0.01,128.94,2.82,6.64,0.84,1.2
14:28:05.782,0.05,2.55,0.02,0.07,630.76,12.7,8.73,0.87,1.79
14:28:05.882,0.06,3.45,0.11,0.05,725.85,94.85,9.4,0.78,2.35
14:28:05.983,0.02,3.41,0.01,0.09,223.6,29.14,9.56,0.78,2.35
14:28:06.084,0.01,1.24,0.1,0.44,128.77,5.19,10.04,0.95,2.36
14:28:06.185,0.04,1.48,0.16,0.81,445.09,3.24,11.08,1.36,2.09
14:28:06.284,0.04,1.73,0.21,1.03,536.76,3.26,11.29,1.44,1.98
14:28:06.384,0.05,1.89,0.23,1.13,586.58,3.27,11.25,1.48,1.81
14:28:06.485,0.05,1.92,0.23,1.13,585.07,3.21,11.28,1.49,1.77
14:28:06.585,0.05,1.93,0.23,1.13,588.62,3.21,11.26,1.48,1.76
14:28:06.686,0.05,1.93,0.23,1.15,597.29,3.22,11.36,1.5,1.77
14:28:06.785,0.05,1.93,0.22,1.13,587.02,3.2,11.25,1.49,1.75
14:28:06.886,0.05,1.93,0.23,1.14,597.52,3.24,11.29,1.49,1.77
14:28:06.985,0.05,1.84,0.18,1.06,612.27,4.05,10.68,1.41,1.82
14:28:07.085,0.04,1.48,0.08,0.75,505.96,6.53,9.69,1.2,2.01
14:28:07.186,0.01,2.22,0.01,0.18,158.55,5.5,9.11,0.88,2.19
14:28:07.286,0.01,3.47,0.01,0.19,117.65,15.31,9.61,0.84,2.35
14:28:07.386,0.01,3.45,0.01,0.19,114.75,15.13,9.54,0.83,2.35
14:28:07.486,0.52,1.21,0.21,0.3,6435.48,60.99,10.97,1.18,2.13
14:28:07.585,0.73,1.57,0.29,0.41,9088.4,61.32,10.82,1.23,1.71
14:28:07.685,0.19,2.03,0.3,0.57,2409.65,27.42,9.44,1.18,1.76
14:28:07.786,0.0,3.45,0.25,0.75,6.72,0.88,9.66,1.13,2.34
14:28:07.886,0.0,2.84,0.37,0.73,6.44,1.02,9.14,1.2,2.27
14:28:07.986,0.0,3.42,0.32,0.76,5.95,0.78,9.71,1.18,2.35
14:28:08.085,0.0,3.4,0.22,0.74,16.2,2.13,9.73,1.13,2.35
14:28:08.186,0.0,3.41,0.23,0.74,15.79,2.06,9.67,1.13,2.35
14:28:08.286,0.0,3.42,0.08,0.57,56.95,7.51,9.81,0.99,2.35
14:28:08.387,0.01,3.41,0.14,0.37,102.39,13.34,9.66,0.95,2.35
14:28:08.487,0.01,3.42,0.14,0.25,157.68,20.81,9.7,0.89,2.35
14:28:08.587,0.01,3.42,0.09,0.23,137.39,17.94,9.73,0.87,2.35
14:28:08.687,0.01,3.43,0.13,0.22,179.01,23.63,9.68,0.87,2.35
14:28:08.787,0.01,3.43,0.13,0.22,178.71,23.58,9.66,0.88,2.35
14:28:08.887,0.01,3.43,0.13,0.21,176.06,23.22,9.7,0.87,2.35
14:28:08.987,0.01,3.42,0.04,0.21,91.71,12.1,9.56,0.85,2.35
