Time Elapsed (s), sys_mem_r(MB/s), sys_mem_w(MB/s), total(MB/s)
8.9481e-05,633.312,440.98,1074.29
0.0968917,239.758,137.109,376.868
0.196848,822.072,441.749,1263.82
0.296699,402.51,255.691,658.201
0.397484,620.024,484.538,1104.56
0.497271,425.23,364.929,790.159
0.597097,200.354,176.943,377.297
0.696955,219.961,133.382,353.343
0.796767,311.556,240.597,552.154
0.897583,245.757,168.948,414.705
0.997704,314.726,220.723,535.45
1.0975,152.952,89.7939,242.746
1.19827,160.172,102.694,262.866
1.29806,69.7152,57.3222,127.037
1.39886,151.924,107.245,259.169
1.49839,4109.6,4408.42,8518.01
1.64189,4747.2,6091.05,10838.3
1.74246,7669.62,10471.5,18141.1
1.84197,7927.69,9958.34,17886
1.94253,7869.14,10676.3,18545.4
2.04309,7883.58,9802.21,17685.8
2.14256,8264.89,8125.43,16390.3
2.24308,8305.14,8153.9,16459
2.3436,8240.08,7289.25,15529.3
2.4843,8360.16,8019.48,16379.6
2.58404,5236.12,4675.54,9911.66
2.68477,5242.77,3129.19,8371.96
2.78456,4999.11,2936.49,7935.6
2.88431,4822.53,2833.56,7656.1
2.98405,4917.98,2881.98,7799.96
3.08382,5104.36,3122.47,8226.83
3.18355,4803.77,2794.86,7598.63
3.28339,4939.28,3056.08,7995.36
3.38309,4878.66,4444.1,9322.76
3.52068,5212.7,4960.95,10173.7
3.62028,8249.65,8114.54,16364.2
3.7208,8155.8,8063.17,16219
3.82037,8562.53,8407.61,16970.1
3.91999,8210.93,7458.79,15669.7
4.02058,8313.72,8153.09,16466.8
4.12027,10460.3,9579.3,20039.6
4.21989,33985.1,29685.6,63670.7
4.32053,34108.2,28890,62998.2
4.42012,11949.6,9762.5,21712.1
4.5207,734.027,732.628,1466.65
4.63557,1274,1187.02,2461.01
4.73627,1769.17,1588.32,3357.49
4.83595,159.397,91.4547,250.852
4.93559,1217.39,1184.16,2401.54
5.07975,2524.87,2173.94,4698.81
5.18031,2108.45,2216.85,4325.3
5.27998,2208.78,2580.45,4789.22
5.37958,2306.27,2610.73,4917
5.48017,2117.71,2352.51,4470.22
5.57976,1948.63,2166.19,4114.81
5.68033,3818.42,3165.77,6984.19
5.78086,2453.31,2313.08,4766.39
5.8804,1611.29,1166.89,2778.18
5.981,3723.82,2620.07,6343.9
6.08154,6565.35,4118.46,10683.8
6.18109,9472.55,6945.94,16418.5
6.28158,8813.54,5541.76,14355.3
6.38209,6067.6,4342.04,10409.6
6.48163,6224.36,4348.19,10572.6
6.58119,9286.09,4321.57,13607.7
6.72455,6095.3,4556.63,10651.9
6.82519,4133.53,3553.01,7686.54
6.92484,5282.57,3943.88,9226.45
7.02444,2167.48,2535.52,4703
7.12505,2219,2624.55,4843.54
7.22473,2091.89,2525.48,4617.36
7.32535,1946.97,2242.04,4189.02
7.42503,1606.14,1904.25,3510.39
7.52471,1587.56,2107.67,3695.22
7.62532,1913.11,2518.86,4431.96
7.72492,1768.68,2032.4,3801.08
7.82552,1719.83,1778.84,3498.66
7.92509,738.018,698.043,1436.06
8.0247,108.472,104.129,212.602
8.12528,4438.27,1316.14,5754.41
8.2503,7473.54,2991.6,10465.1
8.35089,4025.94,2023.22,6049.16
8.45043,8292.1,3144.55,11436.6
8.55098,7904.13,3149.93,11054.1
8.65154,4101.35,1940.51,6041.86
8.77746,7580.7,3054.06,10634.8
8.92639,6711.47,2721.9,9433.38
9.07119,7237.77,2969.91,10207.7
9.20079,7122.7,2831.41,9954.1
9.30039,3930.97,1953.5,5884.46
9.40002,8351.64,3212.89,11564.5
9.50058,6040.81,3078.6,9119.42
9.60017,5885.95,1948.02,7833.96
9.70074,7913.94,2967.89,10881.8
9.8013,5412.73,2769.72,8182.44
9.90088,6433.33,2252.3,8685.63
10.0014,7856.98,3092.97,10950
10.102,4523.17,2139.42,6662.59
10.2015,7773.06,2901.07,10674.1
10.3021,6321.74,3208.69,9530.43
10.4026,5663.1,1824.39,7487.49
10.5021,8066.76,3074.81,11141.6
10.6017,3798.45,1914.56,5713.01
10.7022,8180.22,3082.57,11262.8
10.8018,6697.91,3011.3,9709.21
10.9013,5181.09,1976.62,7157.71
11.0018,7927.21,2994.35,10921.6
11.1024,4564.29,2275.75,6840.04
11.2019,7701.32,2871.44,10572.8
11.3025,7949.21,2987.2,10936.4
11.403,3809.96,1922.9,5732.86
11.5025,8136.5,3088.6,11225.1
11.6021,6166.38,3118.36,9284.74
11.7027,5600.58,1781.72,7382.3
11.8022,8404.5,3130.64,11535.1
11.9017,3789.89,1811.58,5601.47
12.0023,8893.45,3238.95,12132.4
12.1018,7301.87,3028.77,10330.6
12.2014,4640.13,1966.62,6606.74
12.3019,8119.27,3105.2,11224.5
12.4025,5333.29,2686.93,8020.21
12.5021,3361.77,734.063,4095.84
12.6026,2064.64,42.7219,2107.36
12.7032,82.0454,66.4896,148.535
12.8028,2210.52,142.235,2352.75
12.9033,1832.24,45.5162,1877.75
13.0039,170.769,51.8874,222.656
13.1035,2055.15,1345.33,3400.47
13.2041,1399.87,1069.83,2469.69
13.3037,1529.08,1123.8,2652.88
13.4032,3910.1,2594.23,6504.33
13.5038,7782.68,4022.21,11804.9
13.6044,14467.7,7287.19,21754.9
13.7039,12093.2,5120.76,17214
13.8045,10140.4,4931.04,15071.4
13.9041,5670.66,2039.98,7710.64
14.043,7085.38,2840.73,9926.11
14.1436,8188.81,3073.35,11262.2
14.2432,3762.84,1906.92,5669.76
14.3438,8285.97,3128.79,11414.8
14.4802,7548.76,3092.95,10641.7
14.5798,4725.82,2361.72,7087.54
14.7235,6331.29,2517.53,8848.81
14.8504,7580.79,3031.3,10612.1
14.95,8341.38,3194.12,11535.5
15.0506,3751.74,1856.04,5607.78
15.1501,8356.55,3196.55,11553.1
15.2498,8251.01,3175.51,11426.5
15.3504,3865.33,1902.79,5768.12
15.4993,6963.87,2837.76,9801.64
15.6358,7130.44,2863.2,9993.64
15.7354,8423.02,3217.67,11640.7
15.835,3676.01,1832.04,5508.04
15.9356,8601.65,3274.98,11876.6
16.0352,6910.86,3209.89,10120.7
16.1347,5433.14,1981.45,7414.59
16.2805,6946.33,2838.14,9784.46
16.4186,7160.23,2818.68,9978.91
16.5191,7105.78,3102.2,10208
16.6187,5061.43,1959.78,7021.21
16.7192,8334.06,3164.72,11498.8
16.8198,5503.5,2757.24,8260.74
16.9194,6574.99,2204.6,8779.59
17.02,8459.19,3228.41,11687.6
17.1206,4093.23,1782.2,5875.43
17.2683,7015.15,2862.16,9877.31
17.4072,7387.95,2992.27,10380.2
