System,System,System,System,System,System,System,System,System,System
Time,EXEC,CFREQ,READ,WRITE,INST,PhysIPC%,Proc Energy (Joules),DRAM Energy (Joules),UncFREQ (Ghz)
20:04:53.512,0.0,1.03,0.0,0.0,2.96,12.52,2.7,0.17,0.21
20:04:53.613,0.0,1.0,0.0,0.0,6.05,25.73,2.51,0.15,0.19
20:04:53.713,0.0,1.0,0.0,0.0,5.67,25.47,2.34,0.17,0.13
20:04:53.813,0.0,1.0,0.0,0.0,5.48,24.52,2.26,0.15,0.12
20:04:53.913,0.0,1.28,0.01,0.01,51.63,44.15,3.75,0.43,0.62
20:04:54.024,0.02,1.8,0.01,0.01,251.17,3.12,8.0,1.16,1.4
20:04:54.113,0.14,1.03,0.31,0.32,1681.33,17.38,9.58,1.44,1.82
20:04:54.214,0.24,0.8,0.96,0.49,3057.14,39.85,9.51,1.61,1.67
20:04:54.314,0.24,0.8,1.02,0.51,3043.3,39.79,9.32,1.61,1.59
20:04:54.413,0.24,0.8,1.08,0.54,2976.34,39.01,9.54,1.63,1.67
20:04:54.514,0.23,0.8,1.02,0.52,2928.61,38.13,9.51,1.62,1.65
20:04:54.614,0.24,0.8,0.99,0.51,3048.35,39.89,9.41,1.59,1.64
20:04:54.715,0.25,0.8,1.0,0.51,3079.39,40.02,9.51,1.62,1.66
20:04:54.814,0.23,0.81,0.93,0.57,2867.05,37.26,9.4,1.61,1.68
20:04:54.915,0.25,0.8,1.01,0.53,3069.67,40.21,9.55,1.64,1.67
20:04:55.015,0.23,0.8,0.93,0.49,2868.47,37.49,9.39,1.58,1.68
20:04:55.115,0.25,0.8,1.01,0.52,3101.71,40.0,9.49,1.62,1.63
20:04:55.215,0.25,0.8,1.01,0.51,3054.11,40.08,9.4,1.61,1.65
20:04:55.316,0.21,0.81,1.11,0.6,2663.56,34.28,9.52,1.66,1.64
20:04:55.416,0.24,0.81,0.92,0.65,2985.05,38.32,9.48,1.64,1.66
20:04:55.516,0.23,0.8,0.87,0.55,2898.48,38.12,9.45,1.59,1.67
20:04:55.616,0.24,0.8,0.97,0.61,2998.56,38.86,9.48,1.63,1.65
20:04:55.716,0.24,0.8,0.88,0.57,2913.34,38.32,9.42,1.59,1.66
20:04:55.815,0.23,0.8,0.87,0.55,2906.23,38.23,9.42,1.59,1.67
20:04:55.916,0.22,0.81,0.88,0.62,2757.6,35.58,9.52,1.61,1.72
20:04:56.016,0.15,0.9,0.76,0.41,1891.37,22.05,9.37,1.53,1.72
20:04:56.116,0.2,0.84,0.77,0.41,2441.42,30.23,9.52,1.54,1.73
20:04:56.217,0.24,0.8,1.01,0.51,3042.53,39.54,9.53,1.62,1.68
20:04:56.317,0.24,0.8,0.96,0.49,2955.02,38.63,9.39,1.57,1.66
20:04:56.417,0.24,0.8,1.01,0.51,3048.81,39.66,9.51,1.62,1.65
20:04:56.517,0.2,0.8,1.04,0.54,2451.35,32.12,9.37,1.62,1.66
20:04:56.618,0.23,0.8,0.9,0.51,2872.87,37.54,9.57,1.6,1.71
20:04:56.717,0.24,0.8,1.0,0.52,3023.41,39.39,9.35,1.6,1.66
20:04:56.817,0.24,0.81,0.95,0.5,2947.36,38.48,9.41,1.59,1.69
20:04:56.918,0.24,0.8,1.02,0.53,3034.06,39.08,9.61,1.63,1.69
20:04:57.018,0.24,0.8,0.99,0.51,2945.06,38.36,9.45,1.61,1.68
20:04:57.118,0.23,0.8,0.94,0.54,2829.95,36.86,9.43,1.6,1.67
20:04:57.217,0.24,0.8,1.03,0.63,2956.35,38.83,9.38,1.63,1.63
20:04:57.317,0.23,0.8,0.99,0.57,2855.97,37.58,9.41,1.63,1.64
20:04:57.417,0.24,0.8,0.96,0.56,2985.02,38.8,9.5,1.63,1.65
20:04:57.518,0.22,0.8,0.87,0.51,2763.49,35.87,9.47,1.59,1.71
20:04:57.618,0.23,0.8,0.9,0.53,2879.4,37.68,9.45,1.59,1.67
20:04:57.719,0.22,0.8,0.86,0.64,2687.82,34.93,9.5,1.61,1.73
20:04:57.819,0.24,0.8,0.88,0.6,2981.91,38.84,9.45,1.61,1.63
