Time, sys_mem_r(MB/s), sys_mem_w(MB/s), total(MB/s)
2024-09-18 18:50:51,872.954,603.014,1475.97
2024-09-18 18:50:51,446.358,277.964,724.322
2024-09-18 18:50:51,696.838,393.861,1090.7
2024-09-18 18:50:51,397.979,273.281,671.261
2024-09-18 18:50:51,375.702,311.412,687.114
2024-09-18 18:50:51,382.892,265.871,648.764
2024-09-18 18:50:51,839.982,316.85,1156.83
2024-09-18 18:50:52,370.567,337.218,707.784
2024-09-18 18:50:52,859.414,596.25,1455.66
2024-09-18 18:50:52,305.736,258.835,564.571
2024-09-18 18:50:52,622.909,496.407,1119.32
2024-09-18 18:50:52,224.846,192.95,417.796
2024-09-18 18:50:52,327.258,246.172,573.43
2024-09-18 18:50:52,146.748,132.445,279.193
2024-09-18 18:50:52,540.818,299.926,840.744
2024-09-18 18:50:52,6818.06,5945.42,12763.5
2024-09-18 18:50:52,7834.35,7108.35,14942.7
2024-09-18 18:50:53,7660.22,7740.84,15401.1
2024-09-18 18:50:53,7756.91,7565.83,15322.7
2024-09-18 18:50:53,7744.94,6713.96,14458.9
2024-09-18 18:50:53,7728.15,7924.69,15652.8
2024-09-18 18:50:53,7908.33,6928.61,14836.9
2024-09-18 18:50:53,7998.88,7868.32,15867.2
2024-09-18 18:50:53,7795.75,7740.26,15536
2024-09-18 18:50:53,7982.3,7162.33,15144.6
2024-09-18 18:50:53,8031.52,7137.15,15168.7
2024-09-18 18:50:53,8186.16,7904.49,16090.7
2024-09-18 18:50:54,7817.92,7696.87,15514.8
2024-09-18 18:50:54,7801.15,7595,15396.1
2024-09-18 18:50:54,8042.27,7672.76,15715
2024-09-18 18:50:54,7905.62,7746.67,15652.3
2024-09-18 18:50:54,7948.45,7116.74,15065.2
2024-09-18 18:50:54,7940.09,7713.19,15653.3
2024-09-18 18:50:54,7935.02,7824.94,15760
2024-09-18 18:50:54,7983.89,6739.98,14723.9
2024-09-18 18:50:54,7975.97,8023.25,15999.2
2024-09-18 18:50:55,7770.3,7604.8,15375.1
