Time, sys_mem_r(MB/s), sys_mem_w(MB/s), total(MB/s)
2024-09-18 18:50:15,550.701,352.408,903.109
2024-09-18 18:50:15,500.399,319.371,819.77
2024-09-18 18:50:15,371.654,187.706,559.361
2024-09-18 18:50:15,679.874,483.524,1163.4
2024-09-18 18:50:15,482.997,372.361,855.358
2024-09-18 18:50:15,161.652,132.505,294.157
2024-09-18 18:50:15,411.951,302.665,714.616
2024-09-18 18:50:15,82.3309,81.8368,164.168
2024-09-18 18:50:16,444.98,344.611,789.591
2024-09-18 18:50:16,186.041,154.273,340.314
2024-09-18 18:50:16,258.089,194.596,452.685
2024-09-18 18:50:16,163.235,123.525,286.76
2024-09-18 18:50:16,298.996,203.494,502.49
2024-09-18 18:50:16,164.788,138.317,303.105
2024-09-18 18:50:16,189.994,177.361,367.355
2024-09-18 18:50:16,94.4602,87.0864,181.547
2024-09-18 18:50:16,47.8631,45.3819,93.245
2024-09-18 18:50:17,215.346,204.75,420.095
2024-09-18 18:50:17,137.4,119.246,256.646
2024-09-18 18:50:17,97.0429,92.1289,189.172
2024-09-18 18:50:17,147.767,131.98,279.747
2024-09-18 18:50:17,132.067,118.251,250.318
2024-09-18 18:50:17,134.946,122.406,257.352
2024-09-18 18:50:17,933.823,496.849,1430.67
2024-09-18 18:50:17,393.41,224.412,617.821
2024-09-18 18:50:18,7232.25,4044.23,11276.5
2024-09-18 18:50:18,8386.01,4933.23,13319.2
2024-09-18 18:50:18,8475.95,5007.51,13483.5
2024-09-18 18:50:18,8294.58,4908.23,13202.8
2024-09-18 18:50:18,8424.82,5005.81,13430.6
2024-09-18 18:50:18,8271.95,4907.21,13179.2
2024-09-18 18:50:18,8310.93,4912.75,13223.7
2024-09-18 18:50:18,8323.9,4939.31,13263.2
2024-09-18 18:50:18,8335.04,4965.44,13300.5
2024-09-18 18:50:18,8285.78,4932.38,13218.2
2024-09-18 18:50:19,8352.06,4983.25,13335.3
2024-09-18 18:50:19,8240.87,4894.42,13135.3
2024-09-18 18:50:19,8381.9,5020.63,13402.5
2024-09-18 18:50:19,8376.83,5037.65,13414.5
2024-09-18 18:50:19,8298.87,4946.88,13245.8
2024-09-18 18:50:19,8309.61,4936.85,13246.5
2024-09-18 18:50:19,8297.08,4955.57,13252.6
2024-09-18 18:50:19,8368.01,5014.72,13382.7
2024-09-18 18:50:19,8344.5,4981.17,13325.7
2024-09-18 18:50:20,6318.43,3398.69,9717.12
2024-09-18 18:50:20,5928.82,3029.99,8958.81
2024-09-18 18:50:20,5864.86,3009.41,8874.27
2024-09-18 18:50:20,5905.35,3016.82,8922.17
