Time Elapsed (s), sys_mem_r(MB/s), sys_mem_w(MB/s), total(MB/s)
0.000118192,1820.1,792.732,2612.83
0.099732,630.458,641.164,1271.62
0.199577,555.419,640.596,1196.01
0.300206,718.903,696.337,1415.24
0.399861,1382.54,1201.98,2584.52
0.500585,1917.8,1807.23,3725.03
0.600189,2397.9,2242.39,4640.29
0.700686,2469.37,2322.93,4792.3
0.801192,2349.62,2209.16,4558.78
0.900683,2440.67,2284.21,4724.88
1.00018,2442.56,2276.46,4719.02
1.10067,2544.6,2412.86,4957.46
1.20115,2325.43,2170.09,4495.51
1.3007,2445.26,2285.14,4730.4
1.40019,2515.06,2365.1,4880.16
1.50072,2246.15,2106.01,4352.15
1.6012,2465.54,2317,4782.55
1.70076,2447.01,2308.78,4755.79
1.80125,2283.35,2147.26,4430.6
1.90174,2508.96,2347.64,4856.6
2.00126,2372.88,2253.01,4625.88
2.10074,2398.16,2252.33,4650.49
2.20123,2498.54,2289.6,4788.14
2.30168,2484.86,2317.84,4802.7
2.4012,2395.25,2257.32,4652.58
2.50068,2394.44,2247.79,4642.23
2.60117,2412.17,2247.47,4659.64
2.70163,2502.84,2364.84,4867.68
2.80114,2330.47,2195.43,4525.91
2.90063,2469.09,2309.29,4778.38
3.00116,2386.73,2226.77,4613.5
3.10163,2484.11,2338.84,4822.95
3.20117,2283.63,2136.12,4419.75
3.30068,1151.9,877.15,2029.05
3.40099,839.638,744.958,1584.6
3.5017,5311.75,2905.95,8217.7
3.60213,14656.8,7288.62,21945.5
3.70261,22959.9,11292,34251.9
3.80311,23148.6,11529.5,34678.1
3.90359,23271.5,11582.5,34854
4.00311,22919,11335.7,34254.7
4.1036,11673,5789.31,17462.3
4.20384,574.012,225.559,799.571
4.30458,1245.38,752.288,1997.66
4.40426,794.839,621.559,1416.4
