Time Elapsed (s), sys_mem_r(MB/s), sys_mem_w(MB/s), total(MB/s)
5.3618e-05,748.95,656.293,1405.24
0.10047,673.27,618.759,1292.03
0.199836,840.819,625.472,1466.29
0.299414,313.882,231.81,545.692
0.400039,433.116,331.593,764.709
0.500675,343.414,243.032,586.447
0.600313,640.617,444.59,1085.21
0.701128,1109.47,601.194,1710.66
0.801217,719.751,542.664,1262.41
0.900627,207.84,144.597,352.437
1.00526,815.102,668.858,1483.96
1.10176,177.188,145.051,322.239
1.2013,401.932,316.437,718.369
1.30073,288.675,200.634,489.308
1.40125,236.392,173.661,410.052
1.50172,115.599,108.757,224.356
1.60119,86.6747,63.6774,150.352
1.70067,4378.14,3568.28,7946.42
1.80109,7760.56,8828.1,16588.7
1.90142,8292.18,8112.19,16404.4
2.00189,8299.88,8160.87,16460.8
2.10141,8097.29,8120.06,16217.4
2.20087,8384.55,8066.38,16450.9
2.30118,8188.8,8069.56,16258.4
2.4016,8168.6,7973.56,16142.2
2.50204,8323.2,8225.98,16549.2
2.6015,8326.93,7842.7,16169.6
2.70096,8490.47,8380.49,16871
2.80135,8496.66,8161.69,16658.3
2.90174,8456.46,8002.19,16458.6
3.00217,8198.27,8037.54,16235.8
3.10263,8560.51,8193.73,16754.2
3.20212,8481.57,8071.33,16552.9
3.30259,8418.1,8190.38,16608.5
3.40306,8406.45,8033.63,16440.1
3.5036,8718.69,8376.96,17095.7
3.60307,8438.35,8095.5,16533.8
3.70353,8348.88,8084.83,16433.7
3.80395,8546.59,8224.18,16770.8
3.90435,8651.04,8222.14,16873.2
4.00396,8457.97,8243.9,16701.9
4.10343,8301.23,7907.71,16208.9
4.20393,8600.2,8442,17042.2
4.30439,8596.68,8080.53,16677.2
4.40811,8277.2,8097.52,16374.7
4.50369,8632.11,8258.36,16890.5
4.60419,8704.62,8202,16906.6
4.70379,9017.08,8096.45,17113.5
4.80424,8905.12,8274.38,17179.5
4.90466,8649.72,8278.76,16928.5
5.00509,8264.41,7894.15,16158.6
5.10458,8479.85,8083.31,16563.2
5.20481,8576.44,8251.73,16828.2
5.30527,8608.26,8206.74,16815
5.40568,8394.44,8090.3,16484.7
5.50608,8685.49,8295.45,16980.9
5.60642,8688.03,8155.99,16844
5.70586,8167.07,8015.71,16182.8
5.8053,8625.14,8258.32,16883.5
5.90575,8612.11,8269.14,16881.3
6.00624,8394.38,8001.68,16396.1
6.10669,8517.26,8021.75,16539
6.20607,8563.25,8355.51,16918.8
6.30645,8569.47,8159.75,16729.2
6.40691,8441.41,8266.98,16708.4
6.50732,8645.38,8274,16919.4
6.60776,8585.78,8139.66,16725.4
6.70721,8430.24,8150.16,16580.4
6.80674,8646.84,8243.61,16890.4
