Time Elapsed (s), sys_mem_r(MB/s), sys_mem_w(MB/s), total(MB/s)
0.000129792,3071.69,2874.64,5946.33
0.100036,3062.9,3020.75,6083.65
0.19983,3075.68,3032.45,6108.13
0.300552,2609.32,2342.62,4951.94
0.400375,3032.8,2980.52,6013.32
0.513315,3930.1,3689.48,7619.58
0.71328,1893.54,1742.88,3636.42
0.901231,816.763,730.671,1547.43
1.00049,296.707,285.347,582.054
1.10122,271.537,257.507,529.043
1.201,259.831,249.1,508.931
1.30173,240.094,241.983,482.077
1.40147,247.284,244.341,491.626
1.50214,283.772,280.749,564.521
1.60193,242.965,238.955,481.921
1.70164,280.25,272.415,552.665
1.80147,363.866,363.426,727.292
1.90214,257.295,257.929,515.224
2.0019,240.871,234.58,475.452
2.10259,267.477,268.799,536.276
2.20229,261.866,261.446,523.312
2.30301,238.413,234.436,472.85
2.40273,262.629,257.97,520.599
2.50247,236.746,237.468,474.214
2.60223,325.517,295.611,621.128
2.70195,264.074,255.49,519.564
2.80171,314.173,320.191,634.365
2.90135,262.652,262.242,524.894
3.00112,259.593,250.479,510.072
3.10088,260.676,259.601,520.278
3.20064,238.584,237.819,476.403
3.30044,247.172,236.569,483.741
3.4002,325.426,336.898,662.324
3.50096,254.722,239.172,493.894
3.60071,237.334,221.722,459.056
3.70141,262.964,247.54,510.504
3.80115,323.31,323.441,646.751
3.90188,239.895,227.152,467.047
4.00164,244.645,239.521,484.166
4.10232,235.825,233.809,469.634
4.202,242.954,236.895,479.85
4.30275,282.735,279.615,562.351
4.40255,256.406,246.165,502.571
4.50332,253.697,235.893,489.59
4.60305,235.299,220.625,455.923
4.70377,268.353,256.058,524.411
4.80349,304.936,312.728,617.664
4.90423,236.33,228.987,465.317
5.00398,277.347,273.558,550.906
5.1047,245.084,245.583,490.668
5.20442,229.732,226.623,456.356
5.30531,258.436,254.216,512.652
5.40511,323.26,296.527,619.787
5.50585,236.27,235.38,471.651
5.60559,278.522,243.282,521.804
5.70631,259.944,254.627,514.571
5.80603,325.822,324.663,650.485
5.90673,269.8,256.378,526.178
6.00647,229.119,228.426,457.546
6.10716,282.45,274.913,557.363
6.20685,246.863,238.404,485.268
6.30755,261.682,251.553,513.235
6.40729,287.089,301.427,588.517
6.50804,285.825,271.666,557.491
6.60776,275.123,251.809,526.932
6.70855,256.166,244.87,501.036
6.80834,292.401,296.363,588.765
6.90909,259.088,238.428,497.516
7.00886,264.483,256.388,520.871
7.1096,249.798,250.141,499.94
7.20935,224.412,218.134,442.546
7.31005,272.705,270.268,542.973
7.40978,235.633,231.517,467.149
7.51048,242.058,232.155,474.213
7.61019,255.92,258.093,514.013
7.71093,284.688,266.793,551.481
7.8106,331.491,336.176,667.667
7.91127,268.502,263.913,532.415
8.011,228.701,231.075,459.776
8.11169,244.006,237.077,481.084
8.21136,244.821,243.603,488.424
8.31109,227.692,221.917,449.609
8.41092,259.07,253.564,512.634
8.51065,261.674,259.834,521.508
8.61037,259.531,243.965,503.496
8.7111,248.711,240.272,488.983
8.81085,305.603,319.063,624.667
8.91054,243.469,237.812,481.281
9.01028,238.957,229.759,468.716
9.10998,274.465,270.796,545.261
9.20973,229.299,230.582,459.881
9.30946,241.285,232.244,473.529
9.40921,246.712,243.606,490.318
9.50898,320.445,329.441,649.886
9.60874,225.157,213.115,438.272
9.70849,262.096,247.425,509.521
9.80824,306.017,306.76,612.776
9.90895,241.656,230.772,472.429
10.0087,244.075,236.484,480.559
10.1094,256.504,252.23,508.733
10.2091,235.894,227.844,463.738
10.3089,267.885,268.646,536.531
10.4086,230.214,229.462,459.676
10.5094,277.272,263.934,541.206
10.6092,235.434,229.728,465.162
10.7099,313.759,280.614,594.373
10.8096,294.066,305.288,599.354
10.9103,274.609,255.252,529.861
11.0101,259.606,256.417,516.023
11.1108,247.306,247.152,494.458
11.2105,225.207,227.39,452.597
11.3112,244.059,236.739,480.797
11.4109,268.889,265.848,534.737
11.5106,271.121,273.48,544.601
11.6104,243.54,240.347,483.887
11.7101,250.117,248.81,498.927
11.8098,375.007,394.963,769.97
11.9095,247.297,238.875,486.172
12.0102,230.371,216.901,447.272
12.1099,283.766,268.991,552.758
12.2106,260.663,244.163,504.826
12.3104,253.188,246.845,500.033
12.4111,264.792,256.98,521.772
12.5108,252.939,250.489,503.428
12.6115,238.848,233.087,471.935
12.7112,239.818,231.984,471.802
12.8119,342.669,348.769,691.439
12.9117,247.059,238.878,485.937
13.0125,250.865,250.33,501.196
13.1122,220.522,222.214,442.736
13.213,252.945,252.581,505.526
13.3127,295.493,278.069,573.562
13.4135,243.506,233.73,477.236
13.5132,463.365,381.655,845.02
13.614,316.961,286.104,603.065
13.7137,261.141,254.694,515.835
13.8144,360.547,351.399,711.946
13.9141,253.562,240.492,494.053
14.0149,247.536,241.567,489.103
14.1146,284.694,260.554,545.248
14.2153,261.322,248.12,509.441
14.3151,214.513,210.031,424.543
14.4158,271.786,255.893,527.679
14.5156,265.305,253.572,518.877
14.6163,327.405,318.991,646.396
14.7161,247.647,236.621,484.268
14.8168,352.716,337.46,690.176
14.9165,248.438,233.134,481.572
15.0172,253.76,249.503,503.263
15.117,238.621,227.613,466.235
15.2177,241.603,235.827,477.43
15.3174,10775.3,108.116,10883.4
15.5085,6304.42,556.385,6860.8
15.6092,248.195,231.072,479.267
15.7097,141.62,128.003,269.624
