Time (s),CPU Power (W),DRAM Power (W)
0.10045218467712402,82.96875,1.434326171875
0.20095038414001465,96.666259765625,2.2186279296875
0.3014566898345947,99.7894287109375,2.3779296875
0.40195155143737793,100.479736328125,2.46337890625
0.502460241317749,103.341064453125,2.57568359375
0.6029617786407471,103.734130859375,2.613525390625
0.7034792900085449,105.8697509765625,2.6837158203125
0.8039791584014893,105.7330322265625,2.6995849609375
0.9044861793518066,107.8692626953125,2.75146484375
1.004991054534912,108.2586669921875,2.7874755859375
1.1055216789245605,90.6976318359375,2.9302978515625
1.206728219985962,88.0914306640625,4.0826416015625
1.3072633743286133,88.0841064453125,4.139404296875
1.4078731536865234,88.2354736328125,3.91845703125
1.508411169052124,87.4884033203125,4.1680908203125
1.6089439392089844,88.6663818359375,4.1357421875
1.7094812393188477,88.4686279296875,4.088134765625
1.8100225925445557,87.882080078125,4.132080078125
1.9105660915374756,88.526611328125,4.1668701171875
2.011094331741333,87.78564453125,4.1131591796875
2.1116421222686768,88.853759765625,4.090576171875
2.212169885635376,87.6177978515625,4.114990234375
2.312697410583496,88.5015869140625,4.163818359375
2.4132235050201416,87.891845703125,4.1259765625
2.5137579441070557,88.782958984375,4.1693115234375
2.6142868995666504,87.779541015625,4.166259765625
2.7148194313049316,88.616943359375,4.13330078125
2.8153152465820312,87.7703857421875,4.17724609375
2.9158430099487305,88.76708984375,4.1259765625
3.0163683891296387,87.607421875,4.1595458984375
3.1169047355651855,88.6865234375,4.124755859375
3.217437505722046,88.7176513671875,4.1619873046875
3.317967414855957,87.7001953125,4.119873046875
3.418492317199707,88.5833740234375,4.1680908203125
3.519028425216675,87.8143310546875,4.12353515625
3.619565963745117,88.5076904296875,4.158935546875
3.7201037406921387,87.7935791015625,4.1290283203125
3.820627450942993,88.5382080078125,4.1644287109375
3.9211583137512207,87.838134765625,4.134521484375
4.021691083908081,88.47900390625,4.146728515625
4.122193336486816,87.67333984375,4.1143798828125
4.2226951122283936,88.277587890625,4.1143798828125
4.323237657546997,87.8863525390625,4.1259765625
4.423773527145386,88.80615234375,4.166259765625
4.524303436279297,87.655029296875,4.163818359375
4.62490701675415,88.6383056640625,4.1265869140625
4.725436687469482,87.784423828125,4.169921875
4.825961589813232,88.80615234375,4.1290283203125
4.926493167877197,88.5540771484375,4.171142578125
5.0270304679870605,87.8350830078125,4.11865234375
5.127578496932983,88.773193359375,4.1693115234375
5.2281084060668945,87.816162109375,4.1229248046875
5.328641414642334,88.4564208984375,4.1571044921875
5.429177522659302,87.7960205078125,4.124755859375
5.529709339141846,88.768310546875,4.1717529296875
5.63024115562439,87.808837890625,4.127197265625
5.73077392578125,88.75,4.1766357421875
5.831312894821167,87.884521484375,4.1729736328125
5.931851387023926,88.6444091796875,4.1217041015625
6.032390832901001,87.728271484375,4.1644287109375
6.132924556732178,88.8189697265625,4.127197265625
6.233440637588501,87.7001953125,4.156494140625
6.333971977233887,88.6065673828125,4.119873046875
6.434509038925171,88.558349609375,4.163818359375
6.535047769546509,87.9254150390625,4.129638671875
6.635581016540527,88.76708984375,4.16748046875
6.7361156940460205,87.7142333984375,4.119873046875
6.836645126342773,88.6407470703125,4.161376953125
6.937160491943359,87.9058837890625,4.129638671875
7.0376880168914795,88.51806640625,4.144287109375
7.138222694396973,87.79296875,4.12841796875
7.238743543624878,88.6279296875,4.169921875
7.339275598526001,87.923583984375,4.129638671875
7.439809799194336,88.5589599609375,4.15283203125
7.540336847305298,87.74169921875,4.163818359375
7.640930891036987,88.7738037109375,4.1351318359375
7.741539001464844,88.7896728515625,4.1668701171875
7.842070579528809,87.92724609375,4.1265869140625
7.942601919174194,88.7774658203125,4.163818359375
8.04313349723816,87.9083251953125,4.1180419921875
8.143665075302124,88.8836669921875,4.166259765625
8.244182586669922,87.718505859375,4.119873046875
8.344708442687988,88.8238525390625,4.1741943359375
8.445237159729004,87.919921875,4.1259765625
8.545761823654175,88.8177490234375,4.171142578125
8.646291732788086,87.7325439453125,4.1162109375
8.746825933456421,88.7567138671875,4.16748046875
8.847316980361938,87.9608154296875,4.1668701171875
8.947850704193115,88.8128662109375,4.130859375
9.048389434814453,87.9229736328125,4.1748046875
9.148925542831421,88.785400390625,4.1241455078125
9.249459505081177,87.8424072265625,4.151611328125
9.349988460540771,88.756103515625,4.12841796875
9.450517654418945,88.856201171875,4.1668701171875
9.551046133041382,87.955322265625,4.12841796875
9.651594638824463,88.931884765625,4.176025390625
9.752121448516846,87.8692626953125,4.1314697265625
9.852650165557861,88.88916015625,4.150390625
9.953184843063354,88.00537109375,4.1278076171875
10.05372142791748,88.924560546875,4.1790771484375
10.154248237609863,87.5018310546875,4.071044921875
10.254776954650879,88.8983154296875,4.171142578125
10.355314016342163,88.001708984375,4.127197265625
10.455842733383179,88.7811279296875,4.1485595703125
10.556372880935669,87.9345703125,4.1632080078125
10.656910419464111,88.88916015625,4.1314697265625
10.75744104385376,88.0401611328125,4.1656494140625
10.8580482006073,89.034423828125,4.132080078125
10.95857858657837,88.83544921875,4.1632080078125
11.059110164642334,87.957763671875,4.1143798828125
11.159638404846191,88.978271484375,4.163818359375
11.260164737701416,87.9205322265625,4.1253662109375
11.36069631576538,88.9910888671875,4.163818359375
11.461227655410767,88.17138671875,4.1290283203125
11.561751127243042,89.23095703125,4.1796875
11.662281513214111,87.8851318359375,4.112548828125
11.762814998626709,89.0411376953125,4.171142578125
11.863317012786865,88.1146240234375,4.12841796875
11.96385145187378,88.8360595703125,4.1656494140625
12.064381122589111,88.114013671875,4.1259765625
12.164905309677124,89.0338134765625,4.1619873046875
12.26543116569519,88.07861328125,4.1595458984375
12.365944623947144,88.8836669921875,4.129638671875
12.466464281082153,88.046875,4.16015625
12.56697678565979,89.0325927734375,4.1241455078125
12.667506217956543,88.074951171875,4.1607666015625
12.768016338348389,88.8763427734375,4.1229248046875
12.868536710739136,88.980712890625,4.156494140625
12.969053030014038,88.1805419921875,4.12841796875
13.069578170776367,88.9825439453125,4.1650390625
13.17008900642395,88.1121826171875,4.122314453125
13.270601987838745,89.0643310546875,4.16748046875
13.371113538742065,88.0780029296875,4.1204833984375
13.47162675857544,88.8397216796875,4.1546630859375
13.572138786315918,88.2281494140625,4.122314453125
13.672661781311035,89.149169921875,4.1693115234375
13.77317190170288,88.1951904296875,4.1302490234375
13.873679161071777,88.927001953125,4.1644287109375
13.974195003509521,88.2916259765625,4.1278076171875
14.075324296951294,89.129638671875,4.23828125
14.178437232971191,88.939208984375,3.990478515625
14.281575918197632,90.83251953125,4.1845703125
14.382141351699829,89.1253662109375,4.1241455078125
14.482662916183472,89.2340087890625,4.1693115234375
14.583178281784058,88.1719970703125,4.127197265625
14.683708667755127,88.8055419921875,4.151611328125
14.784225225448608,88.1939697265625,4.1259765625
14.884734869003296,89.144287109375,4.1680908203125
14.985248327255249,88.1451416015625,4.12841796875
15.08577823638916,89.188232421875,4.1748046875
15.186296463012695,88.4222412109375,4.127197265625
15.286794662475586,89.3603515625,4.1705322265625
15.38730764389038,88.167724609375,4.1229248046875
15.487821817398071,89.1900634765625,4.1693115234375
15.588335990905762,88.2708740234375,4.1253662109375
15.688863515853882,89.4281005859375,4.1650390625
15.78939962387085,88.3270263671875,4.122314453125
15.889919996261597,89.1143798828125,4.16748046875
15.990432500839233,88.3660888671875,4.16748046875
16.090964794158936,89.2425537109375,4.124755859375
16.191489696502686,87.87841796875,4.1021728515625
16.292012929916382,89.410400390625,4.12841796875
16.392527103424072,88.2275390625,4.163818359375
16.493042945861816,89.085693359375,4.122314453125
16.593562126159668,88.2122802734375,4.1558837890625
16.69408679008484,89.1131591796875,4.1253662109375
16.794594049453735,88.4686279296875,4.1729736328125
16.895103693008423,89.1070556640625,4.1217041015625
16.99562668800354,89.2840576171875,4.168701171875
17.09614872932434,88.223876953125,4.1192626953125
17.196664094924927,89.200439453125,4.169921875
