System,System,System,System,System,System,System,System,System,System
Time,EXEC,CFREQ,READ,WRITE,INST,PhysIPC%,Proc Energy (Joules),DRAM Energy (Joules),UncFREQ (Ghz)
19:52:46.368,0.0,1.13,0.0,0.0,2.89,12.96,4.25,0.35,0.71
19:52:46.468,0.0,1.0,0.0,0.0,6.32,24.16,2.62,0.19,0.23
19:52:46.568,0.0,1.0,0.0,0.0,6.22,24.09,2.25,0.13,0.11
19:52:46.668,0.0,1.0,0.0,0.0,6.12,24.72,2.13,0.11,0.08
19:52:46.769,0.0,1.0,0.0,0.01,14.78,30.9,2.5,0.2,0.19
19:52:46.868,0.07,1.96,0.01,0.01,865.85,14.59,7.7,1.16,1.25
19:52:46.968,0.38,2.45,0.01,0.02,4785.32,29.34,14.67,1.3,1.93
19:52:47.069,0.12,2.34,0.13,0.4,1458.89,8.87,14.1,1.39,2.34
19:52:47.169,1.02,2.12,0.85,0.4,12727.9,62.93,15.06,1.68,2.01
19:52:47.268,1.12,2.02,1.01,0.41,13866.41,72.31,14.93,1.71,1.99
19:52:47.369,1.13,1.96,1.14,0.53,14110.89,75.69,15.09,1.78,1.99
19:52:47.468,1.18,1.96,1.25,0.65,14650.8,78.63,14.95,1.81,1.94
19:52:47.569,1.19,1.93,1.32,0.74,14946.8,81.11,15.13,1.86,1.95
19:52:47.669,0.85,1.98,0.94,0.55,10577.82,71.43,13.67,1.58,2.07
19:52:47.769,0.53,1.64,0.57,0.36,6630.02,86.07,12.45,1.45,2.33
19:52:47.869,0.18,1.94,0.68,0.54,2281.54,15.66,13.53,1.59,2.34
19:52:47.970,0.21,1.69,3.46,0.29,2609.06,16.55,14.7,2.05,2.34
19:52:48.071,0.28,1.28,4.89,0.07,3545.39,29.1,14.6,2.33,2.3
19:52:48.170,0.24,1.3,4.08,0.06,3040.69,24.69,14.24,2.15,2.35
19:52:48.270,0.29,1.12,4.94,0.07,3566.27,33.19,14.97,2.35,2.4
19:52:48.371,0.29,1.14,4.94,0.07,3571.1,32.83,14.91,2.35,2.39
19:52:48.471,0.28,1.14,4.92,0.07,3557.37,32.81,14.79,2.34,2.38
19:52:48.572,0.29,1.17,4.95,0.07,3588.73,32.14,14.97,2.36,2.4
