Time (s),Core 0 Uncore Frequency (GHz),Core 1 Uncore Frequency (GHz)
0.30040550231933594,0.8,0.8
0.6385607719421387,0.8,0.8
0.9711544513702393,0.8,0.8
1.3027524948120117,0.8,0.8
1.634465217590332,2.2,2.2
1.963921070098877,2.2,2.2
2.2977428436279297,2.2,2.2
2.6311888694763184,2.2,2.2
2.9645285606384277,2.2,2.2
3.295862913131714,2.2,2.2
3.6284844875335693,2.2,2.2
3.9616334438323975,2.2,2.2
4.294315576553345,0.8,0.8
4.629143476486206,2.2,2.2
4.961235523223877,2.2,0.8
5.297238349914551,0.8,0.8
5.630666732788086,2.2,2.2
