Time (s),GPU 0 Power (W),GPU 1 Power (W)
0.10018682479858398,38.44,27.02
0.27045583724975586,38.19,27.02
0.40636134147644043,38.19,27.02
0.5614209175109863,37.95,27.02
0.6962566375732422,37.95,27.02
0.8315036296844482,37.95,27.02
0.9663164615631104,37.95,27.02
1.1010618209838867,37.95,27.0
1.2350072860717773,37.71,27.01
1.3708372116088867,37.95,27.0
1.5078730583190918,37.71,27.0
1.6805779933929443,37.71,27.02
1.815699577331543,37.71,27.0
1.950740098953247,37.71,27.0
2.0877792835235596,37.71,27.0
2.2381293773651123,37.46,27.01
2.3726882934570312,37.46,27.02
2.5074379444122314,37.46,27.0
2.6608762741088867,37.71,27.01
2.7960033416748047,37.71,27.0
2.9310526847839355,38.19,27.01
3.0662097930908203,38.19,27.0
3.2204906940460205,153.8,26.95
3.3571348190307617,154.28,26.95
3.5067696571350098,154.76,26.95
3.6583797931671143,154.79,26.95
3.791898488998413,154.86,26.95
3.9254770278930664,155.27,26.95
4.0977253913879395,155.27,26.95
4.233010292053223,155.35,26.95
4.38264012336731,155.27,26.95
4.516822576522827,155.1,26.95
4.6517393589019775,155.59,26.95
4.7854368686676025,155.51,26.95
4.921727657318115,155.35,26.96
5.058172941207886,155.83,26.95
5.193089008331299,155.99,26.95
5.328618049621582,155.75,26.95
5.466276168823242,155.35,26.96
5.6207594871521,155.74,26.95
5.7707507610321045,155.59,27.19
5.921340465545654,155.59,26.95
6.056230783462524,156.31,26.95
6.192511081695557,155.99,27.19
6.329350471496582,155.83,26.95
6.465185165405273,156.07,26.95
6.598824501037598,156.31,26.95
6.7328715324401855,155.59,26.95
6.88409948348999,155.74,26.95
7.036639451980591,156.23,26.95
7.172284126281738,156.07,26.95
7.307558298110962,156.55,26.95
7.441208600997925,156.23,26.95
7.613542795181274,156.55,26.95
7.764813423156738,156.47,26.95
7.899174690246582,155.83,26.96
8.033135890960693,156.47,26.95
8.184629440307617,156.23,26.95
8.319706439971924,156.31,26.95
8.453081369400024,156.55,26.96
8.587916851043701,156.31,26.95
8.723427772521973,156.31,26.95
8.856455564498901,156.55,26.95
8.99159550666809,156.23,26.95
9.126744031906128,156.55,26.95
9.26292872428894,156.47,26.95
9.396552562713623,156.31,26.95
9.531946420669556,156.47,26.96
9.686254501342773,156.23,26.95
9.822679281234741,156.23,26.96
9.956276178359985,156.31,26.95
10.091042280197144,156.79,26.95
10.226040601730347,156.07,26.95
10.362415790557861,156.47,26.95
10.49613618850708,156.71,26.95
10.630979537963867,156.47,26.95
10.765570163726807,156.47,26.95
10.902354717254639,156.55,26.95
11.056477308273315,156.47,27.19
11.229735851287842,156.96,26.95
11.378774404525757,156.47,26.95
11.513405323028564,156.96,26.95
11.685104846954346,156.96,26.95
11.819072961807251,155.83,26.96
11.953241348266602,157.03,26.95
12.107330322265625,156.47,26.95
12.24293041229248,156.96,26.96
12.37635350227356,156.96,26.95
