Time (s),GPU 0 Power (W),GPU 1 Power (W)
0.1001901626586914,37.46,27.02
0.2718019485473633,37.71,27.02
0.42354726791381836,37.46,27.02
0.5594696998596191,37.46,27.02
0.6943645477294922,37.22,27.0
0.829984188079834,37.22,27.02
0.9642584323883057,37.22,27.0
1.0988082885742188,37.22,27.02
1.234440565109253,37.22,27.02
1.3698651790618896,37.22,27.02
1.5047674179077148,37.22,27.0
1.6596884727478027,37.22,27.02
1.793639898300171,37.22,27.02
1.9292175769805908,37.22,27.02
2.0628015995025635,37.22,27.02
2.2136099338531494,37.22,27.0
2.349125862121582,37.22,27.0
2.5003228187561035,37.22,27.01
2.6349735260009766,32.86,27.02
2.769005298614502,32.35,27.02
2.902822494506836,32.35,27.02
3.038255453109741,32.35,27.02
3.172628164291382,32.61,27.02
3.3087472915649414,32.6,27.02
3.4435811042785645,32.61,27.02
3.5787265300750732,32.61,27.02
3.7143232822418213,32.37,27.02
3.8497049808502197,32.35,27.02
4.0008158683776855,32.61,27.02
4.134007692337036,32.35,27.02
4.269955158233643,32.37,27.02
4.42325234413147,32.37,27.02
4.5584025382995605,32.6,27.02
4.69164514541626,32.37,27.02
4.826716899871826,32.35,27.02
4.96205472946167,32.35,27.02
5.095743417739868,32.6,27.02
5.231166124343872,32.86,27.02
5.365705490112305,32.86,27.01
5.498575210571289,32.86,27.02
5.633108139038086,32.84,27.02
5.767355680465698,32.6,27.02
5.917607069015503,32.6,27.02
6.052813529968262,32.84,27.02
6.191484212875366,32.84,27.02
6.325828790664673,32.84,27.02
6.459688663482666,32.84,27.02
6.597026824951172,32.86,27.0
6.731989145278931,32.6,27.02
6.868164777755737,32.84,27.0
7.016705751419067,32.84,27.02
7.151912450790405,32.84,27.0
7.285467147827148,32.84,27.01
7.419300079345703,32.84,27.02
7.571649551391602,32.84,27.02
7.70609974861145,32.6,27.02
7.840646743774414,32.86,27.02
7.99508261680603,32.84,27.02
8.141949892044067,32.86,27.01
8.275566577911377,32.84,27.02
8.40413761138916,32.84,27.02
8.538742303848267,32.84,27.02
8.672829389572144,32.86,27.02
8.810948848724365,32.6,27.02
8.939480304718018,32.86,27.02
9.07609224319458,32.84,27.02
9.2306809425354,32.6,27.0
9.36061954498291,32.6,27.0
9.495270013809204,32.61,27.02
9.630364179611206,32.84,27.02
9.764355659484863,32.6,27.0
9.898359298706055,32.6,27.01
10.032717227935791,32.6,27.02
10.18562388420105,32.6,27.02
10.320479393005371,32.6,27.02
10.4534010887146,32.6,27.0
10.589696407318115,32.6,27.02
10.724689483642578,32.6,27.02
10.87914252281189,32.6,27.02
11.029564142227173,32.6,27.02
11.16375207901001,32.6,27.02
11.292059421539307,32.6,27.02
11.429197311401367,32.6,27.02
11.56302261352539,32.61,27.02
11.698087930679321,32.61,27.0
11.852785587310791,32.6,27.02
12.028894186019897,32.6,27.02
12.164770126342773,32.6,27.02
12.299791097640991,32.6,27.02
12.435425043106079,32.6,27.01
12.569699764251709,32.6,27.02
12.703972816467285,32.61,27.02
12.840341329574585,32.61,27.02
12.973827362060547,32.6,27.02
13.108294248580933,32.61,27.02
13.237864971160889,32.61,27.02
13.371782302856445,32.6,27.02
13.509563446044922,32.6,27.02
13.643802642822266,32.61,27.02
13.795357465744019,32.61,27.02
13.932450771331787,32.61,27.02
14.083981990814209,32.6,27.02
14.217877626419067,32.6,27.02
14.351433038711548,32.6,27.02
14.487806797027588,32.61,27.02
14.6232168674469,32.6,27.0
14.759769201278687,32.6,27.02
14.894559144973755,32.6,27.02
15.028475522994995,32.6,27.02
15.161686897277832,32.61,27.02
15.29481291770935,32.6,27.02
15.429173707962036,32.6,27.02
15.563664674758911,32.6,27.02
15.715269088745117,32.61,27.02
15.849964141845703,32.6,27.02
