Time (s),GPU 0 Power (W),GPU 1 Power (W)
18.860750913619995,36.01,27.0
18.996274709701538,36.01,27.0
19.129027843475342,36.01,27.0
19.264207124710083,36.25,27.0
19.400679111480713,36.25,27.0
19.5532968044281,36.01,27.0
19.688697814941406,36.01,27.0
19.823465824127197,36.98,27.0
19.95719885826111,181.32,26.93
20.092103958129883,190.73,26.92
20.264862537384033,195.78,26.93
20.4145290851593,196.02,26.95
20.568378686904907,178.22,26.95
20.72278666496277,183.25,26.93
20.860429525375366,185.32,26.93
21.014576196670532,185.8,27.17
21.1679949760437,196.51,26.93
21.302419424057007,191.85,26.95
21.45176339149475,188.45,26.93
21.603654384613037,197.23,26.93
21.774966716766357,185.66,26.93
21.90956974029541,186.38,26.95
22.061368942260742,170.95,26.95
22.19595193862915,180.15,26.95
22.330986261367798,149.66,26.95
22.467546939849854,189.41,26.93
22.60123372077942,191.58,27.17
22.75195837020874,197.0,27.17
22.927257537841797,94.29,26.98
23.081878185272217,183.25,26.95
23.219409704208374,185.18,26.93
23.35374641418457,186.62,26.93
23.500630617141724,186.62,26.93
23.632474422454834,194.84,26.93
23.765966415405273,196.99,26.93
23.899937391281128,195.8,26.93
24.03394317626953,198.21,26.93
24.170262813568115,195.8,27.19
24.305011510849,178.7,26.95
24.458797693252563,184.69,26.95
24.593326807022095,186.38,26.93
24.730076789855957,186.86,26.94
24.863877296447754,190.14,26.93
24.99828267097473,196.04,26.93
25.132556200027466,197.0,26.93
25.286643028259277,183.04,26.95
25.44135046005249,167.08,26.95
25.594088792800903,186.14,26.93
25.72966456413269,186.86,26.94
25.863325119018555,187.1,26.93
25.997828006744385,187.34,26.93
26.131597757339478,198.19,26.93
26.264936208724976,197.95,26.93
26.397736072540283,198.43,27.17
26.532479524612427,197.72,26.93
26.665927410125732,193.02,26.96
26.800148487091064,186.38,26.93
26.973242044448853,187.25,26.93
27.124948501586914,187.49,26.93
27.258452892303467,187.49,26.94
27.392438173294067,191.34,26.93
27.528857946395874,198.19,27.17
27.66258192062378,199.65,27.17
27.797306299209595,183.52,26.95
27.932196140289307,120.75,26.98
28.068859815597534,183.49,26.95
28.204243659973145,186.62,26.93
28.336860179901123,187.25,27.18
28.4705650806427,187.58,26.93
28.6047465801239,195.06,27.17
28.738898754119873,198.43,26.93
28.871816635131836,197.23,27.17
29.02819848060608,186.41,26.95
29.18135929107666,128.89,26.96
29.316333770751953,183.97,26.95
29.450042963027954,186.38,27.17
29.583502054214478,187.49,26.93
29.717643976211548,187.73,27.18
29.85614538192749,197.23,26.93
29.99018621444702,193.27,26.93
30.127774238586426,199.39,26.93
30.26181960105896,200.11,26.93
30.396557807922363,97.69,27.0
30.55022954940796,179.27,26.95
30.68392062187195,185.18,26.93
30.817835092544556,187.25,26.94
30.95272707939148,187.73,26.94
31.087812662124634,193.38,26.93
31.221454858779907,197.72,26.93
31.37380886077881,184.72,26.95
31.548584938049316,190.38,26.95
31.687127113342285,166.61,26.95
31.821093320846558,186.86,26.93
31.95802068710327,187.97,26.93
32.092188119888306,188.45,26.93
32.22714567184448,188.45,26.93
32.381184816360474,39.43,27.02
32.518410444259644,38.7,27.02
32.65264534950256,38.44,27.02
32.7867386341095,38.19,27.02
32.92266583442688,37.95,27.02
33.07891845703125,38.19,27.02
