Time (s),GPU 0 Power (W),GPU 1 Power (W)
0.10018277168273926,36.98,27.02
0.27323389053344727,36.74,27.02
0.4084489345550537,36.74,27.26
0.5437543392181396,36.74,27.02
0.6784980297088623,36.74,27.02
0.8120191097259521,36.74,27.02
0.9639270305633545,36.74,27.02
1.102332592010498,36.49,27.0
1.2340705394744873,36.49,27.02
1.3680744171142578,36.49,27.02
1.5039422512054443,36.49,27.02
1.6406476497650146,36.49,27.02
1.77764892578125,36.49,27.0
1.9111874103546143,36.49,27.0
2.0428757667541504,36.49,27.02
2.1773805618286133,36.49,27.02
2.31209659576416,36.49,27.0
2.447096586227417,36.49,27.0
2.581153154373169,36.49,27.0
2.713286876678467,31.88,27.02
2.84648060798645,32.13,27.02
2.9801504611968994,31.88,27.0
3.131809711456299,32.61,27.02
3.266569137573242,118.4,26.96
3.400222063064575,104.76,26.98
3.5367178916931152,123.49,26.96
3.685598373413086,125.18,26.96
3.820422649383545,128.32,26.96
3.9541969299316406,127.36,26.96
4.088108062744141,128.56,27.21
4.242925405502319,128.32,26.96
4.376349449157715,128.32,26.96
4.512475967407227,130.01,26.96
4.644488334655762,128.32,26.96
4.7783496379852295,126.87,26.96
4.913224458694458,129.05,26.96
5.0471014976501465,128.08,26.96
5.182494163513184,128.08,26.96
5.316033363342285,128.56,26.96
5.450618267059326,126.41,26.96
5.584171772003174,128.08,26.96
5.722025394439697,127.84,26.96
5.875854969024658,127.11,26.96
6.012382984161377,128.56,26.97
6.162977457046509,127.36,26.96
6.298003435134888,128.8,26.96
6.431499004364014,128.32,26.96
6.568265438079834,126.87,26.96
6.695919752120972,128.56,26.96
6.832276821136475,128.56,27.21
6.9659271240234375,128.56,26.97
7.101568937301636,128.8,26.96
7.235780239105225,129.05,26.96
7.371964693069458,128.56,26.96
7.506473064422607,129.77,26.96
7.6628639698028564,127.6,26.96
7.794762134552002,128.56,26.96
7.928385257720947,127.84,27.21
8.064311742782593,129.53,26.96
8.202784538269043,128.56,26.96
8.337671041488647,129.29,26.96
8.469650268554688,127.84,26.96
8.637028455734253,130.26,26.96
8.764232397079468,129.29,26.96
8.893900871276855,128.1,26.96
9.047563552856445,127.6,26.96
9.197929620742798,129.29,26.96
9.32490849494934,126.63,26.96
9.453657150268555,130.01,26.96
9.581313848495483,130.74,26.96
9.735621690750122,130.5,26.96
9.868601083755493,129.05,26.96
10.01740312576294,128.56,26.96
10.154131889343262,128.08,26.96
10.3274085521698,128.56,26.96
10.462818145751953,128.08,26.96
10.597843408584595,127.6,26.96
10.734090328216553,127.11,26.96
10.867473363876343,130.01,26.96
11.001957893371582,129.29,26.96
11.136593341827393,128.88,26.96
11.273773908615112,128.64,26.96
11.407163381576538,128.8,27.21
11.54195523262024,130.5,26.96
11.695618152618408,129.29,26.96
11.865002155303955,129.29,26.96
12.000307083129883,126.63,26.96
12.133971214294434,129.53,26.96
12.268043756484985,128.8,26.96
12.403271913528442,129.77,26.96
12.541523218154907,129.77,26.96
12.675726652145386,128.8,26.96
12.825439929962158,128.32,27.21
12.959897994995117,129.53,26.96
13.094050407409668,128.56,26.96
13.228083610534668,128.8,26.96
13.363248825073242,128.32,26.96
13.499473810195923,129.29,26.96
13.633938074111938,127.11,26.96
13.767222881317139,129.05,26.96
13.919477224349976,128.32,26.96
14.054855346679688,129.07,26.96
14.189778566360474,130.98,26.96
14.323833227157593,129.77,26.96
14.473574161529541,129.05,26.96
14.60764741897583,128.8,26.96
14.742881298065186,128.56,26.96
14.879106760025024,129.77,26.96
15.01421332359314,130.5,26.96
15.180823564529419,128.56,27.21
15.351834297180176,130.26,26.96
15.48690128326416,129.77,26.96
15.622939825057983,130.01,26.96
15.77599549293518,129.29,26.96
15.911395072937012,128.32,26.96
16.04547882080078,130.5,26.96
16.180890798568726,127.11,26.96
16.313598155975342,130.01,26.96
16.44736123085022,129.77,26.96
16.602104902267456,128.56,26.96
16.736157417297363,129.53,26.96
16.89085841178894,127.11,26.96
17.026148796081543,129.53,26.96
17.160030603408813,128.08,26.96
17.296308755874634,128.32,26.96
17.431100368499756,129.36,26.96
17.565067291259766,128.8,26.97
17.717755794525146,127.62,26.96
17.852116346359253,129.77,26.96
17.987094402313232,129.05,26.96
18.117110013961792,128.8,26.96
18.25155019760132,130.74,26.96
18.387266159057617,129.53,26.96
18.52483582496643,130.74,26.96
18.65864062309265,130.98,26.96
18.790435552597046,129.77,26.96
18.924875020980835,128.56,26.96
19.059478044509888,129.53,26.96
19.193779230117798,130.98,26.96
19.34969925880432,131.46,26.96
19.48554754257202,130.01,26.96
19.619266033172607,129.53,26.96
19.754155158996582,130.5,26.96
19.89016556739807,130.5,26.96
20.024178504943848,129.05,26.96
20.17335319519043,130.01,26.96
20.33045244216919,130.91,26.96
20.464171886444092,128.8,27.21
20.598233461380005,130.26,26.96
20.73211669921875,130.98,26.96
20.89939284324646,130.26,26.96
21.03482174873352,130.26,26.96
21.168559551239014,130.01,26.96
21.303425312042236,129.77,26.96
21.436885595321655,127.84,26.96
21.572006464004517,127.36,26.96
21.705536365509033,130.67,26.96
21.839579582214355,129.29,27.21
22.01281213760376,129.53,26.96
22.147289752960205,128.32,27.21
22.320250034332275,129.53,26.96
22.45381736755371,130.26,26.96
22.587184190750122,129.77,26.96
22.722944021224976,129.53,26.96
22.857494115829468,129.53,26.96
22.994359016418457,130.01,26.96
23.128206253051758,130.26,27.21
23.264802932739258,128.08,26.96
23.434810876846313,130.98,26.96
23.568662405014038,129.77,27.21
23.70278811454773,129.53,26.96
23.834650993347168,128.56,26.96
24.00731110572815,127.84,26.96
24.142313241958618,130.01,26.96
24.275969982147217,130.09,26.96
24.427573680877686,131.71,26.96
24.563029766082764,130.01,26.96
24.69806957244873,129.77,26.96
24.833901405334473,129.77,26.96
24.96816062927246,130.26,26.96
25.102125644683838,130.98,26.96
25.236060619354248,130.26,26.96
25.372979164123535,130.74,26.96
25.50739097595215,130.01,26.96
25.677773475646973,130.5,26.96
25.813658952713013,131.95,26.96
25.947965383529663,130.5,26.96
26.084697008132935,130.5,26.96
26.218050241470337,131.46,26.96
26.35195016860962,130.74,26.96
26.4872305393219,129.77,26.96
26.62592625617981,130.5,26.96
26.759804487228394,129.77,26.96
26.894886255264282,129.53,26.96
27.047625303268433,130.74,26.96
27.199431896209717,130.26,26.96
27.351210117340088,130.5,26.96
27.486241817474365,128.8,26.96
27.619367361068726,128.8,26.96
27.75152587890625,128.08,26.96
27.887412548065186,129.29,26.96
28.014110326766968,128.08,26.96
28.145732164382935,131.71,26.96
28.276333570480347,130.5,26.96
28.406221628189087,128.32,26.96
28.539725065231323,131.95,26.96
28.6748309135437,130.5,26.96
28.81021022796631,130.01,26.96
28.94504165649414,130.5,26.96
29.07953691482544,131.22,26.96
29.214200735092163,130.26,26.96
29.349730491638184,130.98,26.96
29.484551191329956,130.26,26.96
29.61815309524536,131.71,26.96
29.749661684036255,129.77,26.96
29.884294748306274,131.22,26.96
30.020386934280396,130.74,26.96
30.155969858169556,129.05,26.96
30.289679765701294,130.74,26.96
30.423147439956665,129.53,26.96
30.557944774627686,38.68,27.02
