Time (s),GPU 0 Power (W),GPU 1 Power (W)
0.10019063949584961,37.71,27.02
0.279834508895874,37.71,27.02
0.4305150508880615,37.71,27.02
0.586979866027832,37.46,27.02
0.7222943305969238,113.0,26.96
0.8579838275909424,114.45,26.96
1.0124943256378174,99.25,26.98
1.1620094776153564,99.5,26.98
1.2970120906829834,100.24,26.98
1.4313926696777344,99.75,26.98
1.5652666091918945,99.5,26.98
1.699397325515747,99.99,26.98
1.8328101634979248,99.75,26.98
1.9660797119140625,99.75,26.98
2.1204121112823486,99.02,26.98
2.253917932510376,99.08,26.98
2.3872501850128174,98.05,26.98
2.522247791290283,97.86,26.98
2.678065299987793,98.54,26.98
2.832188606262207,97.86,26.98
2.9687230587005615,97.38,26.98
3.104478359222412,98.11,26.98
3.238967180252075,97.86,26.98
3.3727359771728516,96.9,26.98
3.5246009826660156,96.41,26.98
3.6785924434661865,97.38,26.98
3.8114755153656006,97.38,26.98
3.944899559020996,96.41,26.98
4.078487873077393,97.14,26.98
4.211987495422363,96.9,26.98
4.346044301986694,96.17,26.98
4.479367971420288,97.62,26.98
4.61307430267334,97.38,26.98
4.766676664352417,97.09,26.98
4.9003987312316895,98.05,26.98
5.052248001098633,98.35,26.98
5.22186279296875,97.38,26.98
5.377661228179932,97.62,26.98
5.529597520828247,97.38,26.98
5.6643898487091064,98.35,26.98
5.799612998962402,98.11,26.98
5.937440395355225,98.35,26.98
6.070934057235718,98.59,26.98
6.204577684402466,98.11,26.98
6.377058744430542,98.35,26.98
6.514484643936157,97.57,26.98
6.668362617492676,97.86,26.98
6.82157301902771,97.62,26.98
6.970305919647217,97.62,26.98
7.124203681945801,97.62,26.98
7.277162313461304,97.62,26.98
7.413369655609131,97.62,26.98
7.548245668411255,98.35,26.98
7.698813438415527,98.35,26.98
7.8377156257629395,98.11,26.98
7.972358465194702,98.11,26.98
8.108949184417725,98.54,26.98
8.2453031539917,98.59,26.98
8.381360054016113,98.78,26.98
8.510792016983032,99.03,26.98
8.644023180007935,99.03,26.98
8.796269178390503,98.59,26.98
8.931196451187134,98.83,26.98
9.06472110748291,99.75,26.98
9.200978994369507,98.78,26.98
9.33620548248291,98.54,26.98
9.485718250274658,98.11,26.98
9.621524333953857,99.32,26.98
9.756026268005371,99.32,27.23
9.894509077072144,99.56,26.98
10.028849124908447,99.02,26.98
10.163772583007812,99.02,26.98
10.3165762424469,99.5,26.98
10.45447301864624,99.26,26.98
10.587189435958862,98.83,26.98
10.721073627471924,99.5,26.98
10.894545555114746,99.75,26.98
11.048200607299805,99.99,26.98
11.20026183128357,99.26,26.98
11.335745811462402,100.24,26.98
11.470926761627197,99.75,26.98
11.604833364486694,99.32,26.98
11.7382230758667,98.59,26.98
11.875887632369995,99.03,26.98
12.01171326637268,97.14,26.98
12.162212371826172,97.62,26.98
12.29738473892212,98.11,26.98
12.434410572052002,98.54,26.98
12.56836748123169,98.11,26.98
12.703631401062012,98.59,26.98
12.839898347854614,97.86,26.98
12.976764917373657,97.86,26.98
13.108178853988647,98.59,26.98
13.28004264831543,98.59,26.98
13.415522813796997,98.35,26.98
13.549520492553711,99.03,26.98
13.684036254882812,98.54,26.98
13.818873882293701,99.08,26.98
13.955236434936523,98.11,26.98
14.088865518569946,99.32,26.98
14.223270177841187,98.83,26.98
14.395256042480469,99.08,26.98
14.529167413711548,98.11,26.98
14.665357112884521,98.83,26.98
14.816072463989258,97.86,26.98
14.951040506362915,99.27,26.98
15.125306129455566,98.05,26.98
15.259855270385742,98.11,26.98
15.40888261795044,98.35,26.98
15.557101964950562,98.78,26.98
15.69467282295227,98.11,26.98
15.828711986541748,97.14,26.98
15.963515520095825,97.38,26.98
16.095988512039185,97.86,26.98
16.234543561935425,98.11,26.98
16.406198978424072,96.17,26.98
16.560291051864624,95.44,26.98
16.696945905685425,96.65,26.98
16.8326096534729,96.17,26.98
16.965482473373413,96.65,26.98
17.099223852157593,95.2,26.98
17.23410701751709,96.41,27.23
17.368552446365356,95.93,26.98
17.505165576934814,96.17,26.98
17.63765025138855,96.41,26.98
17.77373743057251,96.65,26.98
17.907509565353394,96.9,26.98
18.04159688949585,95.93,26.98
18.17546510696411,97.38,26.98
18.329472064971924,97.62,26.98
18.480018377304077,97.62,26.98
18.651317358016968,97.14,26.98
18.78510880470276,97.86,26.98
18.937066793441772,98.35,26.98
19.091132402420044,98.29,26.98
19.225969314575195,97.14,26.98
19.360275745391846,97.38,26.98
19.49631428718567,98.35,26.98
19.63417339324951,96.65,26.98
19.790868997573853,96.17,26.98
19.965253114700317,97.38,26.98
20.09383463859558,95.93,26.98
20.227755308151245,96.41,26.98
20.37900996208191,97.14,26.98
20.554060220718384,96.9,26.98
20.690364837646484,96.41,26.98
20.82543134689331,97.62,26.98
20.97632646560669,97.62,26.98
21.151716232299805,96.17,26.98
21.291651725769043,97.86,26.98
21.430058479309082,97.14,26.98
21.565242528915405,96.9,26.98
21.70007085800171,96.9,26.98
21.851959705352783,96.65,26.98
21.984877586364746,96.65,26.98
22.12096405029297,97.62,26.98
22.26635479927063,95.93,26.98
22.398995399475098,96.65,26.98
22.55186104774475,96.65,26.98
22.684831619262695,96.41,26.98
22.818108320236206,96.41,26.98
22.953251600265503,97.38,26.98
23.08865189552307,98.11,26.98
23.223178148269653,96.9,26.98
23.35707664489746,96.65,26.98
23.492033004760742,96.17,26.98
23.6646990776062,96.9,26.98
23.79870915412903,96.9,26.98
23.933635234832764,97.62,26.98
24.068444967269897,98.35,26.98
24.203126430511475,97.38,26.98
24.33676290512085,97.86,26.98
24.472725868225098,97.38,26.98
24.606842517852783,97.38,26.98
24.74178385734558,97.62,27.23
24.875274896621704,97.62,26.98
25.013991117477417,97.86,26.98
25.15042209625244,98.11,26.98
25.284685850143433,97.86,26.98
25.420897722244263,96.9,26.98
25.555224180221558,96.9,26.98
25.691688060760498,98.11,26.98
25.824936151504517,98.11,26.98
25.958500146865845,97.86,26.98
26.09544587135315,96.65,26.98
26.230664014816284,97.14,27.23
26.384291648864746,98.11,26.98
26.520691871643066,96.9,26.98
26.693947315216064,97.57,26.98
26.822590351104736,97.86,26.98
26.95591950416565,97.62,26.98
27.09062647819519,99.03,26.98
27.223973751068115,98.11,26.98
27.36062717437744,98.29,26.98
27.497116804122925,99.08,26.98
27.634793758392334,98.83,26.98
27.78813147544861,98.35,26.98
27.920500993728638,97.86,26.98
28.057883262634277,98.35,26.98
28.213311433792114,97.38,26.98
28.385207176208496,97.86,26.98
28.52050805091858,99.27,26.98
28.658458709716797,100.24,26.98
28.793514013290405,100.24,26.98
28.927393674850464,100.24,26.98
29.080671310424805,99.99,26.98
29.214815139770508,100.48,26.98
29.34938931465149,99.99,27.23
29.48322606086731,99.99,26.98
29.618050813674927,102.16,26.98
29.773131370544434,102.16,26.98
29.90905213356018,103.85,26.98
30.065286874771118,104.34,27.23
30.2117657661438,105.79,26.98
30.340240716934204,108.87,26.98
30.49171805381775,110.82,27.21
30.6286039352417,111.79,26.96
30.76140594482422,111.3,26.96
30.8951678276062,108.87,26.98
31.031341791152954,107.66,26.98
31.20411252975464,110.58,26.98
31.341480255126953,108.45,26.98
31.476172924041748,108.64,26.98
31.61275815963745,108.4,26.98
31.764329433441162,107.91,26.98
31.91631031036377,106.76,26.98
32.05305075645447,105.79,26.98
32.18545579910278,105.79,26.98
32.32149076461792,106.95,26.98
32.47301363945007,108.64,26.98
32.60675001144409,112.03,26.98
32.739904165267944,113.96,26.98
32.87356877326965,115.59,26.96
33.01056504249573,116.87,26.96
33.142526149749756,117.28,26.96
33.27603316307068,118.01,26.96
33.4107928276062,118.25,26.96
33.54472017288208,118.72,26.96
33.681336402893066,119.21,26.96
33.832127809524536,119.45,26.96
33.98507571220398,119.7,26.96
34.121196031570435,114.94,26.97
34.276291370391846,115.89,26.96
34.41036558151245,100.96,26.98
34.54402184486389,101.01,26.98
34.67625069618225,100.72,26.98
34.811591148376465,100.72,26.98
34.94541573524475,100.72,26.98
35.07940912246704,100.72,26.98
35.212905406951904,100.72,26.98
35.346571922302246,101.21,26.98
35.479893922805786,100.72,26.98
35.614593505859375,100.24,26.98
35.75013542175293,100.24,26.98
35.92396640777588,98.83,26.98
