System,System,System,System,System,System,System,System,System,System
Time,EXEC,CFREQ,READ,WRITE,INST,PhysIPC%,Proc Energy (Joules),DRAM Energy (Joules),UncFREQ (Ghz)
20:03:54.169,0.0,1.15,0.0,0.0,2.57,12.38,2.53,0.14,0.16
20:03:54.270,0.0,1.0,0.0,0.0,5.82,24.24,2.44,0.14,0.18
20:03:54.370,0.0,1.0,0.0,0.0,5.56,25.14,2.36,0.09,0.16
20:03:54.469,0.0,1.0,0.0,0.0,6.31,23.99,2.54,0.15,0.2
20:03:54.570,0.0,1.0,0.0,0.0,5.31,24.94,2.13,0.09,0.07
20:03:54.670,0.02,1.87,0.01,0.05,211.87,5.65,6.79,0.83,1.36
20:03:54.770,0.44,2.41,1.83,1.17,5433.19,25.02,16.98,1.8,2.32
20:03:54.871,0.72,2.11,6.06,3.12,9045.55,44.93,19.84,2.99,2.4
20:03:54.970,0.7,2.0,5.47,2.82,8636.05,45.82,18.9,2.82,2.4
20:03:55.071,0.7,2.02,6.01,3.07,8770.19,45.34,19.61,2.99,2.4
20:03:55.172,0.71,2.09,6.12,3.16,8833.95,44.5,19.73,2.99,2.4
20:03:55.272,0.7,2.02,5.8,3.0,8740.98,45.7,19.19,2.88,2.4
20:03:55.372,0.71,2.02,5.71,2.94,8798.87,45.9,19.31,2.9,2.4
20:03:55.471,0.71,2.1,6.0,3.07,8795.11,44.27,19.53,2.95,2.4
20:03:55.572,0.69,2.06,6.02,3.11,8588.64,44.08,19.52,2.98,2.41
20:03:55.671,0.7,2.06,5.72,2.97,8701.66,44.57,19.27,2.88,2.39
20:03:55.770,0.73,2.08,5.79,2.95,9051.76,46.12,19.5,2.92,2.4
20:03:55.871,0.7,2.07,6.1,3.12,8835.45,44.75,19.68,3.0,2.4
20:03:55.971,0.71,2.1,6.12,3.14,8777.22,44.05,19.67,2.99,2.4
20:03:56.072,0.71,2.08,6.05,3.12,8937.74,45.14,19.67,2.97,2.41
20:03:56.172,0.7,2.03,5.68,2.94,8692.07,45.02,19.3,2.9,2.39
20:03:56.272,0.69,1.99,5.79,2.93,8631.64,45.85,19.05,2.9,2.4
20:03:56.372,0.7,2.06,6.03,3.12,8696.79,44.4,19.55,2.97,2.4
20:03:56.473,0.73,2.13,6.06,3.12,9083.36,44.74,20.03,3.02,2.4
20:03:56.572,0.7,2.05,5.78,3.0,8753.86,45.16,19.3,2.91,2.4
20:03:56.672,0.62,2.16,4.86,2.5,7688.93,37.53,18.98,2.67,2.4
20:03:56.773,0.63,2.15,5.57,2.81,7917.18,38.47,19.44,2.83,2.4
20:03:56.873,0.73,2.1,5.95,2.91,9073.56,45.79,19.59,2.92,2.4
20:03:56.973,0.72,2.06,5.99,2.96,8991.68,46.07,19.56,2.95,2.4
20:03:57.073,0.73,2.1,6.15,3.03,9056.6,45.48,19.62,2.96,2.4
20:03:57.173,0.7,2.07,6.11,3.0,8788.31,44.65,19.57,2.97,2.39
20:03:57.274,0.7,2.15,5.82,2.88,8703.09,42.64,19.61,2.87,2.4
20:03:57.373,0.64,2.23,5.42,2.67,7939.44,37.6,19.36,2.77,2.4
20:03:57.473,0.73,2.11,6.17,3.05,9152.95,45.72,19.72,2.96,2.4
20:03:57.573,0.74,2.11,6.12,3.03,9117.66,45.74,19.89,2.98,2.4
20:03:57.673,0.7,2.12,5.72,2.89,8774.26,43.26,19.52,2.88,2.39
20:03:57.773,0.73,2.09,5.95,2.92,9114.01,46.08,19.58,2.91,2.4
20:03:57.873,0.71,2.04,6.0,2.96,8822.04,45.77,19.3,2.95,2.4
20:03:57.974,0.72,2.11,6.16,3.05,9075.5,45.06,19.85,2.99,2.4
20:03:58.074,0.72,2.1,6.14,3.05,8965.85,44.91,19.67,2.97,2.4
20:03:58.174,0.75,2.19,6.18,3.07,9350.68,45.05,20.15,2.97,2.4
20:03:58.273,0.72,2.13,6.12,3.05,8850.32,44.1,19.58,2.96,2.4
20:03:58.374,0.73,2.07,6.15,3.06,9163.52,46.24,19.83,3.0,2.4
20:03:58.475,0.72,2.07,6.13,3.06,9022.79,45.81,19.57,2.96,2.4
20:03:58.575,0.73,2.09,6.03,3.01,9088.49,45.69,19.67,2.94,2.4
20:03:58.674,0.73,2.05,5.92,2.95,8973.87,46.45,19.34,2.92,2.4
20:03:58.774,0.72,2.11,6.07,3.03,9020.35,45.12,19.7,2.94,2.4
20:03:58.874,0.73,2.11,6.12,3.05,9108.07,45.71,19.6,2.94,2.4
20:03:58.975,0.73,2.11,6.09,3.03,9105.55,45.17,19.92,3.01,2.4
