Time (s),GPU 0 Power (W)
0.10019969940185547,46.49
0.2449498176574707,97.59
0.39038515090942383,249.95
0.529477596282959,246.23
0.6760354042053223,246.64
0.8141415119171143,246.73
0.9550933837890625,219.11
1.0804479122161865,241.96
1.2019391059875488,250.72
1.3215038776397705,247.3
1.4450807571411133,249.95
1.569159746170044,246.32
1.716494083404541,251.1
1.8411803245544434,250.34
1.9607245922088623,236.4
2.081475257873535,250.34
2.2009291648864746,246.33
2.3241827487945557,246.83
2.4467687606811523,251.31
2.5684738159179688,251.6
2.6927027702331543,250.72
2.8172852993011475,250.53
2.9404807090759277,238.45
3.081679582595825,248.56
3.2250330448150635,250.91
3.3669238090515137,251.79
3.4893555641174316,251.7
3.611698865890503,253.14
3.7538270950317383,248.27
3.8731822967529297,247.49
3.9965553283691406,240.1
4.140340566635132,247.6
4.281192302703857,252.86
4.421684503555298,249.66
4.5454723834991455,249.93
4.665278911590576,252.56
4.810003042221069,238.64
4.933184385299683,248.67
5.0783562660217285,243.41
5.1983160972595215,249.26
5.363524913787842,254.31
5.50515341758728,240.0
5.627680063247681,253.73
5.747593879699707,243.81
5.868006229400635,240.68
5.988535642623901,251.5
6.113719463348389,250.43
6.254418849945068,253.82
6.415904521942139,245.85
6.557624578475952,240.59
6.681111574172974,254.41
6.800779104232788,239.81
6.922502040863037,245.27
7.066170692443848,255.09
7.190351247787476,250.63
7.316234350204468,254.52
7.442496299743652,246.72
7.567930221557617,240.3
7.69170069694519,255.28
7.829842567443848,240.97
7.974220514297485,245.27
8.097635746002197,240.68
8.243222951889038,250.53
8.386069297790527,254.23
8.52980661392212,241.45
8.65034532546997,241.75
8.811521530151367,244.79
8.937424659729004,248.57
9.061055421829224,254.88
9.203624486923218,250.91
9.345947265625,255.18
9.46616005897522,248.67
9.590322971343994,245.36
9.730280876159668,250.72
9.854330062866211,245.85
9.978514432907104,241.38
10.128083229064941,254.32
10.25389051437378,254.61
10.378054141998291,244.69
10.537964820861816,241.07
10.660640001296997,253.43
10.785524129867554,240.68
10.927881002426147,245.08
11.051390647888184,245.75
11.172383785247803,250.43
11.309560775756836,255.18
11.434268712997437,241.16
11.578091621398926,240.88
11.702392101287842,255.97
11.846437692642212,246.33
11.992909669876099,245.38
12.119503498077393,251.79
12.258347272872925,241.08
12.40219783782959,255.78
12.548131227493286,241.35
12.688250541687012,240.78
12.812900304794312,255.77
12.936996936798096,241.16
13.084898710250854,240.2
13.208578824996948,255.37
13.332673788070679,242.16
13.47404170036316,245.85
13.61326551437378,245.47
13.736082315444946,244.22
13.856628656387329,241.07
14.001662731170654,256.57
14.146704912185669,242.56
14.273228406906128,245.46
14.396580934524536,253.24
14.534499645233154,250.72
14.679424047470093,245.94
14.801399946212769,255.48
14.922028064727783,241.67
15.065642595291138,246.73
15.213167190551758,241.57
15.338708877563477,240.59
15.46156096458435,250.34
15.58560037612915,243.43
15.73274040222168,240.7
15.859133958816528,255.09
15.982267618179321,254.52
16.106751680374146,245.56
16.24611520767212,242.06
16.389587879180908,241.86
16.550041675567627,252.86
16.694709300994873,249.18
16.821346044540405,253.55
16.986414432525635,242.85
17.128087520599365,245.18
17.248897314071655,242.37
17.394189834594727,242.27
17.533949375152588,245.07
17.698155879974365,251.1
17.82426166534424,255.58
17.945323705673218,256.27
18.068283319473267,242.56
18.213630199432373,253.24
18.35820484161377,245.75
18.517505168914795,255.58
18.64118480682373,246.04
18.764630794525146,250.91
18.886590480804443,256.65
19.01027011871338,246.13
19.13625454902649,246.04
19.274476289749146,247.21
19.397724628448486,245.07
19.53993844985962,256.45
19.683571100234985,241.45
19.807202339172363,256.27
19.928776502609253,252.76
20.071629762649536,241.35
20.192240476608276,255.18
20.312865495681763,246.62
20.4375479221344,244.78
20.584123849868774,245.16
20.70950484275818,255.98
20.836082935333252,241.37
20.974388122558594,253.65
21.11854863166809,256.95
21.245006561279297,245.57
21.368672370910645,245.37
21.492116928100586,246.32
21.617596864700317,245.07
21.74078941345215,256.17
21.885443449020386,245.94
22.00868320465088,242.46
22.131656885147095,247.11
22.251927137374878,252.18
22.376177549362183,253.55
22.51782250404358,244.31
22.642011642456055,255.18
22.762008666992188,245.56
22.885697603225708,241.97
23.009276151657104,254.13
23.13302493095398,241.98
23.282373428344727,241.38
23.409276485443115,255.89
23.550071239471436,241.27
23.674187660217285,244.59
23.839871883392334,240.42
23.978894472122192,255.28
24.10329556465149,246.51
24.230166912078857,245.56
24.376042366027832,240.7
24.524285078048706,252.27
24.646735191345215,253.25
24.769626140594482,245.94
24.893166303634644,253.25
25.033496856689453,255.98
25.157553911209106,242.85
25.280797958374023,245.56
25.40410304069519,244.78
25.562889337539673,241.4
25.68667483329773,251.89
25.806875228881836,240.12
25.932314157485962,241.08
26.053388833999634,246.23
26.175511360168457,256.36
26.295572996139526,241.08
26.438307285308838,240.7
26.60174870491028,256.66
26.72555661201477,241.88
26.847551345825195,246.13
26.96930766105652,256.27
27.133370637893677,254.8
27.25726342201233,242.46
27.381521463394165,241.76
27.52192974090576,251.4
27.666322708129883,252.08
27.811060905456543,241.27
27.93367099761963,253.16
28.053659200668335,257.33
28.176881313323975,242.95
28.299904823303223,252.78
28.43811321258545,256.27
28.5818932056427,241.29
28.70599603652954,250.91
28.831913471221924,245.75
28.952366590499878,250.63
29.090528964996338,255.7
29.239571571350098,241.57
29.365978240966797,241.57
29.511067152023315,255.4
29.656753063201904,241.47
29.82208514213562,241.31
29.96652317047119,241.97
30.088142156600952,255.89
30.212840795516968,250.14
30.336584329605103,254.99
30.46082329750061,242.86
30.6060528755188,244.97
30.733487367630005,241.76
30.85733461380005,245.46
30.9998722076416,255.49
31.126259803771973,251.79
31.25125217437744,254.71
31.374870777130127,241.39
31.513965368270874,246.51
31.66083836555481,247.11
31.803736209869385,246.82
31.92892622947693,256.17
32.07371163368225,241.27
32.218663454055786,251.31
32.33942890167236,257.42
32.465336084365845,243.05
32.609734296798706,242.84
32.73355841636658,247.22
32.85714936256409,243.05
32.98058342933655,246.23
33.10590887069702,247.41
33.25034976005554,246.73
33.37510800361633,243.71
33.53366494178772,242.95
33.6754355430603,248.3
33.79865550994873,253.65
33.91986036300659,243.05
34.06160807609558,242.06
34.18640089035034,256.95
34.330345153808594,244.88
34.47411131858826,246.62
34.59858179092407,243.52
34.721715450286865,244.31
34.84500432014465,246.62
34.969156980514526,257.9
35.089537143707275,243.9
35.213427782058716,248.49
35.33708333969116,254.32
35.46142053604126,251.89
35.606722593307495,241.08
35.73061180114746,246.92
35.85113167762756,243.53
35.97394061088562,246.13
36.117361068725586,248.38
36.24138355255127,248.0
36.36654448509216,252.56
36.510353088378906,252.56
36.66971969604492,246.73
36.835787296295166,246.82
36.962218284606934,256.76
37.08222842216492,243.05
37.20220613479614,242.06
37.326003313064575,258.12
37.46990656852722,253.05
37.59370970726013,243.43
37.717225074768066,250.72
37.84058451652527,256.46
37.964964866638184,242.85
38.084999084472656,244.5
38.22923803329468,255.89
38.35187005996704,252.08
38.47221565246582,243.62
38.59256887435913,250.72
38.736435651779175,243.14
38.857264280319214,242.08
38.97725963592529,245.94
39.117881536483765,242.08
39.241572856903076,246.92
39.40156674385071,246.92
39.548006534576416,255.79
39.709816217422485,241.67
39.85515809059143,241.78
39.979127407073975,242.46
40.1180956363678,256.76
40.238362073898315,246.92
40.38220715522766,241.38
40.52671432495117,243.14
40.65312147140503,247.21
40.77374315261841,243.52
40.89772820472717,247.32
41.06135535240173,246.73
41.184988260269165,257.33
41.32781934738159,243.04
41.467623710632324,242.08
41.607794523239136,246.92
41.73154902458191,243.9
41.852627992630005,241.86
41.97342085838318,247.79
42.096303939819336,252.67
42.22114181518555,246.04
42.346025228500366,242.27
42.49081492424011,246.42
42.653921365737915,257.04
42.778011322021484,242.84
42.90138554573059,241.99
43.02581000328064,252.27
43.170268297195435,242.65
43.2947256565094,242.37
43.45663022994995,246.73
43.58204984664917,243.13
43.728413820266724,242.95
43.85417938232422,251.31
43.97465968132019,241.29
44.09755778312683,247.32
44.221325635910034,256.36
44.344669818878174,242.75
44.468945264816284,243.53
44.61424899101257,242.27
44.739360094070435,252.08
44.85983943939209,247.21
44.9846088886261,247.49
45.108869791030884,252.48
45.25362849235535,256.46
45.37926912307739,242.84
45.522045373916626,243.24
45.64207315444946,246.92
45.762720823287964,257.62
45.90215015411377,243.14
46.046884059906006,251.21
46.17343544960022,256.76
46.298887729644775,243.33
46.4205482006073,248.59
46.5618999004364,243.23
46.68619394302368,251.89
46.826268434524536,248.0
46.952211141586304,247.6
47.09691643714905,247.7
47.21910524368286,244.0
47.340304136276245,252.18
47.478553771972656,243.14
47.60246157646179,243.14
47.726401805877686,247.89
47.86920714378357,252.65
48.01360464096069,250.91
48.15801787376404,243.62
48.27999973297119,247.51
48.403865337371826,243.53
48.54538655281067,247.6
48.669164180755615,247.92
48.7933509349823,247.01
48.91714668273926,242.08
49.061718225479126,251.01
49.18504762649536,247.6
49.30901050567627,242.18
49.42891502380371,255.18
49.55522537231445,247.6
49.67944383621216,246.74
49.7996883392334,245.94
49.92006468772888,243.04
50.077577352523804,251.21
50.20187067985535,247.13
50.325363636016846,252.86
50.44806718826294,257.33
50.58565926551819,242.75
50.70925545692444,242.16
50.83508920669556,257.43
50.97742772102356,242.37
51.122138023376465,251.21
51.26760697364807,256.95
51.38997673988342,241.97
51.54944181442261,251.21
51.67460107803345,256.66
51.795978307724,245.56
51.91650032997131,251.1
52.03912925720215,241.57
52.15913534164429,251.11
52.28163027763367,256.85
52.40524125099182,246.04
52.55356287956238,246.82
52.71511507034302,243.14
52.84066581726074,246.42
52.963552951812744,247.32
53.106212854385376,251.21
53.247721433639526,257.33
53.369661808013916,242.46
53.491051197052,243.33
53.614927768707275,250.53
53.736170530319214,247.68
53.85898303985596,258.32
53.980032205581665,243.43
54.103370666503906,250.53
54.22663354873657,243.23
54.34695029258728,242.18
54.46973466873169,250.63
54.5898859500885,253.65
54.7138614654541,250.23
54.85808777809143,247.03
55.002081632614136,245.37
55.127137184143066,244.7
55.250855684280396,252.37
55.372047424316406,247.13
55.531343936920166,241.1
55.65216875076294,251.5
55.77233648300171,241.67
55.89336538314819,251.4
56.04123139381409,244.41
56.16643667221069,242.46
56.288923501968384,250.04
56.40885019302368,249.95
56.5523521900177,257.04
56.672857999801636,243.24
56.79539227485657,241.99
56.93976187705994,257.82
57.07876467704773,244.1
57.20025658607483,246.62
57.32083463668823,255.4
57.44690775871277,241.86
57.60952162742615,248.99
57.73470687866211,242.56
57.856295108795166,248.68
57.98107123374939,254.99
58.12224888801575,252.65
58.24732446670532,243.91
58.36890912055969,248.99
58.51383996009827,255.7
58.6382896900177,243.33
58.76222348213196,246.13
58.88914108276367,255.49
59.033730268478394,248.59
59.15617489814758,241.99
59.27676606178284,247.41
59.40009331703186,254.9
59.53808045387268,232.69
59.68150472640991,242.37
59.807809352874756,241.01
59.93282699584961,256.17
60.070067405700684,255.37
60.195321559906006,242.08
60.33812189102173,243.8
60.4582884311676,248.88
60.617677211761475,245.56
60.742714405059814,244.98
60.86628723144531,249.56
60.990700483322144,252.76
61.13075256347656,244.5
61.25370979309082,251.79
61.3796820640564,239.74
