Time, sys_mem_r(MB/s), sys_mem_w(MB/s), total(MB/s)
2024-09-18 20:04:57,596.77,391.63,988.4
2024-09-18 20:04:57,518.872,320.211,839.083
2024-09-18 20:04:57,297.704,164.894,462.598
2024-09-18 20:04:57,494.924,234.232,729.156
2024-09-18 20:04:57,264.296,158.854,423.151
2024-09-18 20:04:57,82.4556,48.3576,130.813
2024-09-18 20:04:57,131.114,73.9265,205.041
2024-09-18 20:04:57,213.559,116.415,329.975
2024-09-18 20:04:58,811.57,328.203,1139.77
2024-09-18 20:04:58,107.954,94.6315,202.585
2024-09-18 20:04:58,612.406,411.155,1023.56
2024-09-18 20:04:58,195.57,141.549,337.118
2024-09-18 20:04:58,346.566,259.964,606.529
2024-09-18 20:04:58,98.8077,90.7286,189.536
2024-09-18 20:04:58,96.3571,71.4906,167.848
2024-09-18 20:04:58,60.4435,35.2442,95.6877
2024-09-18 20:04:58,15.1526,13.945,29.0976
2024-09-18 20:04:58,1574.58,1138.38,2712.96
2024-09-18 20:04:59,3623.08,3557.61,7180.69
2024-09-18 20:04:59,4016.57,3345.86,7362.43
2024-09-18 20:04:59,4055.61,3380.8,7436.4
2024-09-18 20:04:59,3881.16,3987.38,7868.54
2024-09-18 20:04:59,3600.48,3796.01,7396.49
2024-09-18 20:04:59,3715.59,3785.26,7500.85
2024-09-18 20:04:59,3741.9,3703.92,7445.82
2024-09-18 20:04:59,3818.76,3792.19,7610.95
2024-09-18 20:04:59,3733.2,3704.72,7437.92
2024-09-18 20:04:59,4023.09,3127.79,7150.88
2024-09-18 20:05:00,3979.16,4185.24,8164.4
2024-09-18 20:05:00,3621.41,3744.87,7366.29
2024-09-18 20:05:00,3927.89,3900.8,7828.69
2024-09-18 20:05:00,4000.54,3242.82,7243.36
2024-09-18 20:05:00,3928.1,4080.17,8008.27
2024-09-18 20:05:00,3889.89,3838.69,7728.57
2024-09-18 20:05:00,3708.95,3804.49,7513.44
2024-09-18 20:05:00,3891.1,3820.24,7711.34
2024-09-18 20:05:00,4042.7,3199.02,7241.71
2024-09-18 20:05:00,3926.39,4019.56,7945.95
2024-09-18 20:05:01,3924.8,3894.07,7818.87
2024-09-18 20:05:01,4155.21,3407.21,7562.42
2024-09-18 20:05:01,3948.67,3910.68,7859.35
2024-09-18 20:05:01,3903.31,3824.94,7728.25
2024-09-18 20:05:01,3679.82,3760.03,7439.86
2024-09-18 20:05:01,3909.72,3842.37,7752.1
2024-09-18 20:05:01,3926.24,3857.84,7784.08
2024-09-18 20:05:01,3717.49,3726,7443.5
2024-09-18 20:05:01,3916.78,3851.43,7768.21
2024-09-18 20:05:02,3908.03,3828.85,7736.87
2024-09-18 20:05:02,3640.97,3652.61,7293.59
2024-09-18 20:05:02,3927.75,3880.04,7807.79
2024-09-18 20:05:02,3904.17,3812.16,7716.34
2024-09-18 20:05:02,4030.64,3254.12,7284.75
2024-09-18 20:05:02,3913.62,4047.54,7961.16
2024-09-18 20:05:02,3974.81,3893.47,7868.29
2024-09-18 20:05:02,3920.91,3832.78,7753.69
2024-09-18 20:05:02,3807.39,3961.51,7768.9
2024-09-18 20:05:02,3869.6,3750.08,7619.68
2024-09-18 20:05:03,3971.43,3905.18,7876.61
2024-09-18 20:05:03,4090.51,3258.47,7348.98
2024-09-18 20:05:03,3959.56,4042.18,8001.74
2024-09-18 20:05:03,3924.52,3862.75,7787.27
2024-09-18 20:05:03,3898.63,3816.41,7715.04
2024-09-18 20:05:03,3748.14,3801.8,7549.93
2024-09-18 20:05:03,3870.46,3820.02,7690.48
2024-09-18 20:05:03,3907.7,3812.87,7720.57
2024-09-18 20:05:03,3915,3833.21,7748.21
2024-09-18 20:05:04,4110.72,3394.75,7505.47
2024-09-18 20:05:04,3912.02,3960.01,7872.03
2024-09-18 20:05:04,3942.96,3876.24,7819.2
2024-09-18 20:05:04,3951.45,3868.82,7820.27
2024-09-18 20:05:04,3638.84,3667.83,7306.67
2024-09-18 20:05:04,3889.43,3847.45,7736.88
2024-09-18 20:05:04,3959.74,3868.11,7827.84
2024-09-18 20:05:04,3911.7,3845.32,7757.02
2024-09-18 20:05:04,3853.25,3750.26,7603.51
2024-09-18 20:05:05,3912.53,3855.17,7767.7
2024-09-18 20:05:05,3968.49,3894.46,7862.95
2024-09-18 20:05:05,3905.51,3820.5,7726.02
2024-09-18 20:05:05,3868.65,3714.61,7583.26
2024-09-18 20:05:05,3836.38,3888.79,7725.17
2024-09-18 20:05:05,3909.08,3846.73,7755.8
2024-09-18 20:05:05,3907.95,3827.74,7735.69
2024-09-18 20:05:05,4044.42,3788.44,7832.86
2024-09-18 20:05:05,3728.25,3876.85,7605.1
2024-09-18 20:05:05,3937.12,3831.75,7768.87
2024-09-18 20:05:06,3972,3894.34,7866.33
2024-09-18 20:05:06,3897.75,3809.89,7707.63
2024-09-18 20:05:06,3809.04,3801.76,7610.81
2024-09-18 20:05:06,3959.73,3821.16,7780.89
2024-09-18 20:05:06,3909.1,3875.43,7784.53
2024-09-18 20:05:06,3906.26,3823.86,7730.12
2024-09-18 20:05:06,3913,3823.99,7736.99
2024-09-18 20:05:06,3886.13,3856.68,7742.82
2024-09-18 20:05:06,3922.71,3864.23,7786.95
2024-09-18 20:05:07,3907.39,3825.55,7732.94
2024-09-18 20:05:07,3947.08,3779.15,7726.23
2024-09-18 20:05:07,4009.91,3443.89,7453.8
2024-09-18 20:05:07,3966.14,3924.29,7890.42
2024-09-18 20:05:07,3925.88,3847.46,7773.35
2024-09-18 20:05:07,3908.58,3837.58,7746.16
2024-09-18 20:05:07,3865.17,3793.09,7658.26
2024-09-18 20:05:07,3852.26,3899.13,7751.39
2024-09-18 20:05:07,3883.27,3815.41,7698.68
2024-09-18 20:05:07,3936.56,3848.78,7785.34
2024-09-18 20:05:08,3925.61,3849,7774.61
2024-09-18 20:05:08,4166.86,3262.12,7428.98
2024-09-18 20:05:08,3929.93,4070.35,8000.28
2024-09-18 20:05:08,3899.34,3841.12,7740.46
2024-09-18 20:05:08,3897.09,3830.23,7727.32
2024-09-18 20:05:08,3977.9,3896.79,7874.68
2024-09-18 20:05:08,3850.66,3777.32,7627.98
2024-09-18 20:05:08,3850.32,3891.62,7741.95
2024-09-18 20:05:08,3922.07,3859.99,7782.06
2024-09-18 20:05:09,3918.52,3818.87,7737.39
2024-09-18 20:05:09,3924.02,3850.55,7774.57
2024-09-18 20:05:09,4044.08,3439.14,7483.21
2024-09-18 20:05:09,4011.04,3845.87,7856.92
2024-09-18 20:05:09,3955.23,3920.88,7876.11
2024-09-18 20:05:09,3902.51,3829.83,7732.34
2024-09-18 20:05:09,3907.09,3832.54,7739.63
2024-09-18 20:05:09,3938.42,3879.94,7818.36
2024-09-18 20:05:09,3770.29,3781.7,7551.99
2024-09-18 20:05:10,3918.24,3857.49,7775.74
2024-09-18 20:05:10,3930.98,3850.74,7781.72
2024-09-18 20:05:10,3976.12,3878.9,7855.02
