Time (s),GPU 0 Power (W),GPU 1 Power (W)
0.10018420219421387,26.04,27.02
0.267855167388916,31.4,27.02
0.42310643196105957,31.4,27.02
0.5780370235443115,31.4,27.02
0.7310752868652344,31.38,27.02
0.8671770095825195,31.4,27.02
1.004025936126709,31.4,27.02
1.1341168880462646,31.4,27.02
1.2910974025726318,31.38,27.02
1.4257948398590088,31.4,27.02
1.5786769390106201,31.38,27.26
1.7236390113830566,31.88,27.26
1.858879804611206,31.62,27.02
1.9937233924865723,32.6,27.01
2.127683639526367,35.03,27.24
2.2622361183166504,36.49,27.0
2.4175217151641846,36.49,27.01
2.5523321628570557,36.49,27.0
2.685849666595459,36.25,27.0
2.8385465145111084,36.49,27.0
2.9919466972351074,36.49,27.0
3.12515926361084,36.49,27.0
3.282524585723877,36.0,27.02
3.418137311935425,36.49,27.0
3.5514352321624756,36.49,27.0
3.684842824935913,36.25,27.0
3.8229007720947266,36.49,27.01
3.957305431365967,36.49,27.0
4.091999292373657,36.49,27.02
4.225250720977783,36.49,27.0
4.3622260093688965,36.49,27.0
4.498290061950684,35.76,27.01
4.633132457733154,37.71,27.02
4.78974175453186,35.28,27.02
