Time (s),GPU 0 Power (W),GPU 1 Power (W)
19.7436203956604,119.53,26.96
19.89571261405945,119.77,26.96
20.030431032180786,119.77,26.96
20.164183139801025,116.87,26.98
20.313651084899902,90.17,26.98
20.447781085968018,43.3,27.02
20.58379817008972,99.08,26.98
20.72082495689392,119.95,26.96
20.871647357940674,120.44,26.96
21.005775928497314,120.44,26.96
21.13577437400818,120.44,26.96
21.286701202392578,119.53,26.96
21.421567916870117,119.04,26.96
21.55919098854065,119.29,26.96
21.71280264854431,119.23,26.96
21.865919589996338,119.29,27.21
22.0188729763031,119.29,26.96
22.152525186538696,116.38,26.97
22.289113759994507,89.93,27.0
22.426530599594116,42.33,27.02
22.56090998649597,113.96,26.96
22.709895372390747,119.95,26.96
22.842937231063843,119.95,26.96
22.974246978759766,120.19,26.96
23.108272790908813,120.44,26.96
23.242655038833618,119.46,26.96
23.378180742263794,119.53,26.96
23.511958599090576,119.29,26.96
23.648450136184692,119.7,26.96
23.80066466331482,119.95,26.97
23.933563232421875,119.77,26.96
24.068451166152954,119.53,26.96
24.20289182662964,111.79,27.23
24.337419033050537,106.95,27.23
24.49170422554016,40.38,27.02
24.626561164855957,119.47,26.96
24.76030659675598,119.95,26.96
24.89408302307129,120.44,26.96
25.02276873588562,120.68,26.96
25.157113552093506,119.95,26.96
25.30769968032837,119.53,26.96
25.44390869140625,119.53,26.96
25.578078985214233,119.77,26.96
25.712530374526978,119.7,26.96
25.845947980880737,119.7,26.96
25.98075532913208,119.94,26.96
26.11638331413269,116.87,26.97
26.251022815704346,60.74,27.0
26.386810779571533,40.87,27.02
26.520191192626953,118.56,26.96
26.669008255004883,119.94,26.96
26.80180311203003,120.19,26.96
26.93597435951233,120.19,26.96
27.068424701690674,119.95,26.96
27.202044248580933,119.46,26.96
27.33599019050598,119.46,26.96
27.472448110580444,119.71,26.96
27.647266149520874,119.95,26.96
27.78260040283203,120.01,26.97
27.916101217269897,119.7,26.96
28.048839330673218,117.35,26.96
28.185834169387817,88.96,27.0
28.321067094802856,40.38,27.02
