Time (s),GPU 0 Power (W),GPU 1 Power (W)
0.10018634796142578,39.41,27.02
0.27077722549438477,38.92,27.02
0.40605664253234863,38.92,27.02
0.5412006378173828,38.92,27.0
0.6761927604675293,38.68,27.02
0.8119606971740723,38.68,27.02
0.9448673725128174,38.68,27.02
1.0955071449279785,38.68,27.01
1.247596263885498,38.68,27.0
1.3821954727172852,38.68,27.0
1.5153858661651611,38.68,27.02
1.6660735607147217,38.68,27.01
1.8007452487945557,38.68,27.0
1.955460786819458,38.68,27.0
2.0906732082366943,38.68,27.0
2.224048376083374,38.68,27.0
2.376718044281006,38.44,27.02
2.5274033546447754,38.44,27.02
2.661231279373169,33.81,27.02
2.7962098121643066,34.06,27.02
2.9320502281188965,34.06,27.02
3.068059206008911,34.06,27.02
3.20379638671875,34.06,27.0
3.336604118347168,34.06,27.02
3.4722213745117188,34.06,27.0
3.6016039848327637,34.06,27.01
3.735377073287964,34.06,27.02
3.8718271255493164,34.06,27.02
4.006686687469482,34.06,27.02
4.140282154083252,34.06,27.01
4.275365591049194,34.06,27.0
4.41051173210144,34.06,27.02
4.545178413391113,34.06,27.01
4.699536323547363,34.06,27.02
4.849458932876587,33.81,27.0
4.983228445053101,34.06,27.02
5.1187522411346436,33.81,27.02
5.252293825149536,34.06,27.02
5.386597633361816,33.81,27.02
5.520493268966675,33.81,27.0
5.6586339473724365,33.81,27.02
5.7923479080200195,33.81,27.02
5.926944971084595,33.81,27.02
6.060883522033691,33.57,27.02
6.211674690246582,33.81,27.02
6.346397161483765,33.81,27.02
6.4803385734558105,33.81,27.0
6.618024110794067,33.81,27.02
6.752145290374756,33.81,27.02
6.887264966964722,33.59,27.02
7.022633075714111,33.81,27.02
7.157901048660278,33.57,27.02
7.291974782943726,33.81,27.02
7.42591118812561,33.57,27.02
7.560035467147827,33.81,27.02
7.708345413208008,33.81,27.02
7.8424553871154785,33.57,27.0
7.977589845657349,33.81,27.02
8.112583637237549,33.57,27.02
8.24475622177124,33.57,27.02
8.37960934638977,33.81,27.02
8.518652439117432,33.81,27.02
8.65209698677063,33.81,27.02
8.779452562332153,33.57,27.0
8.918199300765991,33.81,27.02
9.05699372291565,33.81,27.01
9.205920457839966,33.81,27.02
9.359451055526733,33.57,27.01
9.498236656188965,33.57,27.02
9.636746168136597,33.57,27.02
9.769741535186768,33.59,27.02
9.904067277908325,33.57,27.0
10.03880786895752,33.57,27.02
10.216829299926758,33.57,27.26
10.352286338806152,33.57,27.02
10.486450910568237,33.81,27.02
10.62115478515625,33.57,27.0
10.758443355560303,33.57,27.0
10.89695954322815,33.33,27.02
11.033945322036743,33.57,27.02
11.168352603912354,33.57,27.02
11.298896551132202,34.3,27.0
11.433618307113647,34.06,27.02
11.567594528198242,84.11,26.96
11.702224731445312,39.17,27.0
11.838340759277344,37.22,27.02
11.993550777435303,38.92,27.0
12.129058361053467,77.85,27.24
12.269703149795532,37.95,27.0
12.404427528381348,37.71,27.01
12.534184455871582,39.4,27.0
12.667839050292969,38.19,27.0
12.802658796310425,40.62,27.0
12.939732789993286,38.19,27.02
13.114237070083618,39.65,27.24
13.274216413497925,72.08,27.0
13.408829689025879,38.44,27.0
13.557312965393066,38.19,27.02
13.694249391555786,39.9,27.0
13.828656435012817,44.01,27.24
13.964171409606934,38.19,27.02
14.11706829071045,37.95,27.0
14.253644704818726,39.65,27.0
14.388930082321167,40.62,27.0
14.524138450622559,38.19,27.02
14.653676986694336,37.95,27.01
14.78722357749939,39.9,27.0
14.920979738235474,40.38,27.0
15.054997205734253,38.19,27.02
15.208847284317017,38.19,27.02
15.344648599624634,70.61,26.97
15.479820489883423,39.65,27.01
15.629648685455322,37.71,27.02
15.765294075012207,38.68,27.0
15.899815559387207,142.49,27.21
16.03840661048889,38.68,27.01
16.172109842300415,37.95,27.02
16.30550742149353,39.41,27.0
16.440711736679077,98.58,26.98
16.57320809364319,38.68,27.0
16.705719709396362,38.19,27.0
16.84040093421936,39.4,27.0
16.977661848068237,67.95,27.24
17.112602949142456,38.44,27.01
17.246466636657715,38.19,27.02
17.380043268203735,39.65,27.0
17.5145001411438,53.94,27.0
17.64844846725464,38.19,27.01
17.782872200012207,38.19,27.02
17.91884994506836,39.41,27.0
18.052672386169434,41.59,27.01
18.207533359527588,38.19,27.01
18.341451406478882,37.95,27.01
18.478041648864746,39.65,27.0
