System,System,System,System,System,System,System,System,System,System
Time,EXEC,CFREQ,READ,WRITE,INST,PhysIPC%,Proc Energy (Joules),DRAM Energy (Joules),UncFREQ (Ghz)
19:56:05.490,0.0,1.13,0.0,0.0,3.47,13.48,3.3,0.24,0.39
19:56:05.590,0.0,1.0,0.0,0.0,6.12,23.8,2.73,0.15,0.25
19:56:05.690,0.0,1.0,0.0,0.0,5.93,25.02,2.23,0.12,0.1
19:56:05.790,0.0,1.0,0.0,0.0,5.97,24.53,2.25,0.09,0.12
19:56:05.890,0.0,1.0,0.0,0.0,6.05,24.0,2.29,0.12,0.11
19:56:05.990,0.01,1.63,0.01,0.02,173.42,5.84,6.8,1.05,1.36
19:56:06.091,0.04,1.8,0.18,0.99,549.26,3.43,13.34,1.68,2.26
19:56:06.191,0.24,1.45,1.05,1.67,3029.43,22.77,13.11,1.93,2.23
19:56:06.292,0.63,1.04,1.51,1.25,7925.53,80.14,12.69,1.97,2.01
19:56:06.392,0.51,0.91,2.17,2.21,6321.68,72.97,13.26,2.25,2.25
19:56:06.492,0.63,1.03,1.54,1.31,7802.04,80.34,12.79,1.94,2.08
19:56:06.591,0.45,0.89,2.86,2.76,5647.43,66.53,12.81,2.32,2.13
19:56:06.691,0.66,1.12,1.49,1.27,8169.67,77.5,12.65,1.74,2.0
19:56:06.792,0.5,0.95,2.53,2.27,6262.5,69.32,12.91,2.1,2.11
19:56:06.893,0.61,1.14,2.62,2.12,7636.03,71.35,13.03,2.1,1.95
19:56:06.992,0.55,0.92,1.38,1.33,6797.25,77.48,12.63,1.76,2.19
19:56:07.093,0.53,1.06,2.55,2.07,6688.29,67.2,12.86,2.1,1.99
19:56:07.193,0.59,1.1,1.43,1.31,7369.95,70.25,12.51,1.77,2.03
19:56:07.293,0.43,0.98,2.32,1.92,5378.46,58.39,12.71,2.04,2.07
19:56:07.393,0.63,1.07,1.47,1.33,7825.59,78.21,12.65,1.74,2.07
19:56:07.493,0.35,0.93,2.17,1.83,4376.79,49.51,12.34,1.95,2.09
19:56:07.594,0.57,1.3,1.42,1.46,7106.4,57.88,12.91,1.82,1.98
19:56:07.694,0.43,0.95,2.31,1.98,5374.82,60.42,12.58,2.01,2.08
19:56:07.793,0.67,1.15,1.56,1.47,8306.73,76.53,12.55,1.82,1.95
19:56:07.893,0.5,0.94,2.51,2.21,6208.49,70.21,12.83,2.1,2.08
19:56:07.993,0.66,1.18,1.49,1.34,8234.63,74.89,12.5,1.79,1.89
19:56:08.093,0.27,1.19,1.98,1.82,3401.78,30.3,12.5,1.92,2.14
19:56:08.193,0.66,1.18,1.53,1.39,8294.93,74.48,12.56,1.82,1.9
19:56:08.293,0.51,0.97,2.54,2.29,6307.81,68.92,12.49,2.1,2.02
19:56:08.394,0.62,1.15,2.64,2.29,7748.73,71.74,13.02,2.16,1.91
19:56:08.493,0.6,1.01,1.48,1.44,7421.65,77.21,12.51,1.8,2.07
19:56:08.594,0.52,1.0,2.48,2.12,6454.45,69.0,12.74,2.06,2.02
19:56:08.692,0.63,1.08,1.46,1.37,7837.78,77.42,12.51,1.78,2.03
19:56:08.792,0.51,0.92,2.53,2.24,6338.41,73.29,12.85,2.11,2.09
19:56:08.895,0.68,1.21,1.93,1.72,8508.4,74.64,13.04,1.97,1.9
19:56:08.992,0.55,0.97,2.23,2.04,6820.97,74.0,12.13,1.99,1.99
19:56:09.093,0.47,1.31,2.09,1.75,5902.63,47.87,13.01,1.94,1.97
19:56:09.193,0.43,0.96,1.34,1.31,5341.46,58.03,11.89,1.73,2.09
19:56:09.294,0.59,1.12,2.64,2.27,7410.46,71.25,12.93,2.17,1.92
19:56:09.394,0.58,1.02,1.42,1.38,7325.4,74.61,12.56,1.79,2.06
19:56:09.494,0.56,1.03,2.63,2.26,7029.66,72.85,12.66,2.12,1.91
19:56:09.594,0.66,1.16,1.49,1.37,8186.69,75.43,12.43,1.79,1.92
19:56:09.693,0.52,0.95,2.56,2.32,6415.57,71.94,12.88,2.12,2.1
19:56:09.794,0.6,1.15,2.23,1.95,7508.55,69.68,12.89,2.02,1.94
19:56:09.893,0.58,1.0,1.79,1.7,7291.45,76.13,12.6,1.89,2.09
19:56:09.995,0.53,1.02,2.55,2.18,6647.51,69.22,13.03,2.1,2.02
19:56:10.095,0.62,1.08,1.45,1.37,7749.01,75.44,12.59,1.79,2.03
19:56:10.194,0.23,1.39,0.52,0.43,2866.91,66.49,9.07,1.2,1.69
