Time Elapsed (s), sys_mem_r(MB/s), sys_mem_w(MB/s), total(MB/s)
0.000105239,638.254,582.353,1220.61
0.0997658,479.823,438.326,918.149
0.200344,466.224,430.934,897.158
0.299888,531.952,463.134,995.086
0.399396,466.974,431.862,898.836
0.499879,461.463,413.729,875.192
0.600377,453.046,419.01,872.056
0.699885,489.152,463.373,952.525
0.799453,430.948,413.427,844.375
0.899946,567.73,503.368,1071.1
1.00039,481.165,451.666,932.831
1.09987,417.051,394.74,811.791
1.20037,401.907,385.801,787.708
1.30083,454.173,438.525,892.698
1.4013,453.394,420.853,874.247
1.50078,407.706,394.478,802.184
1.60124,404.07,393.964,798.035
1.70171,465.949,448.699,914.648
1.8022,436.92,423.5,860.419
1.90158,449.435,433.524,882.959
2.00194,439.517,425.016,864.533
2.10228,420.617,407.467,828.084
2.20262,410.053,396.264,806.317
2.30297,449.556,438.511,888.068
2.40332,390.097,384.918,775.016
2.50367,415.188,403.049,818.237
2.60402,414.143,404.927,819.069
2.70336,444.885,432.021,876.907
2.80276,398.338,396.808,795.146
2.90315,461.126,452.033,913.159
3.00351,431.167,430.666,861.834
3.10391,403.615,395.951,799.565
3.20426,383.497,382.957,766.454
3.3046,427.808,422.835,850.642
3.40495,417.97,408.52,826.49
3.50431,408.574,400.337,808.912
3.60365,405.856,401.029,806.885
3.70402,417.427,415.17,832.597
3.80445,437.084,432.963,870.047
3.90485,477.009,456.399,933.407
4.00519,413.322,413.644,826.966
4.10549,403.568,382.932,786.5
4.20585,420.629,414.801,835.43
4.3052,434.988,420.245,855.233
4.40452,382.008,375.402,757.41
4.5049,398.85,391.891,790.74
4.60525,423.982,419.325,843.307
4.70559,413.741,405.266,819.007
4.80602,414.067,415.679,829.746
4.90636,466.682,448.905,915.587
5.00683,455.748,442.987,898.735
5.1063,411.926,387.7,799.626
5.20682,386.042,378.409,764.451
5.3073,435.955,427.274,863.228
5.40781,460.805,436.541,897.346
5.5073,688.363,451.928,1140.29
5.60779,500.475,427.095,927.57
5.7083,395.64,384.029,779.67
5.80773,461.203,445.005,906.208
5.90709,815.608,723.096,1538.7
6.00746,591.276,465.32,1056.6
6.10787,393.355,298.967,692.322
6.20825,426.71,380.452,807.162
6.30861,464.861,440.649,905.51
6.40895,388.729,378.782,767.511
6.50832,405.059,394.177,799.235
6.60769,440.214,429.752,869.966
6.70805,422.386,415.032,837.418
6.80847,459.952,454.252,914.204
6.90886,432.718,420.804,853.522
7.00924,618.847,581.871,1200.72
7.10964,565.349,522.282,1087.63
7.20901,389.859,368.4,758.259
7.3084,507.176,480.876,988.052
7.40877,520.59,499.75,1020.34
7.50916,555.955,543.644,1099.6
7.60953,368.472,355.926,724.399
7.7099,473.933,464.249,938.182
7.81032,544.836,538.536,1083.37
7.90969,615.024,604.02,1219.04
8.00903,374.842,343.667,718.509
8.10938,444.637,409.117,853.755
8.20972,416.204,396.517,812.721
8.31007,456.727,441.282,898.009
8.4104,391.747,384.949,776.696
8.51073,401.487,391.302,792.789
8.61107,427.325,423.094,850.419
8.71143,421.293,418.568,839.862
8.81085,392.113,387.105,779.218
8.91023,248.98,239.743,488.723
9.01061,291.983,267.165,559.149
9.11098,222.668,214.385,437.053
9.21136,205.108,200.743,405.852
9.31174,239.55,227.303,466.853
9.41213,211.663,202.598,414.261
9.51156,205.086,199.239,404.325
9.61194,236.275,235.583,471.859
9.71235,213.857,211.818,425.676
9.81276,260.535,258.421,518.956
9.91321,256.982,250.193,507.174
10.0127,260.713,237.764,498.477
10.1122,208.279,205.981,414.26
10.2126,219.308,202.747,422.054
10.3132,235.129,222.582,457.711
10.4126,206.24,199.629,405.869
10.5121,200.63,197.58,398.21
10.6126,287.809,290.326,578.135
10.7131,222.29,214.558,436.848
10.8125,253.493,248.999,502.492
10.9118,285.882,257.358,543.24
11.0122,280.602,248.995,529.597
11.1126,222.127,219.184,441.311
11.2131,204.246,194.883,399.13
11.3135,233.667,226.633,460.3
11.413,242.254,213.643,455.897
11.5125,205.882,201.212,407.093
11.6129,236.883,233.651,470.534
11.7134,231.731,219.756,451.486
11.8137,248.439,248.445,496.884
11.9132,275.034,266.613,541.647
12.0127,260.396,240.893,501.289
12.1132,229.418,218.823,448.241
12.2136,219.231,210.345,429.576
12.3131,255.447,236.71,492.156
12.4125,211.27,203.791,415.061
12.513,221.212,210.129,431.341
12.6135,259.996,253.615,513.61
12.7139,232.335,222.892,455.226
12.8134,257.342,261.167,518.509
12.9138,244.728,242.751,487.479
13.0141,266.552,245.535,512.086
13.1145,207.746,206.348,414.094
13.2148,226.209,218.34,444.549
13.3152,233.023,220.436,453.459
13.4145,219.739,206.338,426.077
13.5139,209.799,205.794,415.593
13.6132,235.06,231.998,467.058
13.7136,242.892,230.14,473.032
13.814,257.514,259.325,516.84
13.9143,240.052,239.03,479.083
14.0147,258.582,239.87,498.452
14.115,207.711,204.176,411.887
14.2154,220.652,219.339,439.991
14.3147,233.606,222.264,455.87
14.4141,203.367,192.442,395.809
14.5144,212.673,205.409,418.083
14.6148,243.354,235.738,479.091
14.7151,250.454,249.418,499.872
14.8156,239.811,241.36,481.171
14.916,239.53,239.609,479.139
15.0154,248.985,230.752,479.736
