System,System,System,System,System,System,System,System,System,System
Time,EXEC,CFREQ,READ,WRITE,INST,PhysIPC%,Proc Energy (Joules),DRAM Energy (Joules),UncFREQ (Ghz)
19:59:39.632,0.0,1.13,0.0,0.0,2.9,12.48,3.98,0.2,0.66
19:59:39.732,0.0,1.0,0.0,0.0,6.25,24.64,2.41,0.15,0.17
19:59:39.832,0.0,1.0,0.0,0.0,5.95,25.47,2.2,0.08,0.08
19:59:39.932,0.0,1.0,0.0,0.0,6.19,23.85,2.18,0.1,0.09
19:59:40.032,0.0,1.0,0.0,0.0,13.81,30.12,2.47,0.17,0.21
19:59:40.145,0.02,2.25,0.01,0.02,281.91,3.81,8.49,1.04,1.28
19:59:40.245,0.68,2.23,1.85,1.48,8508.09,40.49,17.18,1.98,2.29
19:59:40.345,0.95,2.09,2.02,1.52,11815.85,59.63,17.95,2.05,2.41
19:59:40.445,0.93,2.09,2.34,1.74,11692.43,58.5,18.16,2.15,2.39
19:59:40.546,0.94,2.06,2.4,1.79,11720.93,59.8,18.27,2.18,2.4
19:59:40.646,0.94,2.09,2.37,1.75,11728.89,58.75,18.25,2.15,2.4
19:59:40.746,0.95,2.08,2.17,1.63,11859.76,60.03,17.97,2.08,2.39
19:59:40.847,0.96,2.07,2.2,1.65,12090.51,61.01,18.24,2.13,2.4
19:59:40.947,0.92,2.07,2.38,1.76,11552.04,58.35,18.15,2.16,2.4
19:59:41.047,0.93,2.05,2.38,1.77,11490.74,59.25,18.04,2.16,2.4
19:59:41.146,0.93,2.09,2.24,1.64,11570.46,58.7,17.97,2.1,2.4
19:59:41.246,0.95,2.07,2.07,1.57,11865.7,60.17,17.99,2.08,2.4
19:59:41.347,0.91,2.01,2.36,1.75,11350.1,59.3,17.82,2.16,2.4
19:59:41.447,0.94,2.11,2.34,1.72,11739.02,58.44,18.3,2.14,2.41
19:59:41.548,0.96,2.08,2.27,1.68,12041.73,60.38,18.24,2.12,2.4
19:59:41.647,0.93,2.04,2.1,1.59,11582.17,60.03,17.82,2.07,2.4
19:59:41.747,0.91,2.06,2.36,1.74,11395.48,58.06,18.06,2.14,2.4
19:59:41.848,0.94,2.05,2.36,1.75,11668.07,59.84,18.13,2.15,2.4
19:59:41.949,0.93,2.07,2.37,1.74,11674.04,59.05,18.22,2.15,2.4
19:59:42.049,0.95,2.12,2.22,1.66,11838.28,58.42,18.25,2.1,2.4
19:59:42.149,0.85,2.23,1.5,1.17,10592.41,49.88,18.14,1.92,2.4
19:59:42.249,0.81,2.09,2.18,1.77,10119.75,50.63,17.98,2.15,2.4
19:59:42.350,0.93,2.02,1.92,1.54,11627.77,60.42,17.81,2.05,2.4
19:59:42.449,0.9,2.05,2.3,1.86,11120.84,57.39,17.94,2.17,2.4
19:59:42.548,0.9,2.04,2.25,1.81,11088.13,57.58,17.83,2.14,2.39
19:59:42.649,0.95,2.15,2.16,1.74,11874.5,57.67,18.39,2.13,2.4
