4.31088,151.602,143.616,295.218
4.4104,139.528,136.15,275.678
4.511,130.699,114.756,245.455
4.61052,100.656,84.7063,185.363
4.71007,88.1997,77.7133,165.913
4.81061,153.028,145.112,298.14
4.91017,109.108,98.6137,207.722
5.00968,47.616,49.7722,97.3882
5.11024,66.1254,54.0806,120.206
5.21077,51.0451,47.952,98.9971
5.31026,90.0723,75.6058,165.678
5.41079,109.447,102.307,211.754
5.51132,133.503,137.163,270.666
5.61086,65.8269,65.2063,131.033
5.71045,63.3293,56.4934,119.823
5.81096,135.957,126.671,262.628
5.91047,94.6204,91.9486,186.569
6.00995,66.6458,59.8016,126.447
6.11047,59.9725,50.6726,110.645
6.21096,74.5389,66.2848,140.824
6.31051,25.4791,29.5712,55.0503
6.40995,34.8154,41.3408,76.1562
6.51044,47.5405,37.3581,84.8986
6.61097,13.9411,16.1184,30.0595
6.71055,49.1213,50.2074,99.3286
6.81106,54.631,65.3517,119.983
6.91165,30.2848,36.6694,66.9542
7.01122,13.4335,14.9818,28.4154
7.11079,11.4816,12.7386,24.2202
7.21137,10.5882,11.6454,22.2336
7.31091,15.6077,17.7344,33.3421
7.41043,35.6926,42.7009,78.3935
7.511,13.0221,15.1059,28.128
7.61055,11.6577,12.8743,24.532
7.71012,16.8614,17.1424,34.0038
7.81058,52.9421,57.1686,110.111
7.91116,29.2512,35.9488,65.2
8.01079,12.953,14.5242,27.4771
8.11142,11.4848,12.6976,24.1824
8.21104,13.0166,13.91,26.9265
8.31061,18.0544,19.7069,37.7613
8.4112,31.4022,37.9302,69.3325
8.51074,12.1459,13.6941,25.84
8.61028,10.8645,11.9473,22.8118
8.71076,13.7626,15.5693,29.3318
8.81024,46.689,56.0452,102.734
8.90979,31.447,35.3024,66.7494
9.01026,16.9306,16.2042,33.1347
9.11078,25.8867,17.9027,43.7894
9.21028,18.0997,17.1746,35.2743
9.30975,24.855,23.2986,48.1536
9.41026,32.0685,38.4986,70.567
9.51081,12.6637,14.3885,27.0522
9.61032,17.7658,19.2378,37.0035
9.71087,14.9466,17.287,32.2336
9.81139,48.359,58.9018,107.261
9.91095,34.0099,36.6145,70.6243
10.0104,35.3971,30.6291,66.0262
10.1109,11.7197,13.6954,25.415
10.2114,10.4992,11.6685,22.1677
10.311,15.5365,17.4733,33.0098
10.4105,29.8515,36.3482,66.1997
10.511,12.7693,14.4346,27.2038
10.6105,16.0084,17.4022,33.4106
10.71,13.8291,15.799,29.6282
10.8105,47.1917,57.833,105.025
10.911,41.2058,47.9398,89.1456
11.0105,13.6992,15.5727,29.2719
11.11,10.7482,11.9418,22.6899
11.2105,10.5818,11.641,22.2227
11.311,18.5299,20.6266,39.1565
11.4105,32.5844,39.6593,72.2437
11.5099,12.9037,14.6906,27.5942
11.6103,10.4506,11.2525,21.703
11.7108,13.2051,14.9466,28.1517
11.8113,47.8573,58.1766,106.034
11.9109,46.0128,55.5008,101.514
12.0113,29.7056,31.047,60.7526
12.1117,14.5498,16.7462,31.296
12.2122,10.1837,11.1482,21.3318
12.3117,15.1405,17.4317,32.5722
12.4122,31.591,38.6438,70.2349
12.5128,17.7434,20.1811,37.9245
12.6122,10.8011,11.6293,22.4304
12.7118,15.0893,16.0474,31.1366
12.8123,47.3837,57.9251,105.309
12.9128,27.4758,33.0362,60.512
13.0122,12.3145,13.8751,26.1896
13.1117,10.1638,11.3171,21.481
13.2121,10.1862,11.1494,21.3357
13.3126,15.0938,17.2102,32.304
13.4131,31.7933,38.5952,70.3885
13.5126,30.7686,19.0925,49.8611
13.6131,11.0182,12.0045,23.0227
13.7136,14.5126,16.5715,31.0842
13.8131,46.5901,57.2419,103.832
13.9126,27.6774,33.3677,61.0451
14.0131,12.7731,14.6496,27.4227
14.1136,10.4371,11.4656,21.9027
14.213,10.4889,11.5213,22.0102
14.3125,15.0131,17.1379,32.151
14.413,31.8093,37.5085,69.3178
14.5135,15.7472,16.8563,32.6035
14.613,10.4107,11.3364,21.7471
14.7125,16.2246,19.0944,35.319
14.813,43.657,52.8371,96.4941
14.9135,28.4646,34.672,63.1366
15.0131,11.6179,13.1149,24.7328
15.1136,10.4525,11.4707,21.9232
15.214,20.7219,20.7994,41.5213
15.3145,15.6301,18.0198,33.6499
15.414,29.1827,35.1885,64.3712
15.5145,22.4934,24.2445,46.7379
15.6151,11.2966,12.528,23.8246
15.7146,16.9574,20.1167,37.0741
15.8141,44.6522,54.5824,99.2346
15.9146,26.8262,32.311,59.1373
16.0151,12.4403,14.2624,26.7027
16.1146,11.3435,12.5421,23.8856
16.2141,11.328,12.6458,23.9738
16.3146,16.3187,18.5363,34.855
16.415,43.9418,51.5264,95.4682
16.5145,15.393,17.5929,32.9859
16.614,11.9277,12.8589,24.7866
16.7144,13.9469,15.8189,29.7658
16.8149,45.3728,55.6646,101.037
16.9145,27.8452,33.4817,61.3269
17.0139,15.1936,17.7011,32.8947
17.1144,10.4019,11.5014,21.9034
17.2148,10.6157,11.6896,22.3053
17.3143,15.2074,17.2587,32.4661
17.4139,30.2918,36.7968,67.0886
17.5144,12.7782,14.3987,27.177
17.6148,20.7642,22.873,43.6371
17.7143,13.6055,15.4221,29.0276
17.8137,43.5437,52.6208,96.1645
17.9142,26.0813,31.5955,57.6768
18.0147,12.5997,14.3744,26.9741
18.1142,9.52501,10.3958,19.9208
18.2137,9.69408,10.3315,20.0256
18.3142,14.7258,16.7565,31.4822
18.4148,30.905,37.3594,68.2643
18.5143,11.0989,12.4474,23.5462
18.6137,9.80816,10.6912,20.4994
18.7145,13.5552,15.2237,28.7789
18.8139,48.791,59.1328,107.924
18.9135,27.9118,34.2167,62.1285
19.014,13.0541,14.2003,27.2544
19.1145,18.3366,15.895,34.2317
19.2139,11.3651,11.9718,23.337
19.3144,16.6989,19.2653,35.9642
19.4153,30.3712,36.6944,67.0656
19.5148,11.5405,12.8538,24.3942
19.6157,11.561,12.8134,24.3744
19.7158,13.2346,14.8435,28.0781
19.8154,49.0246,59.3696,108.394
19.9159,30.3514,37.4592,67.8106
20.0165,11.7984,13.2608,25.0592
20.116,11.3888,12.425,23.8138
20.2168,11.1424,12.4243,23.5667
20.3173,17.6243,20.489,38.1133
20.4168,29.8144,35.9885,65.8029
20.5173,11.9046,13.321,25.2256
20.6178,11.367,12.521,23.888
20.7173,14.0968,16.053,30.1498
20.8169,48.6278,59.6307,108.259
20.9174,25.9232,31.5891,57.5123
21.0179,14.0083,16.0672,30.0755
21.1174,20.6067,22.5069,43.1136
21.2179,10.2605,11.1776,21.4381
21.3184,17.5654,20.2765,37.8419
21.4189,28.9952,35.1238,64.119
21.5184,11.4797,12.7558,24.2355
21.6188,11.6538,12.3686,24.0224
21.7194,15.1174,17.3581,32.4755
21.8198,43.3344,52.8173,96.1517
21.9193,25.367,30.5882,55.9552
22.0197,21.0157,23.5635,44.5792
22.1202,12.633,14.2842,26.9171
22.2207,9.84256,10.695,20.5376
22.3201,16.6232,19.4353,36.0585
22.4196,30.4192,36.9594,67.3786
22.5201,12.5824,14.1018,26.6842
22.6206,11.4893,12.8864,24.3757
22.72,16.6077,19.0455,35.6532
22.8195,42.3885,51.0746,93.463
22.92,25.3664,30.5632,55.9296
23.0205,11.9226,13.2704,25.193
23.1199,19.3577,22.1673,41.525
23.2194,12.263,13.9814,26.2445
23.3199,16.8736,19.3638,36.2374
23.4204,32.8992,39.4611,72.3603
23.5199,18.4178,16.6969,35.1147
23.6195,10.0608,10.9773,21.0381
23.72,15.7696,18.2182,33.9878
23.8204,42.9408,51.9546,94.8954
23.92,26.4818,32.3866,58.8684
24.0204,12.3898,13.8566,26.2464
24.12,10.944,12.2035,23.1475
24.2205,11.2422,12.48,23.7222
24.32,15.9405,18.3622,34.3027
24.4205,30.6579,37.44,68.0979
24.521,11.4022,12.809,24.2112
24.6205,10.6809,11.6286,22.3095
24.7201,14.8,17.0611,31.8611
24.8206,44.1626,53.1104,97.273
24.9211,28.7501,34.9146,63.6646
25.0205,11.7036,13.0948,24.7984
25.1201,12.6093,13.9827,26.592
25.2206,13.6109,15.0016,28.6125
25.3211,16.8659,19.4675,36.3334
25.4206,33.5392,41.7856,75.3248
25.5211,13.1059,14.9722,28.0781
25.6215,10.5363,11.833,22.3693
25.722,19.3907,22.0973,41.488
25.8215,43.2915,52.407,95.6986
25.922,27.7984,33.9584,61.7568
26.0225,12.6432,14.4774,27.1206
26.123,10.855,11.9878,22.8429
26.2225,9.90144,10.841,20.7424
26.3229,17.7197,20.2797,37.9994
26.4235,30.1331,36.617,66.7501
26.523,12.9661,14.5028,27.4689
26.6224,21.5501,23.7357,45.2858
26.7229,20.2765,23.5341,43.8106
26.8234,123.999,95.3229,219.322
26.923,74.56,73.8844,148.444
27.0225,12.6067,14.3213,26.928
27.1231,11.335,12.7693,24.1043
27.2236,13.7971,15.1891,28.9862
27.3231,17.6595,20.6662,38.3258
27.4237,30.8346,37.1539,67.9885
27.5241,27.143,29.9021,57.0451
27.6235,12.9526,14.5338,27.4864
27.7231,20.0621,23.8586,43.9206
27.8237,46.2234,55.0381,101.261
27.9242,26.4211,32.1664,58.5875
28.0238,13.0925,14.5126,27.6051
28.1243,12.3635,13.8285,26.192
28.2248,12.8358,14.1715,27.0074
28.3243,19.2802,22.6444,41.9245
28.4238,28.8134,34.7322,63.5456
28.5244,11.5488,12.8499,24.3987
28.624,11.5368,12.5253,24.0621
28.7235,28.6803,32.9005,61.5808
28.824,46.2163,51.6,97.8163
28.9245,807.086,695.516,1502.6
29.0241,151.855,142.256,294.111
29.1246,49.2384,53.3088,102.547
29.2251,46.0435,46.9197,92.9632
29.3246,36.5259,44.1038,80.6297
29.4243,48.6995,59.1763,107.876
29.5248,24.841,29.3638,54.2048
29.6243,26.4475,30.5584,57.0059
29.7239,34.3501,40.496,74.8461
29.8245,68.3616,80.2746,148.636
30.1914,31.656,34.6174,66.2734
30.291,161.641,129.436,291.078
30.3904,33.1891,42.0544,75.2435
30.492,16.3526,19.456,35.8086
30.5923,29.2115,31.6026,60.8141
30.6926,13.161,15.2262,28.3872
30.7911,49.0809,60.118,109.199
30.8906,25.6506,31.4963,57.1469
30.9914,15.9763,18.2624,34.2387
31.091,12.2848,13.2134,25.4982
31.1919,11.2723,12.5715,23.8438
31.2923,13.4163,15.2429,28.6592
31.3917,30.295,36.4896,66.7846
31.4925,14.0282,16.2054,30.2336
31.592,9.92323,10.8871,20.8103
31.6915,12.167,13.6922,25.8592
31.7921,60.0499,73.6275,133.677
31.8925,27.5072,33.9206,61.4278
31.9921,15.0534,17.4797,32.5331
32.0927,10.0646,11.0394,21.104
32.1932,25.1277,22.9901,48.1178
32.2927,13.5331,15.7705,29.3036
32.3922,35.9859,42.8013,78.7872
32.4927,14.9101,17.3344,32.2445
32.6063,11.008,12.0807,23.0887
32.7058,13.4336,14.7859,28.2195
32.8066,48.105,59.1821,107.287
32.9062,27.9085,34.1133,62.0218
33.0057,12.9702,14.9664,27.9366
33.1064,24.2202,22.777,46.9971
33.2059,8.96576,9.52384,18.4896
33.3066,15.8733,18.3066,34.1798
33.4071,30.5069,37.1699,67.6768
33.5073,51.4618,25.5482,77.0099
33.6075,157.1,143.732,300.831
33.706,15.2392,18.3033,33.5425
33.8054,47.6275,60.0672,107.695
33.9062,26.6086,32.711,59.3197
34.0058,17.0438,18.9382,35.9821
34.1068,19.856,18.8333,38.6893
34.2063,9.80416,10.5933,20.3974
34.3072,29.737,29.8733,59.6102
34.4068,36.1946,43.7498,79.9443
34.5077,13.8266,15.9674,29.7939
34.6084,10.7008,11.6352,22.336
34.7078,13.076,15.051,28.127
34.8074,48.9043,59.5149,108.419
34.9069,25.2973,30.9094,56.2067
35.0076,13.2557,15.1021,28.3578
35.1085,11.6909,13.1718,24.8627
35.208,8.49792,9.10336,17.6013
35.3089,14.3597,16.4531,30.8128
35.4084,35.4682,42.8602,78.3283
35.5092,12.4461,14.2182,26.6643
35.6088,11.3178,12.4742,23.792
35.7097,25.0138,27.2704,52.2842
35.8091,44.5357,54.2336,98.7693
35.9098,25.2006,30.6074,55.808
36.0102,13.3139,15.1462,28.4602
36.1098,10.1443,11.2524,21.3967
36.2093,11.2998,12.3872,23.687
36.3101,17.2243,18.9837,36.208
36.4096,32.0442,39.0432,71.0874
36.5104,13.0438,14.985,28.0288
36.6099,122.354,87.9174,210.271
36.7105,27.6614,26.5222,54.1837
36.811,47.1277,56.9146,104.042
36.9105,27.6118,34.004,61.6158
37.01,11.0912,12.4429,23.5341
37.1109,10.391,11.4266,21.8176
37.2104,9.21472,10.0179,19.2326
37.3113,16.1971,18.263,34.4602
37.4109,31.177,37.984,69.161
37.5118,19.9955,24.5741,44.5696
37.6112,11.8598,13.0138,24.8736
37.7118,26.313,28.9875,55.3005
37.8123,45.2902,55.2742,100.564
37.912,26.0551,31.7854,57.8405
38.0115,12.9382,14.8333,27.7715
38.1124,9.7824,10.7706,20.553
38.2119,10.6291,11.5251,22.1542
38.3126,15.1462,17.264,32.4102
38.4122,32.2899,37.5232,69.8131
38.5129,12.88,14.953,27.833
38.6133,25.2723,25.7562,51.0285
38.7128,12.7699,14.281,27.0509
38.8132,46.7066,57.0893,103.796
38.9136,28.3366,34.7712,63.1078
39.0141,13.5955,14.663,28.2586
39.1146,9.89376,10.4698,20.3635
39.2141,13.2282,13.7702,26.9984
39.3146,19.0438,18.8653,37.9091
39.4151,28.7475,34.6477,63.3952
39.5146,21.0638,22.3431,43.4069
39.6141,12.9056,12.6509,25.5565
39.7146,14.7117,16.7334,31.4451
39.8151,53.7056,63.6512,117.357
39.9146,31.0141,36.1859,67.2
40.0141,11.959,13.5002,25.4592
40.1147,11.6858,12.9005,24.5862
40.2152,10.9376,12.2208,23.1584
40.3147,13.9085,15.9904,29.8989
40.4153,30.5766,37.063,67.6397
40.5158,16.7622,19.2813,36.0435
40.6153,10.5952,11.5475,22.1427
40.7148,12.5207,14.1059,26.6266
40.8152,48.2029,57.1654,105.368
40.9157,26.1504,31.7773,57.9277
41.0165,12.2673,13.8072,26.0745
41.1158,16.1453,13.9891,30.1344
41.2153,10.7942,11.7837,22.5779
41.3148,14.6566,16.7014,31.3581
41.4144,29.1117,35.3645,64.4762
41.5149,13.5085,15.2237,28.7322
41.6154,10.409,11.049,21.4579
41.7149,13.273,14.9779,28.2509
