System,System,System,System,System,System,System,System,System,System
Time,EXEC,CFREQ,READ,WRITE,INST,PhysIPC%,Proc Energy (Joules),DRAM Energy (Joules),UncFREQ (Ghz)
20:06:36.399,0.0,1.15,0.0,0.0,2.69,12.43,2.71,0.03,0.16
20:06:36.499,0.0,1.0,0.0,0.0,5.62,23.95,2.68,0.04,0.2
20:06:36.599,0.0,1.0,0.0,0.0,5.49,24.87,2.67,0.04,0.17
20:06:36.699,0.0,1.0,0.0,0.0,5.31,24.74,2.32,0.02,0.11
20:06:36.799,0.0,1.0,0.0,0.0,5.53,24.96,2.59,0.04,0.11
20:06:36.900,0.01,1.77,0.01,0.02,168.49,6.45,6.55,0.68,1.35
20:06:37.000,0.38,1.7,0.33,0.63,4779.05,33.4,12.59,1.26,2.17
20:06:37.100,0.35,1.38,1.42,1.26,4297.9,32.76,12.86,1.61,2.28
20:06:37.200,0.81,1.51,2.68,1.14,10065.65,70.05,13.14,1.76,1.81
20:06:37.300,0.8,1.74,0.45,0.19,9981.36,62.29,12.09,1.18,1.7
20:06:37.400,0.87,1.78,0.46,0.38,10787.07,63.79,12.57,1.21,1.76
20:06:37.501,0.47,1.06,3.62,1.95,5868.66,58.0,13.04,2.06,2.24
20:06:37.600,0.84,1.54,0.91,0.5,10361.38,71.31,12.31,1.31,1.87
20:06:37.700,0.89,1.71,0.5,0.25,11169.61,68.51,12.65,1.22,1.8
20:06:37.801,0.72,1.5,1.99,1.27,9006.73,63.1,13.07,1.64,1.97
20:06:37.900,0.71,1.32,2.45,1.04,8856.3,70.77,12.48,1.68,1.94
20:06:37.999,0.93,1.73,0.52,0.23,11493.6,70.69,12.54,1.21,1.74
20:06:38.101,0.83,1.74,0.66,0.55,10389.56,62.46,12.94,1.27,1.86
20:06:38.200,0.58,1.11,3.76,1.78,7166.77,68.14,12.58,2.04,2.03
20:06:38.300,0.91,1.67,0.51,0.22,11378.27,71.82,12.78,1.22,1.86
20:06:38.401,0.87,1.73,0.47,0.35,10928.09,65.97,12.74,1.22,1.81
20:06:38.501,0.56,1.13,3.97,1.99,6935.83,64.61,12.74,2.12,2.04
20:06:38.601,0.94,1.7,0.52,0.24,11723.91,72.1,12.63,1.22,1.74
20:06:38.701,0.86,1.69,0.46,0.31,10650.19,66.43,12.54,1.2,1.83
20:06:38.802,0.57,1.19,3.97,2.01,7148.88,63.29,12.92,2.12,2.02
20:06:38.901,0.82,1.63,0.47,0.26,10102.39,65.54,12.33,1.2,1.84
20:06:39.001,0.79,1.64,0.47,0.23,9963.04,63.46,12.77,1.21,1.96
20:06:39.102,0.75,1.55,1.58,1.13,9344.8,63.71,13.1,1.53,1.98
20:06:39.201,0.69,1.26,2.85,1.16,8560.72,71.61,12.5,1.81,1.93
20:06:39.302,0.74,1.62,0.5,0.28,9292.92,59.94,12.75,1.23,1.94
20:06:39.402,0.61,1.64,0.36,0.26,7643.78,50.34,12.8,1.17,2.11
20:06:39.503,0.58,1.34,2.06,1.24,7284.59,56.92,12.95,1.65,2.12
20:06:39.602,0.71,1.3,2.31,0.98,8823.1,71.5,12.14,1.64,1.87
20:06:39.703,0.92,1.72,0.52,0.22,11521.67,70.16,12.77,1.22,1.81
20:06:39.803,0.82,1.65,0.76,0.63,10249.27,65.55,12.94,1.29,1.93
20:06:39.903,0.31,0.92,3.58,1.66,3868.44,44.25,12.81,2.04,2.31
20:06:40.003,0.82,1.47,0.45,0.21,10188.9,72.84,12.64,1.19,2.05
20:06:40.104,0.9,1.73,0.5,0.28,11297.02,68.57,12.74,1.21,1.79
20:06:40.205,0.58,1.37,1.93,1.2,7286.68,55.7,12.71,1.62,2.03
20:06:40.304,0.68,1.25,2.44,1.02,8493.09,71.5,12.13,1.66,1.86
20:06:40.404,0.94,1.75,0.53,0.22,11754.58,70.84,12.63,1.22,1.69
20:06:40.503,0.84,1.7,0.44,0.38,10459.88,64.98,12.56,1.19,1.85
20:06:40.604,0.58,1.13,3.98,1.92,7208.23,66.77,12.71,2.1,2.01
20:06:40.704,0.92,1.69,0.51,0.21,11411.78,71.42,12.69,1.21,1.84
20:06:40.804,0.86,1.68,0.46,0.35,10757.04,67.04,12.91,1.21,1.89
20:06:40.905,0.55,1.19,3.97,1.95,6815.4,60.24,12.9,2.1,2.05
20:06:41.005,0.94,1.72,0.52,0.24,11820.04,72.2,12.71,1.21,1.75
20:06:41.105,0.88,1.72,0.48,0.31,11012.09,67.49,12.64,1.2,1.81
20:06:41.206,0.58,1.17,3.97,1.97,7221.2,64.57,12.85,2.11,2.01
20:06:41.305,0.91,1.65,0.5,0.25,11372.14,72.58,12.37,1.2,1.76
20:06:41.404,0.88,1.73,0.48,0.27,10926.8,67.25,12.61,1.19,1.81
20:06:41.505,0.64,1.3,2.99,1.55,8046.39,65.0,13.18,1.85,2.11
20:06:41.604,0.81,1.46,1.45,0.68,9951.36,72.52,12.27,1.42,1.86
20:06:41.704,0.87,1.7,0.49,0.22,10828.92,67.07,12.66,1.2,1.86
20:06:41.804,0.76,1.59,1.56,1.1,9440.08,63.07,12.93,1.49,1.94
20:06:41.905,0.67,1.22,2.87,1.18,8442.02,72.16,12.46,1.79,1.94
20:06:42.004,0.93,1.71,0.52,0.21,11569.47,71.45,12.69,1.2,1.8
20:06:42.104,0.87,1.7,0.46,0.38,10775.4,66.78,12.64,1.19,1.85
20:06:42.204,0.57,1.14,3.97,1.92,7133.08,65.78,12.72,2.09,2.03
20:06:42.304,0.92,1.68,0.51,0.22,11445.66,71.84,12.69,1.2,1.84
20:06:42.404,0.86,1.65,0.46,0.34,10664.23,68.11,12.75,1.2,1.92
20:06:42.504,0.57,1.15,3.97,1.96,7163.04,65.29,12.79,2.1,2.03
20:06:42.605,0.92,1.67,0.51,0.23,11493.79,72.13,12.65,1.21,1.81
20:06:42.705,0.87,1.66,0.47,0.3,10818.58,68.73,12.86,1.2,1.93
20:06:42.805,0.6,1.24,3.98,1.97,7404.1,62.66,13.04,2.11,2.01
20:06:42.904,0.77,1.4,0.42,0.21,9554.28,71.96,12.17,1.15,2.03
20:06:43.005,0.86,1.66,0.48,0.22,10675.94,67.94,12.66,1.2,1.9
20:06:43.105,0.74,1.5,1.52,1.09,9228.81,64.67,13.07,1.49,2.04
20:06:43.205,0.66,1.2,2.88,1.18,8217.73,72.31,12.28,1.79,1.97
20:06:43.305,0.93,1.7,0.52,0.21,11536.99,71.51,12.75,1.21,1.81
20:06:43.404,0.83,1.66,0.44,0.36,10251.03,65.29,12.69,1.18,1.94
20:06:43.505,0.42,1.01,3.92,1.9,5326.41,54.92,12.99,2.13,2.21
20:06:43.605,0.88,1.59,0.48,0.22,10831.09,72.25,12.59,1.19,1.94
20:06:43.704,0.87,1.66,0.48,0.27,10797.42,68.51,12.63,1.2,1.88
20:06:43.805,0.64,1.29,3.61,1.76,8027.61,65.3,13.22,1.99,2.06
20:06:43.904,0.8,1.53,0.84,0.48,10004.6,68.94,12.0,1.3,1.79
20:06:44.005,0.83,1.71,0.48,0.22,10345.45,63.95,12.64,1.21,1.85
20:06:44.106,0.76,1.62,1.39,1.04,9532.98,61.92,12.91,1.48,1.87
20:06:44.205,0.6,1.12,3.01,1.24,7439.6,69.95,12.31,1.82,2.01
20:06:44.304,0.91,1.72,0.5,0.21,11260.53,69.39,12.64,1.19,1.81
20:06:44.404,0.89,1.73,0.47,0.36,11033.01,67.58,12.59,1.2,1.8
20:06:44.504,0.56,1.13,3.97,1.94,7024.87,65.26,12.57,2.08,2.01
20:06:44.604,0.91,1.65,0.5,0.22,11310.12,72.0,12.68,1.21,1.86
20:06:44.704,0.85,1.66,0.46,0.3,10605.0,67.38,12.68,1.2,1.91
20:06:44.804,0.57,1.15,3.96,1.96,7088.25,64.49,13.04,2.1,2.09
20:06:44.904,0.85,1.53,0.47,0.24,10625.3,72.9,12.16,1.18,1.87
20:06:45.004,0.83,1.6,0.46,0.23,10335.44,68.04,12.66,1.19,1.97
20:06:45.104,0.71,1.42,1.99,1.23,8845.39,65.6,13.04,1.63,2.06
20:06:45.204,0.71,1.29,2.44,1.02,8876.18,72.02,12.36,1.66,1.93
20:06:45.304,0.89,1.69,0.51,0.22,11076.22,69.36,12.63,1.21,1.84
20:06:45.404,0.82,1.68,0.43,0.37,10198.86,64.07,12.87,1.2,1.95
20:06:45.504,0.33,0.98,3.86,1.87,4151.34,44.46,12.28,2.08,2.16
20:06:45.605,0.97,1.74,0.54,0.25,12096.7,72.62,12.64,1.22,1.61
20:06:45.705,0.91,1.74,0.5,0.31,11278.28,68.69,12.66,1.2,1.79
20:06:45.805,0.6,1.23,3.98,1.98,7428.18,63.56,12.93,2.1,2.0
20:06:45.905,0.91,1.63,0.5,0.25,11340.64,72.97,12.44,1.2,1.76
20:06:46.004,0.89,1.7,0.49,0.27,11042.4,68.98,12.58,1.18,1.84
20:06:46.105,0.66,1.38,3.07,1.58,8288.21,62.84,13.21,1.88,2.0
20:06:46.204,0.78,1.41,1.36,0.65,9653.37,72.53,11.9,1.4,1.82
20:06:46.305,0.9,1.72,0.51,0.24,11271.91,68.47,12.7,1.22,1.78
20:06:46.405,0.78,1.59,1.94,1.24,9719.06,64.68,13.04,1.62,1.85
20:06:46.504,0.6,1.1,2.46,1.0,7441.85,70.87,12.36,1.66,2.14
20:06:46.606,0.89,1.69,0.5,0.2,11214.69,69.29,12.83,1.22,1.87
20:06:46.706,0.84,1.67,0.45,0.35,10481.61,66.25,12.73,1.2,1.91
20:06:46.806,0.53,1.13,3.96,1.94,6622.47,61.62,12.88,2.13,2.08
20:06:46.906,0.93,1.69,0.52,0.23,11632.0,72.77,12.61,1.22,1.8
20:06:47.005,0.86,1.66,0.47,0.31,10702.64,68.14,12.66,1.2,1.9
20:06:47.106,0.58,1.2,3.97,1.97,7253.17,63.48,12.87,2.1,2.02
20:06:47.205,0.93,1.71,0.51,0.25,11478.87,71.19,12.51,1.21,1.76
20:06:47.306,0.87,1.69,0.48,0.27,10877.83,67.29,12.8,1.23,1.87
20:06:47.407,0.66,1.37,3.36,1.68,8239.26,63.23,13.16,1.96,1.99
20:06:47.506,0.81,1.48,1.09,0.56,10051.8,72.01,12.07,1.35,1.81
20:06:47.606,0.88,1.69,0.49,0.23,10951.81,68.06,12.59,1.21,1.84
20:06:47.707,0.76,1.56,1.97,1.25,9554.94,64.36,12.98,1.63,1.87
20:06:47.806,0.72,1.31,2.49,1.04,8964.67,72.22,12.28,1.69,1.88
20:06:47.907,0.89,1.65,0.5,0.21,11152.62,70.71,12.86,1.23,1.9
20:06:48.006,0.85,1.73,0.45,0.38,10608.37,64.61,12.57,1.21,1.83
20:06:48.106,0.59,1.16,3.99,1.92,7374.61,66.92,12.66,2.11,1.99
20:06:48.206,0.93,1.72,0.51,0.21,11489.29,70.94,12.5,1.21,1.73
20:06:48.305,0.84,1.67,0.45,0.34,10431.37,66.28,12.49,1.21,1.88
20:06:48.405,0.53,1.14,3.95,1.93,6645.06,60.78,12.56,2.11,2.01
20:06:48.506,0.93,1.69,0.52,0.24,11676.74,72.48,12.83,1.23,1.82
20:06:48.606,0.87,1.72,0.47,0.3,10852.59,66.81,12.64,1.21,1.82
20:06:48.706,0.6,1.21,3.98,1.97,7461.58,64.7,12.91,2.12,2.01
20:06:48.806,0.89,1.67,0.49,0.24,11142.21,70.24,12.49,1.21,1.78
20:06:48.906,0.9,1.74,0.49,0.27,11146.75,67.68,12.61,1.21,1.8
20:06:49.008,0.67,1.41,3.01,1.57,8401.78,61.93,13.31,1.91,1.99
20:06:49.108,0.78,1.41,1.43,0.67,9750.66,72.6,12.15,1.43,1.87
20:06:49.207,0.86,1.71,0.48,0.22,10678.79,66.02,12.45,1.2,1.83
20:06:49.308,0.77,1.54,1.38,1.03,9603.43,65.26,13.18,1.48,2.03
20:06:49.407,0.63,1.16,3.02,1.23,7775.55,70.97,12.2,1.83,1.96
20:06:49.507,0.87,1.69,0.49,0.2,10881.05,67.71,12.6,1.2,1.84
20:06:49.607,0.85,1.66,0.46,0.35,10671.82,67.78,12.63,1.2,1.88
20:06:49.707,0.55,1.13,3.96,1.94,6892.12,63.91,12.54,2.09,2.0
20:06:49.808,0.95,1.72,0.53,0.23,11863.51,72.42,12.65,1.22,1.72
20:06:49.908,0.86,1.67,0.47,0.31,10793.15,67.87,12.6,1.21,1.85
20:06:50.008,0.6,1.21,3.98,1.97,7461.82,64.48,12.86,2.11,1.98
20:06:50.108,0.9,1.69,0.5,0.24,11229.81,70.19,12.51,1.21,1.77
20:06:50.209,0.88,1.72,0.48,0.28,10980.21,66.78,12.74,1.21,1.83
20:06:50.310,0.65,1.31,3.56,1.74,8115.63,65.02,13.25,1.99,2.04
