Time (s),GPU 0 SM Clock (MHz),GPU 0 Mem Clock (MHz)
24.190840005874634,1245,1215
24.357584476470947,1320,1215
24.519500255584717,1350,1215
24.67870283126831,1185,1215
24.838861227035522,1185,1215
25.00124216079712,1200,1215
25.124160051345825,1200,1215
25.286829948425293,1200,1215
25.409905195236206,1170,1215
25.556766748428345,1215,1215
25.723317861557007,1200,1215
25.886523485183716,1200,1215
26.051267385482788,1200,1215
26.21246099472046,1200,1215
26.362704753875732,1215,1215
26.484718084335327,1200,1215
26.629031896591187,1200,1215
26.790766954421997,1215,1215
26.956010818481445,1215,1215
27.08109712600708,1200,1215
27.223143339157104,1200,1215
27.388026475906372,1200,1215
27.553858041763306,1215,1215
27.695407390594482,1200,1215
27.85788893699646,1200,1215
27.983326196670532,1200,1215
28.149280786514282,1215,1215
28.318215131759644,1200,1215
28.4830539226532,1215,1215
28.643996953964233,1230,1215
28.79332709312439,1215,1215
28.922990798950195,1185,1215
29.08355212211609,1230,1215
29.25019359588623,1200,1215
29.415831089019775,1200,1215
29.58730459213257,1215,1215
29.756799697875977,1200,1215
29.905890941619873,1200,1215
30.049859046936035,1215,1215
30.177693605422974,1320,1215
30.330944299697876,1410,1215
30.493343114852905,1410,1215
30.639267444610596,1395,1215
30.799927234649658,1380,1215
30.94718289375305,1380,1215
31.112249612808228,1380,1215
31.23259472846985,1395,1215
31.378517389297485,1395,1215
31.532424926757812,1380,1215
31.699105739593506,1365,1215
31.850571870803833,1365,1215
31.989474773406982,1410,1215
32.13333702087402,1305,1215
32.27586531639099,1305,1215
32.40002131462097,1335,1215
32.55988264083862,1305,1215
32.708550691604614,1320,1215
32.83151197433472,1320,1215
32.978352785110474,1320,1215
33.13974976539612,1320,1215
33.29202437400818,1320,1215
33.45394277572632,1320,1215
33.61569833755493,1350,1215
33.75844097137451,1320,1215
33.9276704788208,1320,1215
34.07629895210266,1320,1215
34.249725103378296,1305,1215
34.391252756118774,1335,1215
34.534265995025635,1320,1215
34.69828653335571,1320,1215
34.83946752548218,1320,1215
35.0139696598053,1320,1215
35.18349313735962,1305,1215
35.3303108215332,1320,1215
35.49508237838745,1305,1215
35.660197019577026,1320,1215
35.82627058029175,1320,1215
35.97041654586792,1305,1215
36.16512680053711,1305,1215
36.327802658081055,1320,1215
36.49252676963806,1335,1215
36.6588568687439,1320,1215
36.81117582321167,1320,1215
36.93622875213623,1305,1215
37.10457754135132,1320,1215
37.27074718475342,1365,1215
37.428470849990845,1410,1215
37.58888053894043,1395,1215
37.73010540008545,1380,1215
37.889841079711914,1365,1215
38.01892113685608,1380,1215
38.1624493598938,1365,1215
38.305997371673584,1380,1215
38.47002124786377,1365,1215
38.63742184638977,1365,1215
38.801528453826904,1380,1215
38.95916795730591,1410,1215
39.09208631515503,1320,1215
39.23555064201355,1350,1215
39.3990592956543,1320,1215
39.54109787940979,1305,1215
39.67178201675415,1320,1215
39.79732942581177,1320,1215
39.94266963005066,1320,1215
40.07823896408081,1335,1215
40.24000644683838,1335,1215
40.38994765281677,1305,1215
40.539241313934326,1305,1215
40.70854473114014,1320,1215
40.857938051223755,1305,1215
41.005101442337036,1305,1215
41.155454874038696,1320,1215
41.30806255340576,1305,1215
41.45748019218445,1305,1215
41.62269902229309,1335,1215
41.75099420547485,1305,1215
41.91218876838684,1320,1215
42.054662466049194,1320,1215
42.18230986595154,1335,1215
42.34570813179016,1305,1215
42.48801922798157,1320,1215
42.654871225357056,1335,1215
42.795830965042114,1305,1215
42.94092059135437,1320,1215
43.108054399490356,1305,1215
43.250763177871704,1335,1215
43.41352701187134,1320,1215
43.54249954223633,1320,1215
43.71165919303894,1335,1215
43.84503173828125,1320,1215
44.011759757995605,1305,1215
44.185179233551025,1305,1215
44.311673402786255,1395,1215
44.47945284843445,1380,1215
44.64454364776611,1365,1215
44.81533622741699,1380,1215
44.978513956069946,1365,1215
45.11939096450806,1380,1215
45.2680881023407,1380,1215
45.43059039115906,1380,1215
45.57225465774536,1395,1215
45.7346293926239,1380,1215
45.893582344055176,1410,1215
46.049530029296875,1395,1215
46.21433472633362,1410,1215
46.352853775024414,1410,1215
46.47308850288391,1410,1215
46.59089279174805,1410,1215
46.73684477806091,1410,1215
46.90502643585205,1410,1215
47.06468319892883,1410,1215
47.23057198524475,1410,1215
47.372538328170776,1410,1215
47.521886110305786,765,1215
47.64200758934021,765,1215
47.80705213546753,765,1215
47.94527459144592,765,1215
48.09413290023804,765,1215
48.263073682785034,765,1215
48.38558220863342,765,1215
48.53001356124878,765,1215
48.69678568840027,765,1215
48.81761193275452,765,1215
48.93863368034363,765,1215
49.05863428115845,765,1215
49.21676015853882,765,1215
49.37715697288513,765,1215
49.53821110725403,765,1215
49.685877561569214,765,1215
49.85434150695801,765,1215
50.005955934524536,765,1215
50.16858434677124,765,1215
50.31058359146118,765,1215
50.46928143501282,765,1215
50.631609201431274,765,1215
50.794556617736816,765,1215
50.954408168792725,765,1215
51.0934898853302,765,1215
51.21309304237366,765,1215
51.34015250205994,765,1215
51.48546314239502,765,1215
51.625627756118774,765,1215
51.76916265487671,765,1215
51.93058204650879,765,1215
52.08099102973938,765,1215
52.25076746940613,765,1215
52.407352924346924,765,1215
52.57153916358948,765,1215
