Time (s),Package Power (W)
0.0,100.25853
0.10038256645202637,132.89762
0.20074176788330078,139.8739
0.30110716819763894,168.87285999999995
0.40157270431518555,157.03877999999995
0.5019588470458984,172.48064
0.6022992134094238,172.50079
0.7026817798614502,148.54392
0.8029153347015381,117.3404
0.9032437801361084,144.83848999999998
1.0037994384765625,167.24810999999997
1.1041841506958008,151.90207999999998
1.204725742340088,179.58205999999998
1.3051292896270752,171.08477
1.4054970741271973,174.05899999999997
1.5058467388153076,156.40402
1.606147289276123,171.98868999999996
1.7065777778625488,168.67572
1.8069167137145996,149.05601
1.907315969467163,164.85981999999998
2.007786273956299,167.23468
2.1082868576049805,166.40216
2.2086853981018066,156.46688
2.3089439868927,170.40239
2.409303665161133,168.26006999999996
2.5096824169158936,122.49481
2.610180377960205,163.39435999999998
2.7106616497039795,167.7138
2.8110215663909983,151.89353
2.9114294052124023,165.46039
3.0118935108184886,172.94328
3.112379312515259,174.56375999999997
3.21305775642395,152.96591999999998
3.3134748935699463,167.05951
3.413942813873284,172.97745999999998
3.514601707458496,158.92721
3.615189790725708,170.17595
3.715714454650879,172.74248
3.8162708282470703,163.31868
3.9166905879974365,149.98619
4.01707649230957,163.87165
4.11763072013855,169.0468
4.218201637268066,153.07882999999998
4.3186187744140625,156.78489
4.418986082077026,199.32382
4.519395112991333,162.93903999999998
4.619804620742798,176.19339
4.720313310623169,170.04961999999998
4.820867300033569,156.57308
4.921297550201416,160.68441
5.021666526794441,184.06752
5.12239670753479,167.06378
5.222981691360481,153.90769
5.3234333992004395,167.84869
5.424087762832649,165.33344
5.524771690368652,160.84492
5.625204801559448,154.96176
5.725648403167725,165.10213
5.826203107833869,163.09284
5.926738500595093,152.31466999999998
6.0271761417388845,166.40520999999998
6.12768816947937,165.30598
6.2284460067749094,152.52524
6.3288414478302,153.65743999999998
6.429257392883301,184.68093
6.5298542976379395,158.73066999999998
6.630418539047234,158.92903999999996
6.730849504470825,167.60944
6.831355571746826,147.65281
6.931729316711426,152.21702
7.032190799713135,177.07290999999998
7.132749319076538,164.29583999999997
7.2333197593688965,158.63057999999998
7.333836317062378,163.04097
7.434588670730591,166.79583
7.535193681716919,156.87887999999998
7.635677337646484,156.62191
7.73630166053772,168.10747999999998
7.836875915527344,166.89226999999997
7.937489748001099,150.10703999999998
8.038045644760132,165.45367
8.13857889175415,166.63531999999998
8.239171743392944,155.85469999999998
8.339707374572754,164.48566999999997
8.440091133117676,166.88617
8.540616989135742,165.96392
8.64116048812867,149.91173999999998
8.741721630096436,165.60258999999996
8.842147827148438,160.83760999999998
8.94257044792176,154.10849
9.04286241531372,166.31244
9.143239259719849,163.15937999999997
9.243821859359734,164.61016999999998
9.344284057617188,152.91097999999997
9.444676399230957,163.32173
9.54535722732544,160.86750999999998
9.646017074584961,154.81893
9.746450424194336,166.80133999999998
9.84701347351075,163.98516999999998
9.947746276855469,162.23346999999998
10.04822039604187,148.88634
10.148551940917969,164.23053
10.249223709106445,163.25886999999997
10.349754810333252,151.74399
10.450160026550293,165.67951
10.55073356628418,165.15461000000002
10.651309251785278,155.21201
10.75185227394104,160.94805999999997
10.852335929870605,152.16758
10.952938079833984,131.07755
11.053425073623657,150.80588999999998
11.153854608535767,166.27581999999998
11.254465103149414,165.39447
11.355014562606804,153.62327
11.455407619476318,164.86467999999996
11.555940389633179,162.39460999999997
11.656499147415154,153.91196
11.756903886795044,159.21346
11.857311248779297,166.47662
11.95797872543335,163.61897
12.058537483215332,150.74241
12.158929586410522,165.91938
12.259538173675537,164.57661000000002
12.360027074813843,153.37118999999998
12.460617780685425,164.68339999999998
12.561184406280518,164.39045
12.661745309829719,170.60808999999998
12.76233625411988,150.3054
12.862863063812256,168.53350999999998
12.963439702987671,170.4799
13.064114093780518,148.86559
13.16480302810669,164.84089
13.265377521514893,167.35307999999998
13.365955829620354,152.54661
13.466399431228638,155.52816
13.566795349121094,178.80082000000002
13.667407035827637,164.52411
13.767991304397583,152.54661
13.868476152420044,150.96519
13.968960285186768,183.01467
14.069581508636475,155.38839
14.170158386230469,159.44234999999998
14.27076983451844,166.95696999999998
14.371398687362671,160.87238
14.472004652023315,132.21157999999997
14.572445392608643,132.23294
14.672973155975335,158.61959
14.773335456848145,169.10052
14.873906135559082,157.8835
14.9748055934906,148.42248
15.075429439544678,162.53864
15.17595887184143,156.20932
15.27635860443116,163.34492
15.377015590667725,166.71649000000002
15.47755241394043,155.52755
15.57795786857605,167.65155999999996
15.6786470413208,165.67889
15.779268264770508,166.10003999999998
15.879724979400635,153.65195
15.980023384094238,167.12482
16.08046197891236,167.68145999999996
16.180997610092163,151.11837999999997
16.281423330307007,165.23578
16.38221526145935,166.85808999999998
16.482748985290527,150.36706
16.58318305015564,170.55436999999998
16.683727264404297,155.27181
16.784142017364502,179.46609999999998
16.88468909263611,152.9946
16.98509168624878,166.78608
17.085694789886475,150.20041999999998
17.186099767684937,168.28447999999997
17.286591053009033,170.7216
17.387202501296997,164.33492
17.487842321395874,151.50839
17.588353633880615,163.43037
17.688905239105225,164.57416
17.789480924606323,164.06087
17.890013933181763,150.00327
17.990402460098267,166.91241999999997
18.091126203536987,172.29752999999997
18.19173765182495,153.07943999999998
18.292160034179688,167.33050999999998
18.39298439025879,167.52519999999998
18.49353289604187,164.27754
18.5939359664917,160.49641
18.6943621635437,151.82029
18.794718503952026,177.43362
18.89548087120056,158.34554999999995
18.99595308303833,156.32773
19.096359252929688,166.86723999999998
19.196902990341187,163.21675
19.297370195388794,149.31052999999997
19.39772057533264,165.26935999999998
19.498168468475342,156.54378
19.59872555732727,154.9758
19.6991605758667,163.54694999999998
19.799680709838867,145.65759
19.900099992752075,171.16898999999998
20.00056552886963,156.89534999999998
20.10095524787903,152.97812
20.20134210586548,181.8782
20.30188536643982,149.66513999999998
20.40230369567871,160.70149999999998
20.502826690673828,161.84528999999998
20.60336399078369,156.01704999999998
20.703897714614868,155.54831
20.80427312850952,160.31758
20.90497612953186,167.01372999999998
21.00544261932373,153.57749
21.105908155441284,150.55809
21.206297874450684,181.1708
21.30680561065674,149.32334
21.407133102416992,166.63776
21.507647037506104,163.47553999999997
21.607990980148315,152.54599
21.708340167999268,163.38337
21.80881357192993,166.70307
21.909146547317505,163.42853
22.00960636138916,148.7545
22.109959840774536,177.12358
22.210407972335815,174.3654
22.310774564743042,156.85933999999995
22.411113023757935,163.50482
22.51145601272583,165.60809999999998
22.61181664466858,155.65024
22.712181329727173,156.18733999999998
22.81254243850708,182.84926
22.912977933883667,166.58405000000002
23.01338768005371,153.38279
23.113720417022705,164.63519999999997
23.214067459106445,166.36737
23.31455898284912,141.78736
23.41498875617981,111.54817
23.51552963256836,152.79258
23.61610198020935,167.78948
23.71662187576294,159.45699999999997
23.817145586013794,165.20648
23.917646408081055,164.73407
24.018076181411743,149.17931
24.11851406097412,121.26068
24.218996286392212,145.88523999999998
24.31954073905945,154.05845
24.420095443725586,122.95561
24.520609378814697,151.93626
24.621214389801025,167.47394
24.72158694267273,147.61925
24.821946382522583,148.80088999999998
24.92236852645874,178.59816999999998
25.022958755493164,151.84897999999998
25.123368740081787,157.64303
25.224053382873535,178.16055999999998
25.32467818260193,165.60627
25.425247192382812,159.47285
25.52584433555603,154.50706
25.626307487487793,166.34112000000002
25.72709822654724,166.08599
25.82764744758606,151.28074999999998
25.928070545196533,167.09247
26.028642654418945,164.67609
26.129221439361572,152.12668
26.229682445526123,164.1982
26.33029556274414,163.92717999999996
26.430928945541382,159.11397999999997
26.531343460083008,159.21284999999995
26.631839513778687,149.23606999999998
26.732227087020874,181.01455
26.832850456237793,151.82761
26.9333655834198,159.73348
27.034011125564575,151.60972
27.134385108947754,179.65774
27.23480200767517,124.01885
27.335196256637573,137.80727
27.43550443649292,176.98439999999997
27.536121606826782,146.90514
27.63655424118042,162.03449999999998
27.73719620704651,150.86875999999998
27.83766508102417,160.03437999999997
27.938421964645386,170.273
28.038906574249268,164.42157999999998
28.13947033882141,166.24468
28.24005651473999,150.11375999999998
28.34036660194397,164.93304
28.44093608856201,165.17963999999998
28.54139280319214,151.03170999999998
28.64177656173706,162.95246999999998
28.742372751235962,151.24106999999998
28.84282398223877,143.32849
28.943403482437134,147.93846
29.043891668319702,163.86921
29.14445185661316,162.53681999999998
29.244868278503418,150.98166999999998
29.34518337249756,165.99139
29.445743322372437,166.62982
29.54617476463318,149.61570999999998
29.646458864212036,154.45882999999998
29.746824026107788,182.19558
29.847302675247192,162.08148999999997
29.947689533233643,125.02531999999998
30.048024892807007,158.33638
30.14856266975403,166.8758
30.249213695526123,156.28011999999998
30.3498694896698,161.84224
30.450376272201538,166.29657
30.55084490776062,163.39924
30.65137791633606,151.34238
30.751769304275513,151.26182
30.8521785736084,177.12905999999998
30.952773094177246,153.94798
31.05316662788391,156.02682
31.15359354019165,179.48928999999998
31.25420379638672,155.83455999999998
31.354790687561035,163.83441
31.455302238464355,150.06676
31.5556743144989,180.48293
31.656160354614258,151.61094999999997
31.756563663482666,147.41111999999998
31.85697841644287,176.26174999999998
31.95741868019104,158.73005999999998
32.05782222747803,154.7097
32.15827178955078,168.42486
32.25880837440491,156.62922999999998
32.35942602157593,159.57785
32.459747076034546,156.31246
32.560057401657104,183.44984
32.66062021255493,151.98021
32.76108980178833,167.19988
32.861733198165894,162.92988999999997
32.96253490447998,161.07869
33.063130140304565,157.70711
33.163581132888794,165.03132
33.26396560668945,164.55219
33.36457061767578,155.17233
33.46498131752014,165.31635
33.565509557724,159.98494999999997
33.6662437915802,150.00938
33.766647815704346,151.4553
33.86703419685364,143.83386
33.96747159957886,165.27118000000002
34.068010091781616,147.80418999999998
34.16869354248047,147.43857999999997
34.26914739608765,177.2487
34.3697030544281,152.89023
34.47010135650635,155.14364
34.57048201560974,181.2294
34.67099332809448,165.97431
34.771446228027344,156.77388999999997
34.87182331085205,161.57001999999997
34.97227144241333,165.60747999999998
35.07281041145325,153.72275
35.173354387283325,163.35896
35.273940324783325,165.99810999999997
35.37447762489319,154.30685
35.474847078323364,153.11363
35.575218200683594,181.22573000000003
35.67578434944153,167.45441
35.776293992996216,154.85555999999997
35.87664866447449,151.02012
35.97700357437134,180.86806
36.07766056060791,156.75070999999997
36.17827320098877,161.61823
36.27867031097412,163.53778999999997
36.37927842140198,167.34514999999996
36.479748487472534,155.15218999999996
36.58017444610596,173.64702
36.680800437927246,152.17551
36.78125286102295,169.44476
36.881861448287964,168.29423999999997
36.98233723640442,165.66303
37.08281207084656,163.28755
37.183396100997925,155.89621
37.283833742141724,165.5965
37.38434028625488,168.00981999999996
37.4848997592926,156.22458
37.58542490005493,164.38251
37.685930013656616,153.16489999999996
37.78633713722229,173.64762
37.8868842124939,157.54049
37.987220287323,153.05563999999998
38.08751177787781,182.06497
38.188068151474,147.13706000000002
38.28842759132385,146.95215
38.38879609107971,179.89028
38.48938965797424,155.34995
38.589869260787964,158.65680999999998
38.69026303291321,164.06574999999998
38.79072713851929,166.77021
38.89126372337341,152.65402
38.99150824546814,166.51629999999997
39.09187912940979,166.47112999999996
39.192604780197144,156.47421
39.29310965538025,162.80964
39.393634557724,164.14752999999996
39.49430823326111,166.05426
39.59476566314697,152.33359
39.69499754905701,168.00128
39.79545497894287,164.78656999999998
39.895875215530396,149.92392999999998
39.996411085128784,167.78461
40.09681820869446,168.83257999999998
40.19720697402954,127.10599
40.29777550697327,151.62071
