System,System,System,System,System,System,System,System,System,System
Time,EXEC,CFREQ,READ,WRITE,INST,PhysIPC%,Proc Energy (Joules),DRAM Energy (Joules),UncFREQ (Ghz)
19:57:09.330,0.0,1.12,0.0,0.0,4.06,13.4,2.93,0.19,0.27
19:57:09.430,0.0,1.0,0.0,0.0,6.01,24.89,2.38,0.14,0.16
19:57:09.531,0.0,1.0,0.0,0.0,9.03,27.56,2.47,0.14,0.19
19:57:09.631,0.0,1.0,0.0,0.0,10.31,30.12,2.68,0.13,0.26
19:57:09.731,0.0,1.0,0.0,0.0,6.11,25.12,2.13,0.13,0.09
19:57:09.831,0.02,1.54,0.01,0.01,205.36,8.88,6.06,0.76,1.26
19:57:09.944,0.51,2.92,0.02,0.1,6340.5,28.03,15.66,1.24,1.88
19:57:10.030,0.58,3.04,0.03,0.14,7219.1,28.04,16.9,1.28,2.02
19:57:10.144,0.62,3.12,0.03,0.15,7760.27,27.99,17.0,1.29,1.81
19:57:10.230,0.56,3.14,0.03,0.14,6982.11,25.87,16.64,1.28,1.83
19:57:10.331,0.15,3.36,0.01,0.05,1860.21,22.63,13.03,1.17,2.32
19:57:10.431,0.11,2.1,0.63,0.67,1423.55,11.93,13.31,1.44,2.36
19:57:10.531,0.52,2.23,4.52,2.44,6545.19,30.76,16.82,2.75,2.2
19:57:10.631,0.53,2.33,4.6,2.52,6591.21,29.83,16.91,2.78,2.16
19:57:10.731,0.55,2.55,4.77,2.66,6816.1,28.21,17.2,2.87,2.02
19:57:10.831,0.52,2.34,4.59,2.52,6558.58,29.3,16.95,2.78,2.12
19:57:10.931,0.53,2.36,4.62,2.57,6593.89,29.46,16.93,2.8,2.14
19:57:11.032,0.25,2.38,2.65,2.15,3071.76,13.57,16.49,2.33,2.16
19:57:11.133,0.04,2.73,0.11,0.11,524.35,6.32,12.33,1.14,2.38
