System,System,System,System,System,System,System,System,System,System
Time,EXEC,CFREQ,READ,WRITE,INST,PhysIPC%,Proc Energy (Joules),DRAM Energy (Joules),UncFREQ (Ghz)
19:57:59.951,0.0,1.13,0.0,0.0,3.01,12.56,3.01,0.19,0.33
19:58:00.051,0.0,1.0,0.0,0.0,6.4,23.48,2.42,0.14,0.18
19:58:00.151,0.0,1.0,0.0,0.0,6.02,24.73,2.29,0.1,0.14
19:58:00.252,0.0,1.0,0.0,0.0,6.18,24.06,2.22,0.13,0.09
19:58:00.352,0.0,1.16,0.01,0.01,42.36,39.71,3.54,0.39,0.54
19:58:00.452,0.02,1.59,0.01,0.01,205.6,3.85,7.14,1.01,1.39
19:58:00.555,0.1,1.19,0.03,0.08,1217.82,12.55,9.55,1.29,1.81
19:58:00.653,0.22,0.89,0.74,0.63,2688.39,32.01,9.49,1.61,1.71
19:58:00.754,0.38,0.8,1.0,0.72,4810.21,62.38,9.52,1.69,1.59
19:58:00.853,0.41,0.87,1.03,0.78,5056.19,60.92,9.43,1.72,1.52
19:58:00.953,0.46,0.91,0.97,0.74,5681.81,65.57,9.41,1.72,1.39
19:58:01.054,0.42,0.88,0.9,0.68,5313.2,62.85,9.46,1.68,1.5
19:58:01.154,0.42,0.86,0.92,0.69,5240.3,64.37,9.52,1.69,1.53
19:58:01.255,0.41,0.88,1.0,0.75,5115.73,60.45,9.52,1.71,1.51
19:58:01.354,0.41,0.87,1.25,0.91,5078.29,61.45,9.46,1.79,1.45
19:58:01.455,0.4,0.88,0.89,0.68,5043.88,59.69,9.47,1.66,1.5
19:58:01.555,0.42,0.85,0.93,0.71,5296.51,65.17,9.44,1.7,1.47
19:58:01.655,0.43,0.88,0.91,0.68,5291.86,63.06,9.36,1.67,1.49
19:58:01.756,0.37,0.87,0.82,0.61,4638.59,55.86,9.49,1.62,1.6
19:58:01.855,0.38,0.84,0.86,0.64,4706.46,58.58,9.43,1.65,1.58
19:58:01.956,0.42,0.86,0.91,0.68,5268.03,63.77,9.53,1.69,1.52
19:58:02.056,0.42,0.87,0.94,0.7,5292.48,64.22,9.41,1.68,1.5
19:58:02.156,0.39,0.84,1.25,0.9,4839.57,60.37,9.64,1.8,1.52
19:58:02.257,0.42,0.87,1.0,0.77,5202.28,62.24,9.38,1.73,1.44
19:58:02.356,0.44,0.87,0.95,0.72,5433.81,65.67,9.38,1.69,1.46
19:58:02.457,0.24,0.88,0.68,0.53,2980.36,35.55,9.43,1.58,1.67
19:58:02.557,0.33,0.84,0.5,0.46,4129.78,51.1,9.54,1.57,1.68
